model,library,term,n_positive,auroc,auprc,shuffled_auroc
Txn_Jatin_epoch7,KEGG_2021_Human,Tight junction,147,0.8751323275496052,0.2749535693203806,0.5271556889052431
Txn_Jatin_epoch7,KEGG_2021_Human,mTOR signaling pathway,147,0.8759352562106675,0.3004708823661797,0.4918900431184956
Txn_Jatin_epoch7,KEGG_2021_Human,Oxytocin signaling pathway,142,0.9083159616276515,0.19982884795814604,0.4754441379647033
Txn_Jatin_epoch7,KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,141,0.9305622334771833,0.2520641923562973,0.5025127011611226
Txn_Jatin_epoch7,KEGG_2021_Human,Cushing syndrome,139,0.8562567190494901,0.36425599923018886,0.5013333386520614
Txn_Jatin_epoch7,KEGG_2021_Human,Breast cancer,138,0.904056444298469,0.394758424876264,0.4914056936463503
Txn_Jatin_epoch7,KEGG_2021_Human,Gastric cancer,138,0.8841302891419354,0.37216062093622165,0.4808648243623701
Txn_Jatin_epoch7,KEGG_2021_Human,Cellular senescence,137,0.9011548325416938,0.18796137068867802,0.48865805727119593
Txn_Jatin_epoch7,KEGG_2021_Human,Phospholipase D signaling pathway,137,0.926813056740064,0.32258904761153306,0.4549195461604221
Txn_Jatin_epoch7,KEGG_2021_Human,Spinocerebellar ataxia,136,0.8670595776249659,0.3005503036921252,0.4968460462973908
Txn_Jatin_epoch7,KEGG_2021_Human,Hepatitis B,135,0.907672250964934,0.17180886583590999,0.47775622074402563
Txn_Jatin_epoch7,KEGG_2021_Human,Herpes simplex virus 1 infection,132,0.88641191968175,0.15821047454702847,0.46062600371571627
Txn_Jatin_epoch7,KEGG_2021_Human,Signaling pathways regulating pluripotency of stem cells,132,0.9018121988852851,0.34074097332216713,0.48764681802437254
Txn_Jatin_epoch7,KEGG_2021_Human,RNA transport,131,0.9040296840595712,0.08276625367416404,0.4935865911980015
Txn_Jatin_epoch7,KEGG_2021_Human,Retrograde endocannabinoid signaling,131,0.9524460688820782,0.37385163825685247,0.48999585429978915
Txn_Jatin_epoch7,KEGG_2021_Human,Tuberculosis,131,0.8662054575182062,0.1582566683613113,0.4740835570107809
Txn_Jatin_epoch7,KEGG_2021_Human,Non-alcoholic fatty liver disease,130,0.9066511793948242,0.35247170403672695,0.4626344701914419
Txn_Jatin_epoch7,KEGG_2021_Human,Insulin signaling pathway,128,0.8992572200290878,0.12860435454957392,0.498902170337281
Txn_Jatin_epoch7,KEGG_2021_Human,Apelin signaling pathway,127,0.8513659563330206,0.22366611290228866,0.5184477719370951
Txn_Jatin_epoch7,KEGG_2021_Human,Ubiquitin mediated proteolysis,127,0.9403341549065369,0.369131903430258,0.574832595371562
Txn_Jatin_epoch7,KEGG_2021_Human,Hepatitis C,124,0.9007913198267717,0.26438858979404856,0.5224586974826515
Txn_Jatin_epoch7,KEGG_2021_Human,Autophagy,123,0.8904060087402315,0.09063192715429466,0.49552969359657595
Txn_Jatin_epoch7,KEGG_2021_Human,Dopaminergic synapse,122,0.9446753939476478,0.26130644188396046,0.5375290105487747
Txn_Jatin_epoch7,KEGG_2021_Human,Relaxin signaling pathway,121,0.9196008389179195,0.26235574944868023,0.5258094264991424
Txn_Jatin_epoch7,KEGG_2021_Human,Yersinia infection,121,0.9061217437867786,0.17994754105244515,0.48708956581535345
Txn_Jatin_epoch7,KEGG_2021_Human,JAK-STAT signaling pathway,120,0.9131942041023511,0.541855309650586,0.5490765095406198
Txn_Jatin_epoch7,KEGG_2021_Human,Apoptosis,119,0.9082778460221298,0.26826279237413575,0.530733805149967
Txn_Jatin_epoch7,KEGG_2021_Human,NOD-like receptor signaling pathway,119,0.8620407465311706,0.1864102764766275,0.531858092074039
Txn_Jatin_epoch7,KEGG_2021_Human,Vascular smooth muscle contraction,119,0.935063560307844,0.30241206189531444,0.4914965986394558
Txn_Jatin_epoch7,KEGG_2021_Human,Estrogen signaling pathway,118,0.9245733972558067,0.32665240219422487,0.4961987868493627
Txn_Jatin_epoch7,KEGG_2021_Human,FoxO signaling pathway,118,0.8596788705100699,0.14670286060536444,0.5059390656323645
Txn_Jatin_epoch7,KEGG_2021_Human,Lysosome,118,0.9525373288398353,0.3928094311570506,0.44945753092994534
Txn_Jatin_epoch7,KEGG_2021_Human,Thyroid hormone signaling pathway,117,0.8708964007925946,0.14996786216055236,0.47418478100139005
Txn_Jatin_epoch7,KEGG_2021_Human,Cell cycle,114,0.9144741394064974,0.2934457949100403,0.5054356468213361
Txn_Jatin_epoch7,KEGG_2021_Human,Fluid shear stress and atherosclerosis,114,0.8573488658337187,0.10874915742267917,0.5002658344470462
Txn_Jatin_epoch7,KEGG_2021_Human,AMPK signaling pathway,113,0.8736798216129045,0.10447982674549287,0.5081638300816382
Txn_Jatin_epoch7,KEGG_2021_Human,Platelet activation,113,0.8936504088037608,0.18991855398617238,0.49319048161332074
Txn_Jatin_epoch7,KEGG_2021_Human,Purine metabolism,112,0.937837253545486,0.4819050743096807,0.5358606759895241
Txn_Jatin_epoch7,KEGG_2021_Human,"Growth hormone synthesis, secretion and action",111,0.9409547206309796,0.2715689935414526,0.5209875758436909
Txn_Jatin_epoch7,KEGG_2021_Human,Influenza A,111,0.8786214271825782,0.1214277846645622,0.5187135115192669
Txn_Jatin_epoch7,KEGG_2021_Human,Alcoholism,110,0.9215315638224957,0.30527775946012337,0.44289774692347833
Txn_Jatin_epoch7,KEGG_2021_Human,Sphingolipid signaling pathway,109,0.8968692612959271,0.19711367408478528,0.54022280290522
Txn_Jatin_epoch7,KEGG_2021_Human,Spliceosome,109,0.9698728744189115,0.3648472895238734,0.5170236851823885
Txn_Jatin_epoch7,KEGG_2021_Human,Cell adhesion molecules,108,0.9795513751527307,0.3649530166712939,0.5318326660570246
Txn_Jatin_epoch7,KEGG_2021_Human,Glutamatergic synapse,108,0.9507579541641372,0.4432948559458522,0.5173447013650347
Txn_Jatin_epoch7,KEGG_2021_Human,Neurotrophin signaling pathway,108,0.922144480049591,0.1995330227882855,0.527181583686183
Txn_Jatin_epoch7,KEGG_2021_Human,Oocyte meiosis,108,0.910770044544856,0.1776849610837872,0.5459274372235158
Txn_Jatin_epoch7,KEGG_2021_Human,Cholinergic synapse,106,0.9529789296650849,0.24286226414475123,0.46207887708384165
Txn_Jatin_epoch7,KEGG_2021_Human,Phagosome,106,0.8897672725469806,0.3116389432552663,0.4815580748741246
Txn_Jatin_epoch7,KEGG_2021_Human,Insulin resistance,103,0.8958821097173296,0.15563376359698872,0.498630010095369
Txn_Jatin_epoch7,KEGG_2021_Human,Leukocyte transendothelial migration,102,0.9376039527459791,0.3328892681239842,0.5921893956338152
Txn_Jatin_epoch7,KEGG_2021_Human,Measles,102,0.8996787377239177,0.17389747923123347,0.5075964295154634
Txn_Jatin_epoch7,KEGG_2021_Human,TNF signaling pathway,102,0.900218919230326,0.18549750564745887,0.5768521719092061
Txn_Jatin_epoch7,KEGG_2021_Human,Necroptosis,101,0.922947354876508,0.2927575279012468,0.5083767605296408
Txn_Jatin_epoch7,KEGG_2021_Human,Osteoclast differentiation,101,0.8680141759509837,0.1227224972281161,0.5557921408067809
Txn_Jatin_epoch7,KEGG_2021_Human,"Parathyroid hormone synthesis, secretion and action",100,0.9151047210893758,0.2563414840005381,0.47508951406649613
Txn_Jatin_epoch7,KEGG_2021_Human,Neutrophil extracellular trap formation,98,0.9020037208331393,0.17584957832289644,0.4751537770405695
s66qfh36_best,KEGG_2021_Human,Pathways in cancer,457,0.7112999300587599,0.08635925312998066,0.5120294280481432
s66qfh36_best,KEGG_2021_Human,Pathways of neurodegeneration,404,0.6501926299386981,0.10031493535430003,0.5043337366992365
s66qfh36_best,KEGG_2021_Human,Alzheimer disease,305,0.6707803149950229,0.07469970821541448,0.5074623383012522
s66qfh36_best,KEGG_2021_Human,PI3K-Akt signaling pathway,300,0.7246111072171211,0.07158459288440415,0.4927662905072311
s66qfh36_best,KEGG_2021_Human,Amyotrophic lateral sclerosis,297,0.7349653979646973,0.12110663246731107,0.49713698536403517
s66qfh36_best,KEGG_2021_Human,Neuroactive ligand-receptor interaction,296,0.8420296215913201,0.08670715576921446,0.5016762873868192
s66qfh36_best,KEGG_2021_Human,Human papillomavirus infection,288,0.6848071371322298,0.05095303319864943,0.5291606846884702
s66qfh36_best,KEGG_2021_Human,MAPK signaling pathway,278,0.7155977506468476,0.04282564243319091,0.49262072600999607
s66qfh36_best,KEGG_2021_Human,Huntington disease,252,0.7249208566882335,0.14377088331650076,0.5322577604799051
s66qfh36_best,KEGG_2021_Human,Calcium signaling pathway,226,0.7188807633044191,0.03762707530146586,0.4604386334619536
s66qfh36_best,KEGG_2021_Human,Endocytosis,219,0.7388778987541259,0.0462371661027146,0.5399907771977193
s66qfh36_best,KEGG_2021_Human,Prion disease,217,0.7125339199409111,0.139109189773904,0.49542735111353753
s66qfh36_best,KEGG_2021_Human,Salmonella infection,215,0.7292865754063934,0.05457743231735571,0.476066863705893
s66qfh36_best,KEGG_2021_Human,Ras signaling pathway,212,0.7092299047731709,0.03653252600504966,0.5160781530332604
s66qfh36_best,KEGG_2021_Human,Shigellosis,207,0.7447263601254154,0.0592866463756041,0.498189078626889
s66qfh36_best,KEGG_2021_Human,cAMP signaling pathway,205,0.6736747718403239,0.032736540550232375,0.4923385220483593
s66qfh36_best,KEGG_2021_Human,Regulation of actin cytoskeleton,201,0.7294638460211817,0.070999547729482,0.4946737148172544
s66qfh36_best,KEGG_2021_Human,Rap1 signaling pathway,200,0.7738301315514722,0.04177836421975032,0.4953782974872973
s66qfh36_best,KEGG_2021_Human,Cytokine-cytokine receptor interaction,195,0.8070564559292642,0.06618525856879254,0.5445824145239676
s66qfh36_best,KEGG_2021_Human,Parkinson disease,195,0.7753937499553977,0.1780326205216725,0.5600706858778107
s66qfh36_best,KEGG_2021_Human,Proteoglycans in cancer,191,0.7747223411911067,0.05606974909440804,0.5025602589539867
s66qfh36_best,KEGG_2021_Human,Focal adhesion,186,0.8188567202992598,0.10199911486635321,0.5024083449413915
s66qfh36_best,KEGG_2021_Human,Human T-cell leukemia virus 1 infection,186,0.6839718326076896,0.026665717471193756,0.4885029754761547
s66qfh36_best,KEGG_2021_Human,Thermogenesis,183,0.7095813046676028,0.08111460057504494,0.4928567412486248
s66qfh36_best,KEGG_2021_Human,Human cytomegalovirus infection,182,0.7101265435989107,0.03409452228785582,0.514859228362878
s66qfh36_best,KEGG_2021_Human,Axon guidance,174,0.7919103395568248,0.05286560816585484,0.48083878577629136
s66qfh36_best,KEGG_2021_Human,Human immunodeficiency virus 1 infection,170,0.7114014766148177,0.03122610458245615,0.5330779696750548
s66qfh36_best,KEGG_2021_Human,Pathogenic Escherichia coli infection,167,0.7005285262807719,0.04151225461723242,0.5140327677977379
s66qfh36_best,KEGG_2021_Human,Lipid and atherosclerosis,164,0.7072681758373509,0.030739980034357905,0.48069550212269463
s66qfh36_best,KEGG_2021_Human,Chemical carcinogenesis,163,0.6315785662810092,0.01676293746782636,0.5208364922490856
s66qfh36_best,KEGG_2021_Human,Coronavirus disease,156,0.7848785382960666,0.26393289801533587,0.5194900974860728
s66qfh36_best,KEGG_2021_Human,Protein processing in endoplasmic reticulum,156,0.7957187262578976,0.12213327703135018,0.5342339986014957
s66qfh36_best,KEGG_2021_Human,cGMP-PKG signaling pathway,155,0.7255324863688861,0.04148293194101974,0.47802592821394363
s66qfh36_best,KEGG_2021_Human,Diabetic cardiomyopathy,154,0.7226061248818482,0.07106565639403671,0.4806573430732176
s66qfh36_best,KEGG_2021_Human,Epstein-Barr virus infection,153,0.7614202241647782,0.04444600459532801,0.47887538531438656
s66qfh36_best,KEGG_2021_Human,Hippo signaling pathway,153,0.7978399722129267,0.04900692152273445,0.4603573958143453
s66qfh36_best,KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,152,0.7197719845920734,0.026575624048191932,0.5178879821823028
s66qfh36_best,KEGG_2021_Human,Viral carcinogenesis,152,0.7142660240611935,0.025625773463742525,0.5177314383774212
s66qfh36_best,KEGG_2021_Human,MicroRNAs in cancer,151,0.7599379093134193,0.038200432037140845,0.47448153633563883
s66qfh36_best,KEGG_2021_Human,Transcriptional misregulation in cancer,150,0.7786562160412476,0.03925020347581639,0.5439680007398673
s66qfh36_best,KEGG_2021_Human,Chemokine signaling pathway,149,0.7707042185336934,0.046466132091519355,0.49586367152915684
s66qfh36_best,KEGG_2021_Human,Wnt signaling pathway,149,0.7457521870964798,0.03986052498392387,0.4754226865932871
s66qfh36_best,KEGG_2021_Human,Hepatocellular carcinoma,147,0.7099771670110485,0.028032421463153958,0.4963363431364224
s66qfh36_best,KEGG_2021_Human,Tight junction,147,0.7197793125572003,0.04901640988628769,0.49578910621113903
s66qfh36_best,KEGG_2021_Human,mTOR signaling pathway,147,0.6495390944172398,0.01774319145077354,0.5100535914782002
s66qfh36_best,KEGG_2021_Human,Oxytocin signaling pathway,142,0.7365689457368125,0.034889659022497514,0.5086896770571435
s66qfh36_best,KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,141,0.7140481183993047,0.037480851952677106,0.5296947100044934
s66qfh36_best,KEGG_2021_Human,Cushing syndrome,139,0.7148839287317028,0.025458734577780993,0.5312536774018546
s66qfh36_best,KEGG_2021_Human,Breast cancer,138,0.7472134921519765,0.04229266639499113,0.48148254170094246
s66qfh36_best,KEGG_2021_Human,Gastric cancer,138,0.7237758901407291,0.028914955572023223,0.5154795947372491
s66qfh36_best,KEGG_2021_Human,Cellular senescence,137,0.7193645638901114,0.022543971305659216,0.4862335665255374
s66qfh36_best,KEGG_2021_Human,Phospholipase D signaling pathway,137,0.7309361579434572,0.021987758612888417,0.48734995523316693
s66qfh36_best,KEGG_2021_Human,Spinocerebellar ataxia,136,0.673515858425693,0.030142716435553954,0.5381455159847877
s66qfh36_best,KEGG_2021_Human,Hepatitis B,135,0.734714010018888,0.026004256878007028,0.4782458733678246
s66qfh36_best,KEGG_2021_Human,Herpes simplex virus 1 infection,132,0.7526101856808473,0.048743565118988585,0.49721846102171696
s66qfh36_best,KEGG_2021_Human,Signaling pathways regulating pluripotency of stem cells,132,0.7567050833936876,0.045900737423232925,0.5130853040274586
s66qfh36_best,KEGG_2021_Human,RNA transport,131,0.8311489088982379,0.04710092888673981,0.4814939961377303
s66qfh36_best,KEGG_2021_Human,Retrograde endocannabinoid signaling,131,0.7130768287085508,0.04186170334817495,0.5093886361280852
s66qfh36_best,KEGG_2021_Human,Tuberculosis,131,0.7023678082148319,0.02545049678638823,0.5094383422275524
s66qfh36_best,KEGG_2021_Human,Non-alcoholic fatty liver disease,130,0.7542841310521576,0.06768656351403642,0.48838294766119106
s66qfh36_best,KEGG_2021_Human,Insulin signaling pathway,128,0.6990047570815154,0.0232962307424208,0.46809530611538197
s66qfh36_best,KEGG_2021_Human,Apelin signaling pathway,127,0.6956360285296749,0.021722362314720987,0.5198802538879316
s66qfh36_best,KEGG_2021_Human,Ubiquitin mediated proteolysis,127,0.760324557768229,0.02372934769945571,0.506203786507296
s66qfh36_best,KEGG_2021_Human,Hepatitis C,124,0.6936103659993791,0.02171274722062478,0.5238803036631206
s66qfh36_best,KEGG_2021_Human,Autophagy,123,0.7651901484398395,0.0240958833594422,0.4635153877154945
s66qfh36_best,KEGG_2021_Human,Dopaminergic synapse,122,0.7257545579898883,0.03575028676440321,0.5073614444841655
s66qfh36_best,KEGG_2021_Human,Relaxin signaling pathway,121,0.6977515580966679,0.020829817708156867,0.5232023963852844
s66qfh36_best,KEGG_2021_Human,Yersinia infection,121,0.779381292313466,0.03280898544223543,0.46171435828843344
s66qfh36_best,KEGG_2021_Human,JAK-STAT signaling pathway,120,0.7450301100574515,0.042460654484415675,0.4842118317528437
s66qfh36_best,KEGG_2021_Human,Apoptosis,119,0.7218393171221975,0.02312556774690268,0.5146907600249403
s66qfh36_best,KEGG_2021_Human,NOD-like receptor signaling pathway,119,0.7681526098811619,0.03254737164841762,0.4852400262430554
s66qfh36_best,KEGG_2021_Human,Vascular smooth muscle contraction,119,0.7222755381222257,0.027808534179754603,0.5093473435885982
s66qfh36_best,KEGG_2021_Human,Estrogen signaling pathway,118,0.6851872922998601,0.013963549480914605,0.5226841104480868
s66qfh36_best,KEGG_2021_Human,FoxO signaling pathway,118,0.7097130644194485,0.02399111633150139,0.5415412010214771
s66qfh36_best,KEGG_2021_Human,Lysosome,118,0.8239553262145877,0.16814790330306342,0.5435476738170844
s66qfh36_best,KEGG_2021_Human,Thyroid hormone signaling pathway,117,0.7141383491556503,0.029335839923824308,0.5340975364504776
s66qfh36_best,KEGG_2021_Human,Cell cycle,114,0.8071953737523079,0.03664694055245134,0.5294517862496828
s66qfh36_best,KEGG_2021_Human,Fluid shear stress and atherosclerosis,114,0.7359620597192835,0.02323346992678421,0.502445919684009
s66qfh36_best,KEGG_2021_Human,AMPK signaling pathway,113,0.6845739489696334,0.017974617487640874,0.4973440306814049
s66qfh36_best,KEGG_2021_Human,Platelet activation,113,0.8158834067429049,0.03886552339145308,0.47726201278146974
s66qfh36_best,KEGG_2021_Human,Purine metabolism,112,0.6497831941493305,0.01935652669587546,0.5273601571379156
s66qfh36_best,KEGG_2021_Human,"Growth hormone synthesis, secretion and action",111,0.6777958090907732,0.018918320436392896,0.5256104887399851
s66qfh36_best,KEGG_2021_Human,Influenza A,111,0.763898029185799,0.048246847456396194,0.5040501902012693
s66qfh36_best,KEGG_2021_Human,Alcoholism,110,0.6346010425902521,0.019674497883775604,0.5260754463078596
s66qfh36_best,KEGG_2021_Human,Sphingolipid signaling pathway,109,0.7110117125086141,0.021044291889266212,0.45952464652438385
s66qfh36_best,KEGG_2021_Human,Spliceosome,109,0.9323900548377394,0.12644476058823578,0.5487647865820771
s66qfh36_best,KEGG_2021_Human,Cell adhesion molecules,108,0.7639468433091782,0.020778294493599046,0.5401108626435412
s66qfh36_best,KEGG_2021_Human,Glutamatergic synapse,108,0.7238833688104038,0.033378186444916004,0.5028657019977305
s66qfh36_best,KEGG_2021_Human,Neurotrophin signaling pathway,108,0.7453546810521705,0.026322220265985834,0.5225087283839618
s66qfh36_best,KEGG_2021_Human,Oocyte meiosis,108,0.6683137248874852,0.01678335323997097,0.48406349499094503
s66qfh36_best,KEGG_2021_Human,Cholinergic synapse,106,0.7183184962025382,0.021241276590874138,0.5193024047764122
s66qfh36_best,KEGG_2021_Human,Phagosome,106,0.7451910343108922,0.051134912586510414,0.5173035346860064
s66qfh36_best,KEGG_2021_Human,Insulin resistance,103,0.6931940834693702,0.023268301042111396,0.49406292959017095
s66qfh36_best,KEGG_2021_Human,Leukocyte transendothelial migration,102,0.7554556976610209,0.03425134096345112,0.5263055516019058
s66qfh36_best,KEGG_2021_Human,Measles,102,0.7441952515537843,0.04257780403267127,0.48065174220396767
s66qfh36_best,KEGG_2021_Human,TNF signaling pathway,102,0.7577119890472608,0.06943040708336251,0.539341751218289
s66qfh36_best,KEGG_2021_Human,Necroptosis,101,0.703485674158457,0.022679291793199986,0.5077470832939786
s66qfh36_best,KEGG_2021_Human,Osteoclast differentiation,101,0.7639545373035852,0.05964616572947663,0.5053899002509127
s66qfh36_best,KEGG_2021_Human,"Parathyroid hormone synthesis, secretion and action",100,0.7033745766226586,0.02067312758904347,0.4989486417363655
s66qfh36_best,KEGG_2021_Human,Neutrophil extracellular trap formation,98,0.7157779968715663,0.0203912307114531,0.46373739211629084
