term,BRIDGE,BulkFormer_127M,BulkFormer_147M,BulkFormer_37M,BulkFormer_50M,BulkFormer_93M,ESM2_PCA512_prior,ESM3,Geneformer,Txn_Jatin,Txn_Jatin_contextual,scGPT
GO:0035987,0.8491379310344828,0.8793103448275862,0.8836206896551724,0.7672413793103448,0.8232758620689655,0.8017241379310345,0.9870689655172413,0.9913793103448276,0.875,0.9870689655172413,0.9870689655172413,0.8189655172413794
GO:0042476,0.762314681970349,0.6666666666666667,0.6456241032998564,0.6805356288857006,0.6618842659014825,0.6494500239120038,0.7288378766140603,0.7776183644189383,0.7804878048780487,0.7245337159253945,0.7857484457197512,0.7651841224294595
GO:0042593,0.6266094420600858,0.564007695722954,0.5694834985940506,0.538700606778156,0.5931626461447387,0.619801687139263,0.6735237531448868,0.6545804351043363,0.6020423264762469,0.6847713482314637,0.6622761580583099,0.692023087168862
GO:0042632,0.7350628930817611,0.5707547169811321,0.7570754716981132,0.7036163522012578,0.6981132075471698,0.606132075471698,0.8718553459119497,0.7767295597484276,0.8797169811320755,0.9300314465408805,0.8718553459119497,0.835691823899371
GO:0043488,0.7586649550706033,0.6428754813863928,0.7363286264441591,0.6708600770218228,0.714762516046213,0.6754813863928113,0.8685494223363286,0.8536585365853658,0.7178433889602054,0.8688061617458279,0.8657252888318356,0.7535301668806161
GO:0045089,0.8030548796972155,0.6523384698567181,0.7157339821573397,0.6077318194106516,0.6955934036226007,0.7419572857529062,0.7743984860773182,0.7111381454447148,0.7692619626926196,0.816301703163017,0.7576371992430387,0.7500675858340092
GO:0045787,0.7108881456707543,0.6187290969899666,0.6315867707172055,0.5904868078781121,0.5331846897064288,0.584986993682646,0.7411371237458194,0.7855072463768116,0.6384986993682645,0.7444072835377183,0.7375696767001115,0.6722408026755853
GO:0045814,0.7813310285220398,0.6244598098530684,0.644770959377701,0.6248919619706137,0.5894554883318929,0.5790838375108038,0.9096802074330164,0.9161624891961971,0.6724286949006051,0.9140017286084702,0.8828867761452031,0.7307692307692308
GO:0046034,0.6886363636363636,0.4946969696969697,0.5189393939393938,0.6515151515151515,0.5075757575757576,0.6136363636363636,0.975,0.9333333333333332,0.6037878787878788,0.9765151515151516,0.9583333333333333,0.5962121212121212
GO:0050679,0.7567381974248927,0.6901287553648068,0.6865236051502146,0.7096995708154507,0.6927038626609442,0.6623175965665237,0.7462660944206008,0.7747639484978541,0.7577682403433476,0.7584549356223176,0.7601716738197425,0.7838626609442059
GO:0050680,0.6725000000000001,0.5709375,0.5734375,0.6109374999999999,0.646875,0.5946875,0.5828125000000001,0.525,0.6478125,0.598125,0.6078125000000001,0.6459375
GO:0050731,0.7213908450704226,0.505281690140845,0.5849471830985915,0.7191901408450704,0.6624119718309859,0.650088028169014,0.7777288732394366,0.7570422535211268,0.7495598591549296,0.783450704225352,0.7975352112676056,0.6368838028169015
GO:0050796,0.7228343465045592,0.6287993920972644,0.673822188449848,0.6308890577507599,0.6698328267477204,0.6895896656534954,0.7228343465045592,0.7226443768996961,0.5963145896656535,0.7568389057750761,0.6658434650455928,0.6987082066869302
GO:0050890,0.7088836477987422,0.5738993710691824,0.6105345911949686,0.6595911949685535,0.6670597484276729,0.6264937106918238,0.7286163522012579,0.6452044025157232,0.6943396226415094,0.6823113207547171,0.6675314465408806,0.7051100628930818
GO:0051310,0.8058608058608059,0.873015873015873,0.8339438339438339,0.8705738705738705,0.8608058608058607,0.8388278388278388,0.945054945054945,0.8937728937728937,0.8571428571428571,0.9548229548229548,0.9169719169719168,0.8656898656898657
GO:0051865,0.7147435897435898,0.7868589743589742,0.6955128205128205,0.7532051282051282,0.7435897435897436,0.8092948717948718,0.9471153846153846,0.9423076923076923,0.6073717948717949,0.9455128205128206,0.9487179487179487,0.6875
GO:0060828,0.6993582029683113,0.660950661853189,0.7018652226233453,0.7139991977537105,0.6762936221419975,0.6455074207781789,0.8259125551544324,0.8130766145206578,0.7329522663457682,0.7845968712394705,0.7543120738066587,0.7158042519053349
GO:0061844,0.8716049382716049,0.8765432098765432,0.5358024691358024,0.8049382716049382,0.8123456790123457,0.7382716049382716,0.9728395061728395,0.8864197530864197,0.962962962962963,0.9876543209876544,0.9901234567901234,0.9703703703703704
GO:0070555,0.763,0.622,0.5854999999999999,0.6385,0.6875,0.6399999999999999,0.7965000000000001,0.802,0.7364999999999999,0.8140000000000001,0.817,0.749
GO:0090303,0.7442857142857143,0.6557142857142857,0.6814285714285715,0.6514285714285714,0.6828571428571428,0.6971428571428572,0.77,0.6585714285714286,0.7271428571428571,0.7714285714285715,0.6842857142857143,0.75
GO:0097190,0.6280511060259344,0.6210907704042715,0.6273836765827612,0.6387299771167048,0.6713386727688787,0.6522692601067887,0.7570556826849733,0.787280701754386,0.6915522501906942,0.724160945842868,0.7592486651411137,0.666094584286804
GO:0097191,0.8205128205128205,0.7066189624329159,0.7090041741204531,0.6141920095408469,0.6404293381037567,0.6440071556350626,0.8324388789505069,0.8771615980918307,0.8240906380441264,0.8533094812164579,0.8163387000596304,0.675014907573047
GO:1901224,0.8552188552188552,0.6565656565656566,0.6851851851851851,0.7289562289562289,0.6414141414141413,0.7037037037037037,0.6952861952861954,0.6279461279461279,0.7474747474747474,0.7760942760942762,0.7727272727272727,0.8720538720538721
GO:2000781,0.8089285714285714,0.7482142857142857,0.7053571428571429,0.7910714285714285,0.8410714285714286,0.8285714285714285,0.7678571428571428,0.8160714285714286,0.7053571428571429,0.7678571428571428,0.7107142857142856,0.7428571428571429
GO:2001244,0.7482638888888888,0.560763888888889,0.7604166666666667,0.6701388888888888,0.7100694444444444,0.7170138888888888,0.6631944444444444,0.4756944444444445,0.8055555555555556,0.7170138888888888,0.6059027777777778,0.8715277777777778
