term,BRIDGE,BulkFormer_127M,BulkFormer_147M,BulkFormer_37M,BulkFormer_50M,BulkFormer_93M,ESM2_PCA512_prior,ESM3,Geneformer,Txn_Jatin,Txn_Jatin_contextual,scGPT
GO:0006400,0.6121572702800773,0.30359816017036145,0.4525291035338575,0.3505431736964613,0.34852666111101605,0.49287100649094884,0.6792258330345649,0.7780508259856085,0.48787387857969355,0.7143600357276169,0.717538479779376,0.6666238303053719
GO:0006402,0.4081276547971133,0.31021934420480746,0.3567898821750314,0.31825101709903497,0.3305385897024731,0.3084191373999715,0.6662196487350591,0.6390965004740151,0.2831471655653844,0.6766477347676955,0.6728602538663536,0.35835747653064487
GO:0006487,0.695842995693498,0.30275157595219665,0.3826074975524228,0.265587103367158,0.3365825729785715,0.39189163952238254,0.9124669312169313,0.7073544309957353,0.5407923175164554,0.9482905982905984,0.9232905982905985,0.7157963088869004
GO:0006493,0.2781031612109517,0.24923696639292628,0.14004802916286063,0.12109956472211397,0.09715823830505843,0.144595856579604,0.9999999999999998,0.9973684210526312,0.25004079711107347,0.9999999999999998,0.9999999999999998,0.41320983434152414
GO:0006631,0.4454858328450084,0.20134090015898934,0.16743754640011008,0.18420346169681318,0.22807288054464003,0.20643408541596048,0.7128715666080907,0.6486751623449419,0.46676810011136194,0.7204535173943236,0.6419555782919751,0.42445919805957993
GO:0006693,0.3386981714418821,0.1940154616258425,0.4576617826617826,0.2850274725274725,0.3922929710163753,0.18149105402394874,0.6023929773929774,0.6561923218899963,0.2939850254673621,0.6322751322751322,0.5757080610021786,0.5647639018328673
GO:0006813,0.38318421806369307,0.21192461096881826,0.24863007924243558,0.21222467551344174,0.2538099181443119,0.24093774319266623,0.9534330205711785,0.867279180418393,0.4117809013579153,0.9497127145247245,0.9497372924049754,0.38793187298604065
GO:0006879,0.30011816513097556,0.14116516310290902,0.11203237655548387,0.10418879978558028,0.11998398006393847,0.14014337589612733,0.37188422995727477,0.5351541031432335,0.13976693748768002,0.41638081636443824,0.3997755780388951,0.39700499325005256
GO:0006888,0.49372816195664326,0.40800835041582784,0.42911142537348024,0.33016492483816984,0.43450674566527075,0.368017606566219,0.7110591314926866,0.6547207178169153,0.5296095344700515,0.7251298965224946,0.7019977901870175,0.6220851396968667
GO:0007189,0.40804282016526433,0.1517651515318414,0.21926599568574498,0.14206123915752644,0.2157556540095323,0.15797260725313156,0.936520420152022,0.9430110032167873,0.4862695862553892,0.9339155208720425,0.9254222400111803,0.41605452445213253
GO:0007283,0.5219183868259147,0.390354419966817,0.39922250295423334,0.3306177972885587,0.4001828873123459,0.37957391041207367,0.3978817539671815,0.42812183519910957,0.5434681182867575,0.4231126495439022,0.3929574821781221,0.499220250004409
GO:0007399,0.7567454814316344,0.6651964451386028,0.6878793279015613,0.6938707403123945,0.6821468225625235,0.6799320530152366,0.7886699705986255,0.788091338945285,0.7536872779485405,0.7970930390003566,0.7814376655260767,0.720955009136583
GO:0007601,0.46915487962841473,0.20312137325189814,0.24026124317857056,0.22813914859395035,0.2332639658821744,0.225107153972535,0.4288324821978969,0.34482492014959737,0.5753074960254324,0.5053824932664797,0.3477626851823774,0.5950145385566094
GO:0007605,0.2129654910329473,0.2886282978189291,0.23130654441436696,0.187833480728138,0.253763419216867,0.18850661802760113,0.43817386626316324,0.2581795277291723,0.25069941295715775,0.4653413627892733,0.4152046846336656,0.28316604285443997
GO:0008202,0.29886116439641763,0.12143356942332567,0.15799865254495904,0.18608661176027597,0.11639222676697483,0.1399874491143951,0.5814865500593603,0.4852824649541366,0.39165544137951414,0.5986148853359599,0.5584234419575189,0.4248901087972321
GO:0008584,0.26874592102577766,0.2351638379214006,0.206961084637351,0.22471760384013456,0.19914175868930098,0.2541534183021984,0.45375196018508124,0.46959825991547366,0.34868452079545303,0.46282615248172,0.4356689098075324,0.387108493041728
GO:0010506,0.2341618328095849,0.25052455825590414,0.26341680132621276,0.22359543059105588,0.2510641887960257,0.2049828939865173,0.45026801457756943,0.3045270742671283,0.30245757669759155,0.47623497810859483,0.417913238871055,0.34798857887000545
GO:0016236,0.3506426562260965,0.32613511343732426,0.3204273672210945,0.25699028571509736,0.3420412228906359,0.32574134776984265,0.659567337815155,0.4331448790245181,0.2988309529514037,0.6744795476144729,0.614273991213243,0.3931369307105621
GO:0031297,0.49703081232492996,0.16754231733179104,0.31937229437229436,0.5091575091575091,0.17523809523809525,0.2738562091503268,0.7421568627450981,0.7476190476190476,0.5157004830917875,0.7388888888888889,0.775,0.37444444444444447
GO:0031398,0.21787954749164926,0.10793320196372884,0.12497565104955213,0.1190916349563681,0.13646058475719922,0.1441121100900461,0.4279545548117386,0.397216905933453,0.18341655624040323,0.4396381588067121,0.32505313808720127,0.14511041551176745
GO:0034341,0.34331656751190603,0.11529225956472611,0.1222812727086793,0.1399052284499201,0.14930633185974734,0.13553328961329617,0.32373923303890806,0.12284230674429185,0.2975412506813517,0.3538476809984892,0.13678229993277702,0.15430735552506195
GO:0035987,0.543020492441951,0.3857915959252971,0.32051564027370477,0.4012133699633699,0.19973263664440133,0.2383736189850741,0.6642073934837093,0.6847222222222222,0.40027818093855827,0.7780913978494624,0.7333333333333334,0.4555402930402931
