term,BRIDGE,BulkFormer_127M,BulkFormer_147M,BulkFormer_37M,BulkFormer_50M,BulkFormer_93M,ESM2_PCA512_prior,ESM3,Geneformer,Txn_Jatin,Txn_Jatin_contextual,scGPT
GO:0045814,0.20649402930372812,0.12834770522839406,0.20147635569014963,0.11760005954954779,0.13261368180175243,0.0940633281297891,0.6047806567012994,0.683289002019652,0.314256095452516,0.6209839118149374,0.39799640883049126,0.19999429010855596
GO:0046034,0.24543011412308113,0.2623725884997727,0.13827784142760546,0.2283575996123815,0.07534444408826504,0.13701630670938272,0.846037296037296,0.48995007572406957,0.1871821991127992,0.8523809523809524,0.7184802748850736,0.21266719441812865
GO:0050679,0.30681695965576244,0.1935608264558556,0.2281997453840381,0.2150043617401155,0.28551876802127873,0.17788320477719197,0.22993047672519015,0.3100512660150906,0.3193511525030365,0.24437857689195752,0.2813631077684864,0.24856703207824116
GO:0050680,0.1986475528870968,0.14538044893995067,0.14674989015845896,0.2202859914933114,0.19657852631943684,0.17416054720759813,0.17445997265853025,0.1630267725519644,0.283638601488606,0.17831044601755675,0.18059856648025702,0.18062388654330896
GO:0050731,0.2551881817753271,0.19898032693126427,0.19429083925933754,0.21133863126638727,0.23593496682846135,0.1994676488183162,0.3894344043976832,0.3817644195689157,0.258058769719222,0.41471166389032277,0.41135841841492016,0.20507120085829833
GO:0050796,0.30973906840467047,0.2687934881752159,0.27258263017493034,0.30607598967029725,0.287682782403891,0.32233512414476534,0.412019400333042,0.45479939230801175,0.1920843064925375,0.45464784219015486,0.3511015204437751,0.40328208927369347
GO:0050890,0.2534432489224487,0.15783033979951908,0.181229323985223,0.2106853045102522,0.1886296065306733,0.1822811242283778,0.24199971559720176,0.25433901687582733,0.20803487250457875,0.2342529345939952,0.1991930329255157,0.2384767621372284
GO:0051310,0.29822877210367676,0.4855540095850174,0.36836737376326184,0.47309004487278095,0.4228177414451924,0.34097079905353095,0.6099613349613349,0.5637384583463014,0.47673443066478455,0.6047546897546897,0.5261191513642495,0.6024652540442014
GO:0051865,0.48198579281787673,0.3639369331618671,0.44420499616578046,0.2941188998417914,0.3224761154338619,0.4093968395438984,0.7773798076923077,0.8117324561403509,0.18181527635255193,0.7569444444444444,0.7638556618819776,0.2914092180221213
GO:0060828,0.3296444598494434,0.2771698518381741,0.33396905722652703,0.3808583498470604,0.30575738051746576,0.3032273631075667,0.3866263037155772,0.41038524666354304,0.26577187080266057,0.4064834415912432,0.3921543888599928,0.29962913216258513
GO:0061844,0.4077568134171907,0.3933691756272401,0.04843196487949058,0.10074441687344912,0.07384079335298847,0.058110258424476806,0.7380952380952381,0.35507246376811596,0.5,0.7916666666666666,0.8095238095238095,0.5285714285714286
GO:0070555,0.33280145840774966,0.2144115718440638,0.13346362993104294,0.2979408544860361,0.27751782934429864,0.17841028391388591,0.5034827683855106,0.44469189051640684,0.361641269373483,0.562297125519321,0.46154489769138063,0.385197558995629
GO:0090303,0.44261599511599514,0.19993956493956494,0.20987315472747803,0.28395025756212733,0.25979301371939295,0.33060468611454474,0.39027651975133826,0.22428044178044176,0.49559466355241005,0.3908665408665409,0.40706772555609766,0.47612035073988684
GO:0097190,0.20659149756045608,0.1898994055454667,0.21876261817772946,0.2306195518796244,0.211605949734487,0.23386148771252308,0.2681448093936192,0.3618170869882837,0.25165308579316076,0.3114471694715433,0.28058874368046494,0.26141686729029023
GO:0097191,0.4557399636435287,0.16480332512394938,0.2727393267525862,0.20150790846161476,0.20423165990819667,0.13710379373835385,0.4715527261914416,0.3803426260328266,0.2972323959094554,0.4972322886290497,0.382234136819486,0.18758198807721577
GO:1901224,0.6083932846843645,0.36093340815563035,0.3696771130104463,0.24314559133461222,0.19262817161367884,0.2299694260613801,0.5657563297269179,0.3921459188888632,0.237746037809063,0.5728376242095754,0.5904793189346035,0.5470067417648062
GO:2000781,0.33543186204476527,0.23208395249522518,0.2052245726554456,0.3136999244142101,0.5022375820374337,0.28739809689057805,0.5401629072681704,0.24599586086428188,0.17996485307409676,0.531043155381465,0.5359989345790562,0.23518825531738247
GO:2001244,0.3277970569272196,0.1621502959771468,0.2859036796536797,0.1688184971651791,0.198036858974359,0.3026889676346198,0.16831688148101812,0.13361239831508814,0.34105359650491496,0.2516489479871518,0.1502223833745573,0.4815071901278798
