gene_symbol,importance
HOXD3,1.8695774477250177e-05
THADA,1.8688034185252497e-05
PDGFRB,1.8678240567556086e-05
TCTA,1.8668695458843625e-05
EPDR1,1.8650530876441442e-05
CDH2,1.863644528363611e-05
TBC1D30,1.86146829481497e-05
TOB2,1.861260696865665e-05
TSPYL5,1.86084686572949e-05
MMP12,1.8587263145152925e-05
ENSA,1.857676950758492e-05
PIGT,1.8560482508997043e-05
MB,1.8555093375003606e-05
SMG8,1.8544607313353985e-05
KLHL40,1.8540802655932268e-05
LRRC34,1.8529187559859664e-05
U2AF2,1.850687478050309e-05
IQSEC2,1.8500502540144944e-05
DNAJC27,1.849864620592373e-05
ATP10A,1.8493347718750183e-05
LYAR,1.8475851480080192e-05
SULT1C2,1.8470676854709207e-05
GRP,1.8469953334028482e-05
NR4A3,1.8451208030349e-05
SLC7A6,1.8449958127837163e-05
KMO,1.8441316862399293e-05
PHTF2,1.8428103318520786e-05
STX7,1.8424890418374695e-05
SAP30BP,1.8420838986009e-05
OTOF,1.841411179978098e-05
THRA,1.8407227921095664e-05
TNNT1,1.8347402974891743e-05
GIPC3,1.8345705102819324e-05
SCRIB,1.834154001726864e-05
STRA8,1.8337474990310922e-05
PRSS33,1.8336262324284557e-05
LSP1,1.8333123633076357e-05
AXIN1,1.8322426747977317e-05
MLLT10,1.8306778873291123e-05
MED8,1.8304411141691716e-05
SYNGR1,1.8298273112764368e-05
GZMM,1.828348471422625e-05
RIOK2,1.8279980711516007e-05
KRI1,1.8276684592702825e-05
TENM4,1.82670162288586e-05
PSD4,1.8260348874579377e-05
ZPBP,1.82494982487635e-05
DOCK11,1.824101976389078e-05
LPXN,1.822617442491039e-05
PDE5A,1.818996493533659e-05
BEST3,1.8187261515130586e-05
LHX5,1.8179985196304603e-05
EIF2AK1,1.8175491963619458e-05
TXLNA,1.8173190354937732e-05
DGKD,1.817091352738975e-05
CLYBL,1.8113247567503526e-05
KCNQ5,1.810687822617019e-05
MRPL16,1.8070821346036717e-05
RAF1,1.80552186117725e-05
LRRC27,1.80360347806241e-05
CHCHD7,1.8032883004488267e-05
PRKRIP1,1.8032285755955288e-05
PPP3CA,1.800371154190869e-05
CCT6B,1.7998550892874286e-05
SKP1,1.7993111368399988e-05
SNCA,1.798341099662463e-05
IRF6,1.7952584529483823e-05
CD3E,1.795149377060789e-05
SRCIN1,1.794895736307389e-05
SYT17,1.79428400332439e-05
FEV,1.7936185387995217e-05
CCDC3,1.7922475522844807e-05
MAGI1,1.79224491876389e-05
SYTL1,1.7921716829643285e-05
DSCAML1,1.7914698613385327e-05
YBEY,1.7913546905031512e-05
PLIN4,1.787888487333031e-05
KLC2,1.7873304341071638e-05
CEP85L,1.7851333073668566e-05
HPD,1.783027271546209e-05
KLHL23,1.7802552778363197e-05
RBM11,1.77795105472487e-05
ATR,1.7763922521515707e-05
ATP8B1,1.774228344240867e-05
STT3A,1.773740876264311e-05
NPC2,1.773088611577535e-05
SCX,1.77190476737915e-05
PURG,1.7711452842277308e-05
MINDY3,1.7702721374130485e-05
BTNL9,1.769229419145327e-05
TBC1D25,1.7682128427847134e-05
MANF,1.767538846163631e-05
POLR3B,1.7675337236666536e-05
SEMA4D,1.7663278364715223e-05
ROBO3,1.7627890337419407e-05
SNTN,1.762429360494845e-05
UBXN11,1.7622761144078454e-05
C1QL2,1.7598437988696164e-05
EGFLAM,1.759837726654487e-05
MGRN1,1.7594397235331568e-05
FAM117B,1.7582720914879502e-05
BDP1,1.757496676694288e-05
NFIB,1.751753028927021e-05
NUAK1,1.7514787777554194e-05
IGSF6,1.7481354769185523e-05
IRS1,1.7477661855275734e-05
IQANK1,1.746910922818064e-05
STYK1,1.7455582236307803e-05
PLK2,1.7450887632707777e-05
PGP,1.7436358425136292e-05
GBGT1,1.7401362859349052e-05
PARS2,1.739877496568955e-05
BIN1,1.736584150989521e-05
PIH1D1,1.7362632938464963e-05
ATP6V1C2,1.735096779704856e-05
GPRIN3,1.7339958539126176e-05
MRPL39,1.7339124697381193e-05
ELOVL5,1.7322353190888158e-05
CCR10,1.7322074714107132e-05
SULT4A1,1.7318753998214433e-05
ARL6IP5,1.7289895120942808e-05
AOPEP,1.727805294758786e-05
WAS,1.7262470874380545e-05
OSBPL1A,1.7217044110890875e-05
ABCD3,1.7198480140776994e-05
LRRC36,1.715852735238189e-05
GPR33,1.7145928649431217e-05
ADAMTS4,1.7137315052613625e-05
RUSF1,1.7134367842544313e-05
CPB2,1.7119221568616092e-05
PTK2,1.7117832626339514e-05
GPRIN2,1.7112350902192948e-05
CACNB2,1.710886768072348e-05
SEC61A2,1.7105936002523955e-05
BNC1,1.7101167261052117e-05
MYDGF,1.7096285204123786e-05
FLOT1,1.7083122281922607e-05
PCSK9,1.708164392860449e-05
GFAP,1.707458984608556e-05
PPP1R27,1.706790579316603e-05
EGFL8,1.7059660591651168e-05
SLC7A7,1.7054922614884176e-05
SH2D4B,1.7047527999864423e-05
EVL,1.7034682638812834e-05
MSRB3,1.702697894535556e-05
PKLR,1.7026950546571914e-05
PRADC1,1.7016146216196443e-05
ZHX1,1.7012908304532207e-05
RCAN2,1.7008207235838794e-05
KLF14,1.700267582959745e-05
FBXO2,1.6983889606441243e-05
SAR1B,1.6973814302597958e-05
EID2B,1.6967535259242635e-05
SDHD,1.69575731009128e-05
PANK4,1.6940465265001406e-05
DELE1,1.6936666607697497e-05
PDZD2,1.692416863875082e-05
IMPG2,1.6918287130727174e-05
NADSYN1,1.69109380592699e-05
ATOH1,1.689232259745593e-05
CMTM7,1.6882806325483862e-05
PLPPR4,1.6882403434317317e-05
ARPC5,1.68451673284117e-05
UFSP2,1.6836577508955675e-05
IPO13,1.682898624227252e-05
LRP1,1.6822659770487375e-05
SESTD1,1.6821232876312157e-05
GPR135,1.6816550764241102e-05
CSPG4,1.681557770825342e-05
BEGAIN,1.6808575000343176e-05
CLDN16,1.6797340831052914e-05
MINPP1,1.678773429499188e-05
DTX2,1.6780933759271393e-05
BCL6B,1.6735578117352738e-05
ADD3,1.6728589411938168e-05
FAM117A,1.6721728644454385e-05
LAD1,1.671988023809534e-05
F8,1.6709714324653473e-05
GPR65,1.670878793014434e-05
DUSP6,1.667554079010589e-05
KIF17,1.666554407951299e-05
TTLL1,1.6665429629423296e-05
NIPAL1,1.6635447110753537e-05
HSH2D,1.6635127266373725e-05
PTPRZ1,1.6633232247989427e-05
KATNB1,1.6604282964449143e-05
PCDHA2,1.6600547611754642e-05
SNRPA,1.6583141144156547e-05
GATA4,1.6582761098085693e-05
REEP4,1.658141441937559e-05
CRIM1,1.655933690557206e-05
SPOPL,1.6543740636626973e-05
MSRB2,1.654069249694836e-05
CCDC178,1.651871200961436e-05
APBA3,1.651286597898732e-05
SARNP,1.651197600419426e-05
CYC1,1.6497235808658087e-05
SERPINA9,1.649414662304904e-05
ST3GAL5,1.6490323306537785e-05
CCL7,1.6483999495175692e-05
KCND2,1.646254944860113e-05
PLEKHF1,1.6443723636693676e-05
ALKAL2,1.64394335150321e-05
ASTN2,1.6429189691600963e-05
RAB23,1.642542146369211e-05
COBL,1.6387233102187198e-05
EXD1,1.6374602178004627e-05
STX6,1.636756893797697e-05
RAB44,1.6359037449774652e-05
ABHD3,1.6358927289957004e-05
NIPSNAP1,1.6358669339117086e-05
COL8A1,1.6344747207264373e-05
MAML1,1.634400271907879e-05
SOST,1.6318887857538e-05
ITGA6,1.6312275715823727e-05
DPP8,1.6304316250314153e-05
SMARCB1,1.629994971626777e-05
SMIM12,1.6289850342359643e-05
EMX2,1.627684597685896e-05
FDFT1,1.6262378528147386e-05
CDC42SE1,1.6259539654167895e-05
LASP1,1.6252868675255486e-05
DGCR2,1.624151827899522e-05
KRT16,1.622218366398781e-05
IL2,1.6213882240114662e-05
REPS2,1.6200856077560878e-05
CNTNAP2,1.6199035153139723e-05
PRKAR2A,1.6197720447610326e-05
ACTL7B,1.618902806350596e-05
ACAP3,1.618614835639817e-05
HAAO,1.6127518181861613e-05
TRIM13,1.6117294326220912e-05
DNPEP,1.6108642599793922e-05
PNRC1,1.610348762245514e-05
PARP3,1.609943812932946e-05
DACT2,1.6077810258704883e-05
NLRP12,1.607583967197453e-05
PUF60,1.6067406882768757e-05
RAB26,1.605454412668867e-05
ZBTB34,1.602798833420519e-05
CLNS1A,1.6008379830722264e-05
DNMT3L,1.597926093598384e-05
TEKT1,1.596139130534138e-05
YES1,1.596031970322602e-05
LYST,1.595703281343269e-05
EML3,1.5940542786198894e-05
AFAP1L2,1.5925980385057856e-05
TESPA1,1.583357292723884e-05
GALNT16,1.5786688206421526e-05
EFCAB9,1.5780580021037918e-05
LAT2,1.5778304075212865e-05
TRPM3,1.575274237816697e-05
CFL1,1.57516791597402e-05
NISCH,1.574768881792046e-05
TSNAX,1.5742677355912526e-05
RNF149,1.5719998573603763e-05
DNAL1,1.5709131436483315e-05
SIX3,1.570152910992266e-05
EFCAB7,1.5692082267068773e-05
TIA1,1.569204342567013e-05
DUSP8,1.5665634157866573e-05
AP1M1,1.565446087100678e-05
GZMK,1.5649204944179634e-05
BNIP3L,1.5645966001932915e-05
PRSS8,1.5635254998022503e-05
ZMYND11,1.562584922394719e-05
TEC,1.5565161030645142e-05
NEK11,1.5554408424469057e-05
IRX3,1.5552843428894976e-05
CD40,1.55472382393012e-05
SHANK1,1.5524743587773348e-05
RGS18,1.546351293975638e-05
RIPOR2,1.5457791891745487e-05
GNS,1.5422712221123518e-05
TMEM40,1.5420932711912433e-05
LGR5,1.5401959591901657e-05
MRGBP,1.5393012412333974e-05
DEUP1,1.538948767061608e-05
SOCS3,1.5365245705991228e-05
CHSY1,1.5354613247149936e-05
SIT1,1.5345918226283447e-05
SLC25A16,1.5343043926253695e-05
MAP3K9,1.532683809186068e-05
NFKBIZ,1.5319915835785837e-05
CCDC90B,1.5314557643162362e-05
ELANE,1.5313328986210053e-05
ASXL2,1.53133289862099e-05
LIPT2,1.5259976276700335e-05
TRIM63,1.5252802962428165e-05
ARHGEF38,1.5244833596500324e-05
ATP6AP2,1.5177519725379489e-05
SF3B5,1.5163545003409922e-05
PRNP,1.5160276948640279e-05
TFE3,1.5127005874328135e-05
CREB3L2,1.5112901497427439e-05
PON1,1.5109402784570898e-05
TCTN2,1.5089161663963812e-05
ELAVL1,1.5084034710163927e-05
TMEM107,1.5083116854384948e-05
CCL22,1.5075210818920373e-05
ERO1A,1.503995802421561e-05
OTULIN,1.5022765877393187e-05
RB1CC1,1.5007872010626492e-05
SPHK2,1.4983361254932495e-05
NKAIN3,1.496405351261031e-05
DEPTOR,1.496362852990633e-05
NFATC4,1.4930060994445034e-05
ADGRD1,1.4912168037750553e-05
NOL12,1.489438816766077e-05
TAS1R3,1.4875212651292062e-05
ACSL5,1.4871963472671933e-05
IDH2,1.4860242510858203e-05
CCDC54,1.4837303807830417e-05
KIF1B,1.481727800743291e-05
MIGA2,1.481528465941247e-05
VANGL1,1.48118799112365e-05
DHRS1,1.4810585154024179e-05
FKBPL,1.4807108593042267e-05
FAM151A,1.479279198500117e-05
MTF2,1.4787025585551731e-05
AKAP4,1.4763183070415558e-05
GRSF1,1.4742641852617082e-05
PLS3,1.4693818890234124e-05
EFCAB12,1.4683544729462627e-05
GDE1,1.467254161592821e-05
RRAS,1.4665601142542343e-05
GLDC,1.4658904316294986e-05
YWHAE,1.463080775503898e-05
LTA,1.462952658557996e-05
RASSF7,1.462550309702622e-05
NEURL2,1.4614760758350351e-05
SPOCK1,1.4607556573181156e-05
BBS12,1.4597720256036017e-05
NUDCD2,1.4591289819171933e-05
MTMR2,1.4583719474332122e-05
RCN3,1.4574989733945355e-05
SYT4,1.4574929639207922e-05
NF1,1.4569280774161112e-05
SLC35E1,1.455959894128196e-05
VAMP2,1.4554712663851282e-05
PTPN20,1.4549948660806903e-05
CCR7,1.4548326282297969e-05
HNMT,1.4545170823445057e-05
NACC2,1.4543675501061477e-05
ELMO2,1.4543412486953082e-05
SLC1A4,1.4531351957116992e-05
PNRC2,1.4527410810798245e-05
CFAP157,1.4522739364020946e-05
PINLYP,1.4519276257753121e-05
FGD2,1.4511681446054287e-05
SOWAHB,1.4506890942063982e-05
ENAH,1.4501634560427821e-05
AKNA,1.4484384732109927e-05
BCO1,1.4472678620563514e-05
RRAGB,1.4471563577223649e-05
MAGT1,1.445335953201924e-05
RAB11A,1.4445388694224795e-05
CNPY3,1.443254925005268e-05
LENG8,1.4410335304198658e-05
DYNC1I2,1.4399051778452328e-05
OSBPL3,1.4396000876841889e-05
SGTA,1.4386356093094658e-05
EFNB1,1.4368534329009605e-05
ETF1,1.4358989746609896e-05
MYO18B,1.4356053202759834e-05
IFFO1,1.4351173074517365e-05
HVCN1,1.4335032924565617e-05
OGT,1.4318340075175842e-05
OLFML2A,1.4314871303294424e-05
LIMK1,1.4314334752612171e-05
DCUN1D5,1.43024814001521e-05
MGMT,1.4287694333811194e-05
CCNDBP1,1.4275641970088344e-05
JAGN1,1.4242092689237135e-05
LAMTOR3,1.4230755311414617e-05
CENPL,1.4225665010849661e-05
BYSL,1.420879510067168e-05
CD276,1.4194086563247601e-05
HCN4,1.41875480150287e-05
DCXR,1.4184474107998817e-05
CIITA,1.4158563039669057e-05
HNF1B,1.4149355748127711e-05
FBXL13,1.414451891351758e-05
FAM162B,1.4138064301654473e-05
PHTF1,1.4117056634379568e-05
ATP6V1G3,1.4112351971710713e-05
ETAA1,1.4110047147543663e-05
UTP23,1.4108524949915056e-05
CCDC51,1.4102500172760389e-05
CCNG1,1.4085906729842705e-05
SNX8,1.4071881734052279e-05
GTF3C1,1.4069642106107055e-05
TASP1,1.4057529971344739e-05
BAG3,1.4053385009906956e-05
FRMD4B,1.4044873160763002e-05
DEPDC7,1.4009391474681838e-05
ARFGAP2,1.3988539099245156e-05
DPP7,1.3987593829340481e-05
CELF4,1.397115730356034e-05
HGF,1.3967509088302569e-05
HOXA4,1.386337292656168e-05
LRRC74B,1.3862902285364954e-05
VWF,1.3847781553236018e-05
AKAP7,1.3839630111972983e-05
ATP6AP1,1.3833306869209301e-05
MDK,1.3832279548327741e-05
NR5A1,1.3773103643590982e-05
FAM216B,1.3771262170719205e-05
KCNJ2,1.3759200824344752e-05
GCNT3,1.3741045264206682e-05
B3GNT4,1.3714754541910235e-05
HTR2B,1.3710968246453657e-05
EDAR,1.3710775815157494e-05
IL7R,1.3600019787504211e-05
NDUFA6,1.3542432891226217e-05
SLC16A11,1.3538259461842783e-05
LGALS3BP,1.3530695646312924e-05
ASNS,1.3503953356499611e-05
LURAP1,1.3487873990038803e-05
TIMM8B,1.340296007043109e-05
NEXN,1.3367887293825271e-05
HAUS5,1.3367194528783226e-05
GTF2I,1.336353582129701e-05
TMEM41B,1.3356502362391866e-05
RAB3D,1.33281882247673e-05
ALB,1.3322619838811803e-05
SLC9A1,1.330409885353624e-05
PIK3R3,1.3297000116857885e-05
SUCLA2,1.328909934503001e-05
PPIL1,1.3283696045449352e-05
PHF3,1.3275839709349487e-05
TLN2,1.324293945497512e-05
MRPS5,1.321406355291029e-05
TCP11,1.3198721062836314e-05
SLC5A8,1.3195170865185785e-05
SLK,1.3160221215540131e-05
MDM4,1.3156500994832404e-05
RBP7,1.3156272170977574e-05
PTCHD1,1.3154293350041481e-05
CACNG4,1.315127445330248e-05
CBX1,1.3106423602157128e-05
ODAM,1.3050262973106035e-05
AP1G1,1.3050262973105835e-05
ASIC3,1.3048589497143265e-05
ZP2,1.3041254153170996e-05
TCF7L2,1.3012864099276187e-05
PDGFC,1.3008689017686424e-05
PSMD2,1.297439657432493e-05
ADORA2B,1.297131051624282e-05
ITFG1,1.2967445495287395e-05
ADGRV1,1.2947998997824783e-05
PLCL1,1.293869070994034e-05
CD109,1.2925132727942782e-05
OTOA,1.2915719424656202e-05
AXL,1.2893245124604232e-05
ZBTB1,1.2891901544000661e-05
CDCP1,1.2882698856931378e-05
CELA1,1.2878826809763119e-05
QPCTL,1.2868197099743147e-05
SMG7,1.2854250428630143e-05
C5AR2,1.2846912026878883e-05
YJEFN3,1.283931305935765e-05
BATF2,1.2832683102653116e-05
LCA5,1.2812553409732454e-05
VIPAS39,1.2805697984012403e-05
ZDHHC5,1.2791376370697215e-05
KCNMB4,1.2790027220530364e-05
ZFP36L2,1.2761402135242945e-05
HEXA,1.2714536680553158e-05
MSLN,1.2713669945313896e-05
KRT40,1.2709124579866867e-05
FGD4,1.2708727172622416e-05
ATP2A3,1.2695155011301266e-05
TSPAN9,1.2661962162634186e-05
PHLDB3,1.2640113390513358e-05
VMP1,1.2630443238409362e-05
ETNPPL,1.2624814515193587e-05
MROH1,1.261597251568725e-05
SMIM30,1.2612001362849214e-05
ATP6V0C,1.2606742338451253e-05
LANCL2,1.2577078960541442e-05
IGF2BP3,1.2575985270324307e-05
AEBP1,1.2574374019579143e-05
FPR1,1.2563890405149932e-05
SPPL2B,1.2548033742245168e-05
HGSNAT,1.2547988514496975e-05
BECN2,1.2517195688352916e-05
SDC1,1.2516548230961162e-05
GABRA2,1.2509130672482343e-05
GALNT2,1.250470755700445e-05
RASSF4,1.250433447750437e-05
SQSTM1,1.2498854663661992e-05
KCTD2,1.2497795333106242e-05
PAPSS1,1.2494798033301003e-05
OTOP3,1.249396697478183e-05
UTP18,1.247974723423667e-05
HOOK1,1.2476200092669095e-05
BBS5,1.2463250904254856e-05
IDH3B,1.2426752028579206e-05
XRRA1,1.242388198918334e-05
GLP2R,1.2419628607145002e-05
POU2AF1,1.2412049387911652e-05
TTLL2,1.2392139353910763e-05
CNTLN,1.2378487119420722e-05
DCAF10,1.2378285918197537e-05
SPINT1,1.2372172241375423e-05
RHBDD3,1.2369645648159919e-05
GRIPAP1,1.2357217655927658e-05
SPACA4,1.2350963563500696e-05
ZSCAN10,1.2337728543040255e-05
CARHSP1,1.2332079050798244e-05
UBL4A,1.2320154627528425e-05
TMEM179,1.230937515566188e-05
ADCY8,1.2292818234208157e-05
NUP205,1.2285600183485161e-05
MRPL45,1.2279776373199754e-05
GPSM2,1.2269129214807386e-05
CLU,1.2264006044839122e-05
ANKRD37,1.2262223021878092e-05
RCBTB1,1.2261703281424587e-05
TRIM7,1.2241204730078051e-05
RTN4R,1.2236719595675813e-05
IRGQ,1.2219755766799589e-05
PCDHA5,1.2209040654621846e-05
FKBP11,1.2202328813510665e-05
PRCP,1.2199978417774366e-05
CHRNA4,1.2196257914557258e-05
SSU72,1.2183151992245897e-05
RNF185,1.2175921824122238e-05
SERPINB2,1.217320522352209e-05
BBS9,1.2164886748006296e-05
WRAP73,1.2158489178527481e-05
MANSC1,1.2142314160676863e-05
NANS,1.2142090495827305e-05
TOP3B,1.2126305390832972e-05
CLEC4D,1.2108465303134346e-05
LHX4,1.20951953504554e-05
NT5DC3,1.2088907285089285e-05
DPY19L4,1.2068525881863164e-05
TFAP2A,1.2067992374981906e-05
PROCR,1.2062735265391848e-05
DNASE1L1,1.2042134325039716e-05
PAX7,1.201237917789672e-05
KCNH8,1.2010523172580053e-05
PFDN1,1.1989753270106389e-05
INPP4B,1.198849407528187e-05
MYBPC1,1.1979635267924504e-05
RCE1,1.1968807487342445e-05
MYL4,1.1951071077255905e-05
FOXRED2,1.194735107901293e-05
CDC123,1.1931823897653724e-05
AMOTL2,1.1921957900085954e-05
MAPKAPK5,1.191441693066301e-05
SLC30A3,1.19142269387529e-05
RIPOR1,1.1847695673685477e-05
MAPK1,1.1826060348983316e-05
PYGB,1.179972027376991e-05
CYP2E1,1.179284928944101e-05
DDX3X,1.1766965608500907e-05
RILP,1.1729611432343826e-05
HDDC2,1.1712195904274691e-05
ZFAND6,1.1671344827076561e-05
RAB4B,1.1643984721165293e-05
CD40LG,1.1633669866936838e-05
GPHA2,1.1603842133855153e-05
AWAT2,1.1598077920280145e-05
ADORA3,1.1520669853139728e-05
LYPD5,1.1478591662483326e-05
WIPF1,1.1472282621209758e-05
NDUFS2,1.145990577892825e-05
AGR2,1.1437125574295307e-05
AKAIN1,1.1383775430380116e-05
KANK2,1.1380538721299493e-05
ACBD4,1.1375204073700879e-05
H2AZ2,1.1368836773486388e-05
BACH2,1.1314469249562042e-05
MRPL24,1.1312814117193906e-05
CYB561,1.1284519266655703e-05
MCRIP2,1.128259913494989e-05
ATRX,1.1274965169454829e-05
VAV1,1.1250397973147622e-05
OPRK1,1.1224392172855001e-05
HNRNPD,1.1168138748197065e-05
CCDC83,1.11676977286228e-05
PKHD1,1.1153942695728302e-05
MAG,1.1152817086381295e-05
LHX2,1.1151173148363415e-05
SAMD5,1.1128165906933632e-05
CEBPE,1.1119436377666637e-05
HAND2,1.1099472627922682e-05
GDF11,1.1095197617320028e-05
TTC23L,1.1092341296366814e-05
ATP11A,1.1082982720739643e-05
SIK3,1.1042414545882158e-05
C6,1.1042414545880916e-05
IL18,1.1027254843667436e-05
POLR3F,1.0989159034467129e-05
FNDC1,1.096638910805186e-05
MRPL34,1.0889505076083391e-05
DNAJC5G,1.0824236904954469e-05
URI1,1.0818126386438008e-05
PRG4,1.0802902133216436e-05
MFSD12,1.0777073843362648e-05
ADRA2B,1.0765174480079472e-05
IKZF3,1.0762100049117406e-05
TGFBI,1.0757006888144068e-05
OSTN,1.0750331379332734e-05
CABP7,1.074899369174403e-05
ANKRD63,1.0746963013746804e-05
SFI1,1.0744916180247313e-05
SYN1,1.0731557380843226e-05
IHO1,1.0727823220528454e-05
AIFM3,1.072076804558324e-05
SOS1,1.0716418709480384e-05
TMEM234,1.0710895547510956e-05
MGLL,1.0696456920337006e-05
KLHL35,1.0687959067989633e-05
MAN2B1,1.0684965746863605e-05
RPS6KC1,1.068119487802967e-05
EFTUD2,1.068017871720433e-05
CCDC181,1.0677051126885504e-05
TRPM8,1.0661315960497019e-05
KIF6,1.0658392182698984e-05
PSMA2,1.0643293208587836e-05
CALM3,1.0638648550560116e-05
DDX4,1.062325172714123e-05
ELOVL6,1.061954351793474e-05
MLXIPL,1.0596426514372828e-05
RGS2,1.0588852690819684e-05
AJUBA,1.0578737122050758e-05
MMS22L,1.0542286868527666e-05
CHRDL2,1.054022795985534e-05
EIF1AD,1.0539635015814577e-05
TRAF7,1.0533610224159066e-05
ANKRD52,1.0530384826734434e-05
TJP1,1.0528407777526487e-05
IGSF9B,1.0523665639235157e-05
SLC52A3,1.052102417583502e-05
CACNG3,1.0486322515401708e-05
PSMB1,1.0485378110335599e-05
MRPL3,1.048179695512727e-05
TCTN3,1.0481304973747314e-05
CCDC88B,1.047923128096541e-05
GORASP1,1.0469932091647764e-05
DNALI1,1.0468285473291902e-05
ALDH1L2,1.0443366540761427e-05
RPGRIP1L,1.0437442805977983e-05
ABCC10,1.0427784070137453e-05
PPP6C,1.0421947371347243e-05
FSCN2,1.0409145195353561e-05
PREP,1.0408081112220006e-05
NOB1,1.0391762370214261e-05
GPR137,1.0390074126017572e-05
CIBAR1,1.0385710552097607e-05
GNPDA2,1.03796997131793e-05
TNK2,1.0366604030939036e-05
CNNM2,1.0361168598580627e-05
AARS2,1.0354635528035916e-05
CEP170B,1.0353584315890738e-05
WNT3,1.0353083964030186e-05
MRS2,1.0345420412034838e-05
EPB41L3,1.0343582529415952e-05
PRSS54,1.0343386855210444e-05
MMGT1,1.0343193889422349e-05
MCM3AP,1.0339176334507572e-05
SARM1,1.0338916377064556e-05
MCOLN2,1.0323788795879231e-05
GJB5,1.0305935310425625e-05
MTERF4,1.0305838750045489e-05
RRAGC,1.0295665556912787e-05
DYNC2I1,1.0273657823370283e-05
ALDH3A2,1.0263793173317897e-05
MDM2,1.0259973535247874e-05
ENPP5,1.02527013358102e-05
STEAP3,1.0245023590048834e-05
GLRA3,1.0235818644671948e-05
SLC7A1,1.0233428466959194e-05
VPS45,1.0229796720810975e-05
TSACC,1.0222821369335332e-05
APOE,1.0221073493657441e-05
PGGHG,1.0217423569116785e-05
CBX7,1.0213774597747792e-05
KDM4B,1.0210808945028873e-05
RSAD2,1.0206145542393257e-05
ALDH4A1,1.0198389408871649e-05
AKAP1,1.0193517331076278e-05
CBLN3,1.0189639634887062e-05
BEST2,1.018612247364595e-05
GPR37,1.0176399415448472e-05
SDHAF2,1.017113028779269e-05
CEP70,1.0167454548530002e-05
NELFE,1.0163315879540136e-05
CX3CR1,1.0159284429001658e-05
B4GALNT1,1.0146286574026237e-05
B3GALNT2,1.0120230802738627e-05
SCG2,1.0115863645008708e-05
CTXN1,1.0094958799354966e-05
AIM2,1.008032490397693e-05
TXLNB,1.006892605831017e-05
MYL12A,1.0067124750788942e-05
SPIRE2,1.0065678998452298e-05
PRXL2C,1.0060318708448521e-05
ASTL,1.0049672262172367e-05
PGC,9.997399854224388e-06
CTSB,9.996075166241846e-06
SPINK4,9.995147943459924e-06
SLCO2B1,9.988848527992693e-06
ARHGAP25,9.950052864127761e-06
PTPA,9.938196220010608e-06
MKKS,9.932152937720787e-06
CCKAR,9.911298465510713e-06
TMEM176B,9.903860416223338e-06
DLG2,9.859138255744064e-06
RHBDF2,9.841720486428164e-06
DCTN6,9.840177670701092e-06
GPSM1,9.811044524111645e-06
RDH11,9.770713093868117e-06
UTP3,9.768166848478427e-06
CAMKK1,9.749370162425328e-06
MYO1C,9.703221732459855e-06
SUMF2,9.681203948633217e-06
PRSS36,9.66800919376062e-06
UCN3,9.647872640088051e-06
EEA1,9.635632558037732e-06
PGAP2,9.602512182146635e-06
MYH1,9.601678515493965e-06
AGXT2,9.591806511797793e-06
GPSM3,9.57992475969038e-06
STRIP1,9.57378147277628e-06
SLC16A4,9.563369159765766e-06
UBR2,9.53642665761308e-06
DST,9.51038540616744e-06
SLC28A3,9.507233795113007e-06
HPGD,9.465160205674791e-06
TMEM238L,9.416476982068225e-06
HTR2C,9.408496646785836e-06
SMARCD3,9.379141431800014e-06
HOPX,9.372775223959773e-06
NDUFAF5,9.349214205163101e-06
FOXP1,9.335632326333614e-06
NHEJ1,9.322956864228018e-06
EIF4E3,9.306414773852927e-06
MROH7,9.259008688685251e-06
SLC30A2,9.24874258861915e-06
BCAN,9.248052046489543e-06
KCNK15,9.226937908724458e-06
MFSD2A,9.215488256923677e-06
SYNGAP1,9.200160128146845e-06
URB1,9.179242227087778e-06
ARHGEF25,9.147990316029613e-06
SLC10A2,9.122696015462699e-06
CPQ,9.063655242631613e-06
HES2,9.04294661726716e-06
GULP1,8.992680154959373e-06
NDUFB3,8.989804255899276e-06
HHIP,8.977092550668524e-06
ACP7,8.96903445281118e-06
MSH4,8.95540907481529e-06
DZIP3,8.937566382750212e-06
MEAF6,8.928816312402545e-06
OXCT1,8.90021654394267e-06
IRF8,8.895685195157927e-06
CHD7,8.8937637724586e-06
ONECUT1,8.860515753504921e-06
SEC16A,8.859431927485231e-06
MBTD1,8.802071373642134e-06
TMEM248,8.730110551628506e-06
PTF1A,8.717733024147362e-06
RNF115,8.680646434667273e-06
KCNV1,8.664468975951408e-06
BAG2,8.66183272028606e-06
KDSR,8.657165488672577e-06
POLR2G,8.65499283112067e-06
FAM167A,8.652724944662388e-06
ARHGAP4,8.652528766739772e-06
PITRM1,8.64599350209152e-06
SCCPDH,8.641309781112098e-06
LAT,8.629269762501952e-06
MNS1,8.626431922274712e-06
HFE,8.603094147949914e-06
SERPINB13,8.602372651881793e-06
COPS7A,8.584984076138155e-06
FBXO6,8.575296880266093e-06
PARVG,8.55838306242682e-06
ASPSCR1,8.55372286020382e-06
ELP4,8.553196816961233e-06
PCDHGB2,8.543514002258441e-06
TAF7,8.542276366114496e-06
ADORA1,8.535797369702127e-06
LRRC14B,8.535740131743945e-06
SYNJ2,8.528802607562128e-06
OSBPL11,8.519136825720524e-06
TMEM190,8.513071496500575e-06
VIRMA,8.51251820587092e-06
GABRP,8.51227523228623e-06
PLD4,8.511444583667422e-06
ANKRD10,8.509124584126035e-06
