index,model,panel,gene_symbol,mean,std
586,BulkFormer_37M,2_cancer,ANKRD1,0.0009301364543870333,0.0016110435969703132
6329,BulkFormer_37M,2_cancer,KIF2C,0.0009300893712567495,0.0015549637162860488
963,BulkFormer_37M,2_cancer,ASF1B,0.0009274958113768333,0.0016064698691119952
9027,BulkFormer_37M,2_cancer,PDK1,0.0009258099199906334,0.0016035498195750542
316,BulkFormer_37M,2_cancer,ADHFE1,0.0009254137153433666,0.0016028635729957933
4123,BulkFormer_37M,2_cancer,FAM162B,0.0009246092729427334,0.0016014702378861338
1949,BulkFormer_37M,2_cancer,CDC20,0.0009245973221966667,0.001601449538586758
3615,BulkFormer_37M,2_cancer,ECT2,0.0009243943705379634,0.0015292867962699995
4922,BulkFormer_37M,2_cancer,GMFG,0.0009218411012654001,0.0015966756238969192
5162,BulkFormer_37M,2_cancer,GRIK4,0.0009211479696533486,0.0015802828244606036
8936,BulkFormer_37M,2_cancer,PCLAF,0.0009206370510318999,0.001594590147717632
809,BulkFormer_37M,2_cancer,ARHGAP44,0.0009195568685944666,0.0015927192168545539
9834,BulkFormer_37M,2_cancer,PROS1,0.0009190750808533666,0.0015918847360085048
10060,BulkFormer_37M,2_cancer,PTPRB,0.0009170058804274,0.0015883007757396873
5783,BulkFormer_37M,2_cancer,IHH,0.0009108450639408893,0.0015625473836116527
