gene_symbol,discovery_variance,discovery_detection_rate,panel_score,excluded_signature_gene
WDR27,0.26192623,0.828266228430567,0.23837679437875534,False
TM9SF3,0.23833725,1.0,0.23833724856376648,False
RPA1,0.2382012,1.0,0.23820120096206665,True
SLC25A43,0.23823029,0.9991783073130649,0.23813239187170537,False
GATD1,0.23809543,1.0,0.23809543251991272,False
UBXN2A,0.23807974,0.9995891536565324,0.23803082947717363,False
CSDE1,0.23800707,1.0,0.2380070686340332,False
METAP1,0.23798907,1.0,0.23798906803131104,False
PPP4R3B,0.23795517,1.0,0.23795516788959503,False
PPM1A,0.23795283,1.0,0.2379528284072876,False
CBFA2T2,0.23794423,1.0,0.23794423043727875,False
SLC30A9,0.23791848,1.0,0.23791848123073578,False
HSPA4,0.23790883,1.0,0.23790882527828217,False
NAPEPLD,0.23834564,0.9963023829087921,0.23790457436670084,False
SETDB2,0.237933,0.9995891536565324,0.2378841129899928,False
TMEM209,0.23793058,0.9995891536565324,0.23788169949781943,False
RABL6,0.23786218,1.0,0.23786218464374542,False
MINDY3,0.23786178,1.0,0.2378617823123932,False
PSMB4,0.23785055,1.0,0.23785054683685303,False
MEAK7,0.23788251,0.9991783073130649,0.23778475658336803,False
MRTO4,0.2377714,1.0,0.2377714067697525,False
FUS,0.23768108,1.0,0.2376810759305954,False
ZNRF1,0.23801765,0.9971240755957272,0.23767514164332068,False
PHRF1,0.23767236,1.0,0.237672358751297,False
C2CD3,0.23777285,0.9987674609695973,0.23762627484254709,False
MYMX,0.40423945,0.3455217748562038,0.23761639402652315,False
E4F1,0.23787743,0.9975349219391948,0.23758405440744285,False
RNASEL,0.23765782,0.9991783073130649,0.2375601543076562,True
IRF2BP2,0.23754556,1.0,0.23754556477069855,False
ACOT11,0.30743036,0.5969597370583402,0.23753043781018285,False
ATP6V1F,0.2374922,1.0,0.23749220371246338,False
POLRMT,0.23748057,1.0,0.23748056590557098,False
PRRC1,0.23746987,1.0,0.2374698668718338,False
ABL1,0.23745969,1.0,0.2374596893787384,True
B3GALT6,0.23742269,1.0,0.23742268979549408,True
BAZ1B,0.23741432,1.0,0.23741431534290314,False
SYN2,0.42912576,0.30608052588331963,0.2374118711989699,False
ITSN2,0.23750682,0.9991783073130649,0.23740922288914118,False
CCNI,0.2373915,1.0,0.23739150166511536,False
ECPAS,0.23730883,1.0,0.2373088300228119,False
BTBD7,0.23734303,0.9995891536565324,0.23729426742130239,False
TTC7B,0.24399468,0.9457682826622843,0.23728633870226018,False
PNO1,0.23727806,1.0,0.2372780591249466,False
CHCHD5,0.23737861,0.9987674609695973,0.23723227785385853,False
TSNAX,0.23727587,0.9995891536565324,0.2372271216853434,False
RRAGB,0.23716712,1.0,0.2371671199798584,False
FAM169A,0.36474892,0.4227608874281019,0.23715998871071411,False
DCP1B,0.23749296,0.9971240755957272,0.2371512118766516,False
MRPL4,0.23713979,1.0,0.23713979125022888,False
ZMYM1,0.2380539,0.9921939194741167,0.2371229486801239,False
PDSS1,0.2371587,0.9995891536565324,0.2371099779263362,False
KDM2A,0.23708457,1.0,0.23708456754684448,False
CIBAR1,0.23753464,0.9958915365653246,0.23704618880892184,False
NEU3,0.23704946,0.9991783073130649,0.23695204949246876,False
NLK,0.23692754,1.0,0.23692753911018372,False
CFAP157,0.28315347,0.7000821692686935,0.2369170973404259,False
ZBTB45,0.23701078,0.9991783073130649,0.23691338197421505,False
HERPUD1,0.23690403,1.0,0.23690402507781982,False
WDR45B,0.23690175,1.0,0.23690174520015717,False
RNF6,0.23689014,0.9995891536565324,0.2368414694729995,False
MAP2K3,0.23681194,1.0,0.23681193590164185,True
RBM18,0.23679203,1.0,0.23679202795028687,False
MSANTD2,0.23732805,0.995480690221857,0.23679116575025733,False
SNRPD2,0.23674434,1.0,0.23674434423446655,False
TKFC,0.2367127,1.0,0.23671269416809082,False
PPIG,0.23684263,0.9987674609695973,0.23669662839677197,False
RPS9,0.23666891,1.0,0.2366689145565033,False
RFC1,0.23664348,1.0,0.2366434782743454,True
KDM3B,0.23662162,1.0,0.23662161827087402,False
INAFM2,0.23658776,1.0,0.2365877628326416,False
NLRX1,0.23667839,0.9991783073130649,0.23658113325997485,False
CYB561A3,0.2367072,0.9987674609695973,0.23656127523389672,False
ZBTB11,0.2369484,0.9967132292522597,0.2365586827077075,False
L3MBTL3,0.23842697,0.9843878389482333,0.2365584668142506,False
PRKAG2,0.23929209,0.9769926047658176,0.23652332321037434,False
RPL37,0.23650336,1.0,0.23650336265563965,False
ABITRAM,0.23649335,1.0,0.23649334907531738,False
COPB2,0.23647204,1.0,0.23647204041481018,False
ACVR2A,0.23715273,0.9942481511914544,0.23646970857862967,True
TSSC4,0.2364506,1.0,0.23645059764385223,False
RPL13A,0.23644568,1.0,0.23644568026065826,False
TECPR2,0.23648244,0.9995891536565324,0.23643385746149792,False
PPP2CB,0.23640643,1.0,0.23640643060207367,False
PRPF8,0.23639643,1.0,0.2363964319229126,False
SH3GL1,0.23630033,1.0,0.23630033433437347,False
EIF4EBP3,0.26653233,0.7859490550534101,0.2362909545428999,False
CDC73,0.23629878,0.9995891536565324,0.23625023838102435,False
DNAAF2,0.23624638,0.9995891536565324,0.23619784176390263,False
RUFY3,0.23611636,1.0,0.23611636459827423,False
THTPA,0.23803139,0.9835661462612982,0.23606739842387905,False
RSBN1,0.2361212,0.9987674609695973,0.23597563341595942,False
SH2B1,0.23595434,1.0,0.23595434427261353,False
SLC35E4,0.24228445,0.9482333607230896,0.2359299912081116,False
ADCY8,0.59160244,0.1589975349219392,0.23589848704178537,False
PIGK,0.23571406,1.0,0.23571406304836273,False
ARFIP1,0.23574682,0.9995891536565324,0.23569838296691467,False
LZTS2,0.23568964,1.0,0.23568964004516602,False
EFCAB14,0.23564425,1.0,0.23564425110816956,False
SMPD2,0.23569188,0.9995891536565324,0.23564345367282089,False
AXIN1,0.23560151,1.0,0.2356015145778656,False
XPO4,0.23569797,0.9991783073130649,0.23560111424475763,False
NAGLU,0.23554961,1.0,0.23554961383342743,False
RBSN,0.23553728,1.0,0.23553727567195892,False
TSR1,0.23548171,1.0,0.23548170924186707,False
EIF5,0.2354806,1.0,0.23548060655593872,False
RNF166,0.23556596,0.9991783073130649,0.23546915910446112,False
VPS18,0.23545818,1.0,0.23545818030834198,False
CEP120,0.23668781,0.9893179950698439,0.2354202649897042,False
TSSK6,0.2427233,0.9404272801972062,0.23538245020375392,False
OLA1,0.23537804,1.0,0.23537804186344147,False
FSCN2,0.3218982,0.5345110928512736,0.235340623088012,False
TMEM161A,0.2353339,1.0,0.2353339046239853,False
ZCWPW1,0.23605068,0.9938373048479868,0.23532220200633616,False
UVRAG,0.23530033,1.0,0.23530033230781555,False
CHCHD7,0.23525381,1.0,0.23525381088256836,False
PML,0.23529617,0.9995891536565324,0.23524783463168697,True
HHIPL1,0.27501264,0.7317173377156944,0.23524712866246364,False
NDUFB9,0.2352299,1.0,0.23522989451885223,False
PRDM11,0.24253044,0.9404272801972062,0.23519541744779873,False
POLA1,0.23591197,0.9938373048479868,0.23518391518619838,True
VPS72,0.23517157,1.0,0.23517157137393951,False
HIBCH,0.23516485,0.9995891536565324,0.23511653767783597,False
CRYBB3,0.36088666,0.42440427280197207,0.23510437264693732,False
LRRC43,0.33071017,0.5053410024650781,0.23509306755554987,False
VPS37C,0.2350832,1.0,0.2350831925868988,False
TWF2,0.23518994,0.9987674609695973,0.23504495942389336,False
CRKL,0.23491502,1.0,0.23491501808166504,False
GPX4,0.23490681,1.0,0.23490680754184723,True
PSKH1,0.23490536,1.0,0.23490536212921143,False
ATF7IP,0.2349039,1.0,0.23490390181541443,False
TRAPPC9,0.2349,1.0,0.23489999771118164,False
TIMM17B,0.23489964,1.0,0.234899640083313,False
MLST8,0.23492174,0.9995891536565324,0.23487347517901844,False
DHX32,0.23481423,1.0,0.23481422662734985,False
MARS1,0.2348086,1.0,0.23480859398841858,False
TNRC6A,0.23483099,0.9995891536565324,0.23478274575101973,False
MORC3,0.23487812,0.9991783073130649,0.2347816041573918,False
POU6F1,0.23606919,0.9889071487263763,0.23475619596896172,False
EYA4,0.44670326,0.27608874281018897,0.2347164169302081,False
ADAMTS3,0.3396766,0.4774034511092851,0.23469746161811805,False
USP7,0.23464863,1.0,0.23464863002300262,False
PURB,0.23464441,1.0,0.23464441299438477,False
THOC6,0.2346367,1.0,0.23463669419288635,False
DENND4B,0.23463173,1.0,0.2346317321062088,False
SLC39A9,0.23457523,1.0,0.23457522690296173,False
PSMD14,0.23457217,1.0,0.234572172164917,False
DCUN1D5,0.23482887,0.9975349219391948,0.23453926012493595,False
SP2,0.23459993,0.9991783073130649,0.2345035286958052,False
DDRGK1,0.23449682,1.0,0.2344968169927597,False
SDHD,0.23448862,1.0,0.2344886213541031,False
PCDHGA9,0.33975288,0.4761709120788825,0.2344469468197443,False
SIN3A,0.23443523,1.0,0.23443523049354553,False
PEX1,0.23495983,0.995480690221857,0.2344282965376336,False
TAF6,0.23447327,0.9995891536565324,0.2344251019663667,True
HOMEZ,0.23446266,0.9995891536565324,0.23441449451928378,False
USP6NL,0.23504017,0.9946589975349219,0.23441165751383244,False
DNAJC2,0.23463808,0.9979457682826622,0.23439695561285948,False
HNRNPAB,0.23439527,1.0,0.23439526557922363,False
DNAAF3,0.3597475,0.42440427280197207,0.23436224926571317,False
HS2ST1,0.23433827,1.0,0.23433826863765717,False
ANKZF1,0.2342605,0.9995891536565324,0.23421237199881442,True
FBXO16,0.26804078,0.7633525061626951,0.23418735140649868,False
ATF1,0.23422946,0.9995891536565324,0.23418133925685689,False
BMPR1A,0.23454948,0.9967132292522597,0.23416370526804606,False
RPL32,0.23414004,1.0,0.2341400384902954,False
KLHL15,0.23462711,0.995480690221857,0.23409633607868993,False
COP1,0.23401019,1.0,0.23401018977165222,False
SYNJ1,0.2342714,0.9975349219391948,0.23398248030773106,False
DCTN4,0.23397562,1.0,0.2339756190776825,True
RNF20,0.23393261,1.0,0.23393261432647705,False
TMEM134,0.23405951,0.9987674609695973,0.2339152243989135,False
TTPAL,0.2339052,0.9995891536565324,0.23385714170633476,False
SEC24B,0.23384672,1.0,0.2338467240333557,False
ARV1,0.23383085,1.0,0.23383085429668427,False
ARMH1,0.2918585,0.6417419884963024,0.23380433833289113,False
PSMA7,0.23374732,1.0,0.23374731838703156,False
MSRB2,0.233745,1.0,0.23374499380588531,False
FKBP3,0.2336757,1.0,0.23367570340633392,False
PDCD6,0.2561623,0.8319638455217748,0.23365087768601475,False
ADNP2,0.23363303,1.0,0.23363302648067474,False
TMEM53,0.23373789,0.9987674609695973,0.23359379600552596,False
HAL,0.5174461,0.2037797863599014,0.23358538694005235,False
LAMP1,0.23354669,1.0,0.2335466891527176,False
TAB3,0.23373425,0.9983566146261298,0.23354211337357988,False
FAM124B,0.2973853,0.6166803615447822,0.23353370202322732,False
STX16,0.23348705,1.0,0.2334870547056198,False
AGRP,0.4596429,0.2580115036976171,0.23347483588768972,False
MAPK1,0.23346116,1.0,0.2334611564874649,False
GOPC,0.233433,1.0,0.23343299329280853,False
HNRNPF,0.23339157,1.0,0.23339156806468964,False
ATG2A,0.23339117,1.0,0.2333911657333374,False
GCN1,0.23337968,1.0,0.23337967693805695,False
SNX14,0.23337658,1.0,0.23337657749652863,False
TEP1,0.2334659,0.9991783073130649,0.23336995673541172,False
MTMR2,0.23335521,1.0,0.23335520923137665,False
IRF3,0.23334408,1.0,0.23334407806396484,False
MAPKAPK2,0.23334052,1.0,0.23334051668643951,False
NAT10,0.23332396,1.0,0.23332396149635315,False
SLC66A1,0.2333066,1.0,0.23330660164356232,False
PRCC,0.23328735,1.0,0.23328734934329987,False
NFKB1,0.23325443,1.0,0.23325443267822266,True
SLC25A34,0.33606294,0.4815119145439606,0.23319763341488725,False
TBCD,0.23318414,1.0,0.23318414390087128,False
TMEM175,0.23320207,0.9995891536565324,0.23315415996749292,False
OTUD4,0.23319572,0.9995891536565324,0.23314781337696297,False
SCARB2,0.23313017,1.0,0.23313017189502716,False
KLHL25,0.23456648,0.9872637633525062,0.23306794611210324,False
ZYG11B,0.23306252,1.0,0.2330625206232071,False
RELCH,0.23328367,0.9979457682826622,0.23304393622089967,False
HGS,0.23303615,0.9995891536565324,0.2329882696258237,False
CYTH1,0.23298739,1.0,0.2329873889684677,False
KLC4,0.23297212,1.0,0.23297211527824402,False
UGGT1,0.23295896,1.0,0.23295895755290985,False
NOL8,0.23306693,0.9987674609695973,0.2329232550367963,False
R3HDM4,0.23289491,1.0,0.2328949123620987,False
FAM76B,0.23368019,0.9921939194741167,0.23276633858007234,False
CLEC2L,0.60522723,0.14790468364831552,0.2327605764834515,False
NFXL1,0.23360641,0.9926047658175843,0.23274102303208064,False
UBE2E1,0.23291732,0.9983566146261298,0.23272585855187802,False
SSR3,0.23272158,1.0,0.23272158205509186,False
UMAD1,0.23288488,0.9983566146261298,0.23269344539048872,False
MTPN,0.23266825,1.0,0.23266825079917908,False
HDAC7,0.23266822,1.0,0.2326682209968567,False
WNT2B,0.35238877,0.43590797041906326,0.2326587894188126,False
UGGT2,0.23289694,0.9979457682826622,0.23265760380498718,False
CHMP2B,0.23267174,0.9995891536565324,0.2326239365943445,False
ZFP82,0.248814,0.8738701725554643,0.2325938749945857,False
LAMP2,0.23259297,1.0,0.23259297013282776,False
AIP,0.23253869,1.0,0.23253868520259857,False
IGHMBP2,0.23258999,0.9987674609695973,0.23244660758557528,False
ATPSCKMT,0.23242374,1.0,0.23242373764514923,False
CXCR1,0.4349504,0.2855382087099425,0.23241912467035453,False
MAK16,0.2324309,0.9995891536565324,0.23238315350480182,False
TRMT1L,0.23224293,1.0,0.23224292695522308,False
CAMSAP1,0.23220494,1.0,0.23220494389533997,False
BRMS1L,0.23264942,0.9958915365653246,0.23217100803674057,True
DPM1,0.2321661,1.0,0.2321660965681076,False
PCYT1B,0.42621237,0.29663105998356615,0.23213165212555328,False
UBE2W,0.23220813,0.9991783073130649,0.23211271127576527,False
GP1BA,0.31111872,0.5562859490550535,0.23204659034088396,True
FASTKD3,0.23214075,0.9991783073130649,0.23204535591461606,False
NT5C3B,0.23199157,1.0,0.23199157416820526,False
OTULIN,0.23198736,0.9995891536565324,0.23193969666509584,False
PELP1,0.23192415,1.0,0.2319241464138031,False
CSNK1G1,0.23195222,0.9995891536565324,0.23190456694568354,False
YIF1A,0.23187476,1.0,0.2318747639656067,False
NUDT21,0.23176694,1.0,0.231766939163208,True
SORCS3,0.65578896,0.12489728841413311,0.2317611327059976,False
UBE2D1,0.23175435,1.0,0.2317543476819992,False
HDAC5,0.23173514,1.0,0.23173514008522034,False
CASP8,0.23197253,0.9979457682826622,0.23173414533184164,True
TBCB,0.2317099,1.0,0.23170989751815796,False
RGS17,0.40014178,0.3352506162695152,0.23168541091261688,False
DDX49,0.23168431,1.0,0.23168431222438812,False
SAMD4B,0.23163015,1.0,0.2316301465034485,False
MYBPHL,0.5510837,0.17666392769104355,0.23162823283922696,False
TCP11L1,0.2320036,0.9967132292522597,0.23162201427957108,False
PTGER1,0.43526402,0.28307313064913725,0.2315805568839254,False
TBC1D23,0.23157749,1.0,0.23157748579978943,False
EIF3B,0.23154685,1.0,0.23154684901237488,False
POU3F2,0.5914424,0.1532456861133936,0.2315296360034334,False
GPR137,0.23150702,1.0,0.23150701820850372,False
NRG2,0.41238147,0.31511914543960556,0.23149229347137862,False
PHF5A,0.23145775,1.0,0.23145775496959686,True
USP33,0.2314426,1.0,0.23144260048866272,False
GNB2,0.23142184,1.0,0.2314218431711197,False
DDX54,0.23140724,1.0,0.23140724003314972,False
PLEKHM2,0.23136495,1.0,0.23136495053768158,False
GYS1,0.23135945,1.0,0.23135945200920105,True
SUOX,0.23134115,1.0,0.231341153383255,False
ZBTB2,0.23138328,0.9995891536565324,0.23133574259586112,False
PLEKHB2,0.23132324,1.0,0.2313232421875,False
MRPL45,0.23129416,1.0,0.2312941551208496,False
EIF3E,0.23129039,1.0,0.23129038512706757,False
ORC3,0.23118906,1.0,0.2311890572309494,False
PCBD2,0.23160961,0.9963023829087921,0.23118101430699858,False
RBBP6,0.2311773,1.0,0.23117730021476746,False
ATF6,0.23117685,1.0,0.23117685317993164,False
THOC1,0.23140705,0.9979457682826622,0.23116924228204153,False
PRMT1,0.23116705,1.0,0.2311670482158661,False
R3HDM1,0.23115908,1.0,0.23115907609462738,False
ENOX2,0.2311476,1.0,0.23114760220050812,False
KANTR,0.2400317,0.9272801972062449,0.23113946375180774,False
MINAR1,0.34778997,0.4416598192276089,0.231132492171507,False
ORC5,0.2310946,1.0,0.2310945987701416,True
PPP1R3E,0.23164994,0.9950698438783895,0.23107819450887102,False
GRK2,0.23106185,1.0,0.23106184601783752,False
AZIN2,0.24220274,0.910024650780608,0.23104982144956399,False
POLR2K,0.23100658,1.0,0.23100657761096954,True
EXOC5,0.23094557,1.0,0.23094557225704193,False
FKBP8,0.23086882,1.0,0.23086881637573242,False
TXNRD3,0.23119172,0.9971240755957272,0.2308590402115021,False
KPNA3,0.23083515,1.0,0.23083515465259552,False
CCSER2,0.2308043,1.0,0.23080429434776306,False
SLC39A13,0.23064734,1.0,0.23064734041690826,False
RPL3,0.23062387,1.0,0.23062387108802795,False
USP19,0.23058616,1.0,0.23058615624904633,False
KLHL36,0.23056886,1.0,0.23056885600090027,False
PGGT1B,0.23098502,0.9963023829087921,0.2305575730642462,False
RPS15A,0.23055145,1.0,0.23055145144462585,False
SRSF5,0.23053052,1.0,0.2305305153131485,False
GNG8,0.33150733,0.4835661462612983,0.2305266152629899,False
SHPRH,0.25982353,0.7871815940838126,0.2305238933402757,False
ACVR1,0.2305178,1.0,0.23051780462265015,False
SGIP1,0.30768242,0.561216105176664,0.2304983135590565,False
ZBTB40,0.23057936,0.9991783073130649,0.23048460916377628,False
SCG3,0.6166456,0.13968775677896467,0.2304702063462896,False
POLG,0.23050496,0.9995891536565324,0.2304576038972523,False
DIAPH1,0.23045138,1.0,0.23045137524604797,False
VPS28,0.23043701,1.0,0.2304370105266571,True
TBCK,0.23057139,0.9983566146261298,0.23038185247149223,False
YBEY,0.23037587,1.0,0.23037587106227875,False
UBR7,0.23033138,1.0,0.23033137619495392,True
HEATR6,0.23035051,0.9995891536565324,0.2303031850924565,False
SLC51A,0.24511707,0.8824979457682827,0.2302663119675447,False
PEX3,0.23032045,0.9991783073130649,0.23022580788116517,False
MAST3,0.23045978,0.9975349219391948,0.23017555355992664,False
TRIM32,0.23015814,1.0,0.23015813529491425,False
ACTR2,0.23015024,1.0,0.2301502376794815,False
TAOK3,0.23009515,1.0,0.23009514808654785,False
ACTR6,0.23008193,1.0,0.2300819307565689,False
COPB1,0.23007926,1.0,0.2300792634487152,False
SLC38A10,0.23005562,1.0,0.23005561530590057,False
EIF4G2,0.2300473,1.0,0.2300473004579544,False
TSC22D2,0.23014043,0.9987674609695973,0.22999856045326444,False
DZANK1,0.24048561,0.914543960558751,0.22998069653807723,False
SMAP2,0.22994366,1.0,0.2299436628818512,False
TBC1D19,0.23046423,0.995480690221857,0.22994287559977272,False
NUP85,0.2298895,1.0,0.22988949716091156,False
UBA5,0.22987235,1.0,0.22987234592437744,False
SMYD2,0.22987159,1.0,0.22987158596515656,False
CHD8,0.2299239,0.9991783073130649,0.22982942113395094,False
TOMM7,0.22981198,1.0,0.22981198132038116,False
MDH2,0.22977163,1.0,0.22977162897586823,False
AGA,0.22974576,1.0,0.2297457605600357,False
IMPA1,0.2296287,1.0,0.22962869703769684,False
SMURF1,0.22960092,1.0,0.2296009212732315,False
CMTR2,0.22991452,0.9971240755957272,0.22958366978292188,False
RRP15,0.22957423,0.9995891536565324,0.22952706858152178,False
LCOR,0.23095217,0.9876746096959738,0.2295244727497109,False
TRIP12,0.22950606,1.0,0.22950606048107147,False
TMEM129,0.2295025,1.0,0.22950249910354614,False
STARD3NL,0.22948116,1.0,0.22948116064071655,False
RPS8,0.22947428,1.0,0.229474276304245,False
STAT6,0.2294735,1.0,0.22947350144386292,False
INPP5B,0.22996889,0.995480690221857,0.22944865177425292,False
MOSPD1,0.22939017,1.0,0.22939017415046692,False
RNF13,0.2293823,1.0,0.22938230633735657,False
GDF9,0.3847698,0.3553820870994248,0.22937640476898108,False
ANKS3,0.22985153,0.995480690221857,0.22933155572558572,False
SNTN,0.54497486,0.1770747740345111,0.2293268044548178,False
ZZEF1,0.22936405,0.9995891536565324,0.22931693088334087,False
GLMN,0.22986983,0.9950698438783895,0.22930248041760962,False
ZC3H6,0.23139456,0.9819227608874281,0.22929353326668056,False
ZDHHC18,0.22926097,1.0,0.22926096618175507,False
ROM1,0.23048487,0.9893179950698439,0.229250547663754,False
RTTN,0.23874155,0.9219391947411668,0.2292340581337824,False
GPR107,0.22923233,1.0,0.2292323261499405,False
KIZ,0.22932383,0.9991783073130649,0.22922959795980707,False
GPR75,0.2764759,0.6869350862777321,0.22914750877821052,False
PRKN,0.377865,0.3677074774034511,0.2291331271773912,False
UBE4B,0.22917603,0.9995891536565324,0.22912894665961547,False
CETN2,0.22912866,1.0,0.2291286587715149,True
ULK3,0.22905146,1.0,0.22905145585536957,False
ABHD15,0.2290483,1.0,0.22904829680919647,False
FBXW4,0.229042,1.0,0.22904199361801147,False
RASGRP4,0.26967585,0.7210353327855382,0.22899201102556185,False
ARRB2,0.22896975,1.0,0.2289697527885437,False
IPO11,0.22930522,0.9967132292522597,0.2289280756274825,False
YPEL1,0.2473889,0.8562037797863599,0.2289121153842326,False
GAD1,0.437847,0.2732128184059162,0.22886158567228654,False
RNPEP,0.22881794,1.0,0.22881793975830078,False
RCE1,0.22857077,1.0,0.22857077419757843,False
TMOD3,0.22853734,1.0,0.22853733599185944,False
PRPF4,0.22849672,1.0,0.228496715426445,False
TGIF1,0.22846156,1.0,0.22846156358718872,True
HSD17B10,0.22843921,1.0,0.22843921184539795,False
NPTN,0.22841889,1.0,0.22841888666152954,False
POFUT1,0.22835125,1.0,0.22835125029087067,False
GID8,0.22828783,1.0,0.22828783094882965,False
GSK3B,0.22828779,1.0,0.22828778624534607,False
NKX1-2,0.53953767,0.17871815940838126,0.22808993014739723,False
PPOX,0.22809362,0.9995891536565324,0.22804676358565854,False
PTS,0.22799876,1.0,0.2279987633228302,False
EYA3,0.2280299,0.9995891536565324,0.22798305931076157,False
NAA25,0.22802117,0.9991783073130649,0.22792747375112424,False
NAT9,0.22783962,1.0,0.2278396189212799,False
FEZF1,0.5328357,0.1828266228430567,0.22783112325385438,False
SLF1,0.22929473,0.9872637633525062,0.22782987709554342,False
UCHL5,0.2277988,1.0,0.22779880464076996,False
ENKUR,0.40874082,0.3105998356614626,0.22779732561592467,False
RBM25,0.22777928,1.0,0.22777928411960602,False
UGP2,0.22776741,1.0,0.22776740789413452,True
YWHAG,0.22776705,1.0,0.22776705026626587,False
MAPK3,0.22776279,1.0,0.22776278853416443,False
MAGT1,0.22774825,1.0,0.22774824500083923,False
RPIA,0.2277305,1.0,0.22773049771785736,False
TRAP1,0.22776686,0.9995891536565324,0.22772006315436402,False
PELI3,0.22781946,0.9987674609695973,0.22767901617522257,False
MPHOSPH8,0.22767182,1.0,0.227671816945076,False
ITFG1,0.2276532,1.0,0.22765320539474487,False
ZCCHC14,0.22761351,1.0,0.22761350870132446,False
AIMP2,0.22759216,1.0,0.22759215533733368,False
PTPA,0.22752933,1.0,0.22752933204174042,False
PDHX,0.22749513,1.0,0.22749513387680054,False
RBBP5,0.22748391,1.0,0.22748391330242157,False
SCRN3,0.22760722,0.9983566146261298,0.22742012032179992,False
TYSND1,0.22739683,1.0,0.22739683091640472,False
PCYOX1L,0.227484,0.9991783073130649,0.22739052253173728,False
MRPL54,0.22738896,1.0,0.22738896310329437,False
TGFBRAP1,0.22741255,0.9995891536565324,0.22736583103457336,False
ZFYVE28,0.2339952,0.9441248972884141,0.22736398497470356,False
MLH3,0.22783771,0.9946589975349219,0.22722845608515974,False
MED14,0.22720961,1.0,0.22720961272716522,False
ZCCHC7,0.22717424,0.9995891536565324,0.22712756572390289,False
CHD2,0.2271506,0.9995891536565324,0.22710393733756365,False
PIH1D2,0.26530153,0.7325390304026295,0.22706758029590002,False
RBM19,0.22699562,1.0,0.22699561715126038,False
CEP135,0.2301816,0.9720624486442071,0.22694347284811828,False
SEC22C,0.22693573,1.0,0.2269357293844223,False
KAT7,0.22693568,1.0,0.22693568468093872,False
NOP9,0.22692768,1.0,0.22692768275737762,False
RNF14,0.22692685,1.0,0.22692684829235077,False
PUS7L,0.22890475,0.9827444535743632,0.22692122165119744,False
WT1,0.46522114,0.23788003286770748,0.22690205703908795,False
EARS2,0.22681396,1.0,0.22681395709514618,False
TRMU,0.22684035,0.9995891536565324,0.22679374400088695,False
RPL5,0.22678307,1.0,0.22678306698799133,False
CCDC18,0.24608818,0.8492193919474117,0.22677788487374761,False
GTPBP2,0.22673944,1.0,0.22673943638801575,False
LIPT2,0.22860233,0.9835661462612982,0.22671614474397334,False
OMA1,0.22683349,0.9987674609695973,0.22669365885010798,False
UCKL1,0.22673944,0.9995891536565324,0.22669285406880038,False
ETFRF1,0.22668104,1.0,0.22668103873729706,False
POC1B,0.22768474,0.9905505341002465,0.22660643328312693,False
USP5,0.22654174,1.0,0.22654174268245697,False
PYROXD1,0.22819972,0.9852095316351684,0.2265058433693183,False
POLR3D,0.22649567,1.0,0.2264956682920456,False
TFCP2,0.22657245,0.9991783073130649,0.2264793483814541,False
SNRNP40,0.22647256,1.0,0.22647255659103394,False
TMEM70,0.22644822,1.0,0.22644822299480438,False
RNF44,0.22644538,1.0,0.22644537687301636,False
CRAMP1,0.22679698,0.9967132292522597,0.22642396306369855,False
NOP16,0.2264646,0.9995891536565324,0.2264180735154329,False
DDX46,0.22640653,1.0,0.226406529545784,False
PRKCSH,0.22637638,1.0,0.22637638449668884,False
FUT4,0.23167521,0.9539852095316351,0.22628219436088648,True
SNX1,0.22624557,1.0,0.22624556720256805,False
SSH1,0.22628821,0.9995891536565324,0.2262417247076791,False
CUL4A,0.22622629,1.0,0.22622628509998322,True
HDAC1,0.22618686,1.0,0.2261868566274643,False
ANK1,0.46821076,0.23336072308956451,0.2261805563329594,False
COG5,0.22616108,1.0,0.22616107761859894,False
DMRT3,0.4281713,0.2789646672144618,0.22614769242944133,False
DCLRE1B,0.2262669,0.9987674609695973,0.2261274212758968,True
ABI2,0.22640026,0.9975349219391948,0.22612103682417692,False
GNA12,0.22607616,1.0,0.2260761559009552,False
DBT,0.22673236,0.9938373048479868,0.22603263742597254,False
JMJD8,0.22602262,1.0,0.2260226160287857,False
TMEM270,0.40736243,0.3077239112571898,0.22597562483359535,False
EPC2,0.22591479,1.0,0.22591479122638702,False
SAAL1,0.22590823,1.0,0.22590823471546173,False
MSANTD3,0.22586894,1.0,0.22586894035339355,False
EHD4,0.22583206,1.0,0.22583205997943878,False
CARHSP1,0.22577865,1.0,0.22577865421772003,False
FAM120B,0.2257689,1.0,0.22576889395713806,False
UFSP2,0.22573654,1.0,0.22573654353618622,False
TMEM120A,0.22571081,1.0,0.22571080923080444,False
TMEM68,0.225928,0.9979457682826622,0.22569582013415473,False
RPS14,0.22568773,1.0,0.22568772733211517,False
MAML1,0.22576162,0.9991783073130649,0.22566884979198637,False
NSA2,0.22564481,1.0,0.2256448119878769,False
ATP6V1H,0.22562104,1.0,0.2256210446357727,False
EEF1AKMT1,0.22566202,0.9995891536565324,0.22561566185828835,False
GFER,0.22612964,0.9950698438783895,0.22557152021380575,False
SCAP,0.22556478,1.0,0.22556477785110474,False
RPTOR,0.22542936,1.0,0.22542935609817505,False
ZMPSTE24,0.22536801,1.0,0.22536800801753998,False
CYP8B1,0.53430015,0.17789646672144618,0.22535591212671702,False
DCAF1,0.22533613,1.0,0.22533613443374634,False
