model,term,auroc,auprc,n_pos,variant,is_fallback,control,library
BRIDGE_OSDR_original_dynamic,positive regulation of cell population proliferation (GO:0008284),0.652406434935532,0.054101366350569,391,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,regulation of intracellular signal transduction (GO:1902531),0.5910364679298316,0.0421610850693451,382,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,nervous system development (GO:0007399),0.6793268133708488,0.0639188188515832,381,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,negative regulation of nucleic acid-templated transcription (GO:1903507),0.6839807501087942,0.0638073854897959,378,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,neutrophil mediated immunity (GO:0002446),0.787455723772119,0.1457337532061758,362,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.6425760183895384,0.0455374646470828,361,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,neutrophil activation involved in immune response (GO:0002283),0.7973839544348741,0.1362625520332102,359,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,phosphorylation (GO:0016310),0.6428357230916178,0.0489492631795359,358,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,neutrophil degranulation (GO:0043312),0.7912603511665465,0.1375223955925318,356,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,cellular response to cytokine stimulus (GO:0071345),0.6972348521331727,0.0658534349305574,345,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,regulation of cell migration (GO:0030334),0.6645719650296309,0.0564514746823312,345,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,organelle organization (GO:0006996),0.5828986579301828,0.0349090265527478,343,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,organelle assembly (GO:0070925),0.6875592966194111,0.0538024402665734,336,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.6507939198095798,0.045379053604079,324,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,negative regulation of programmed cell death (GO:0043069),0.5804145616865619,0.0323926015949915,319,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,cellular protein metabolic process (GO:0044267),0.7266421096942028,0.091365343216698,318,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,positive regulation of protein phosphorylation (GO:0001934),0.630018668956468,0.0382302304205591,316,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,protein modification by small protein conjugation (GO:0032446),0.6344880314242406,0.0403580228888064,315,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,negative regulation of cell population proliferation (GO:0008285),0.581189281886388,0.0317444400122286,311,osdr_full,False,real,GO-BP
BRIDGE_OSDR_original_dynamic,positive regulation of macromolecule metabolic process (GO:0010604),0.6343258919001684,0.040187149214583,311,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,regulation of transcription by RNA polymerase II (GO:0006357),0.720373661473827,0.3069930820888307,1493,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,"regulation of transcription, DNA-templated (GO:0006355)",0.7227847950144457,0.3019746304129178,1470,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,"positive regulation of transcription, DNA-templated (GO:0045893)",0.6612338844506572,0.1388742245534945,989,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,cellular protein modification process (GO:0006464),0.5603516152086325,0.0789719428923524,881,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,regulation of gene expression (GO:0010468),0.5985180141999978,0.0899813189453587,794,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,positive regulation of transcription by RNA polymerase II (GO:0045944),0.6694090918168119,0.121176992100649,771,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,"negative regulation of transcription, DNA-templated (GO:0045892)",0.666453497622628,0.1106076875736899,717,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,regulation of cell population proliferation (GO:0042127),0.5970752634454766,0.0721663951681098,625,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,regulation of apoptotic process (GO:0042981),0.5957511144723202,0.0647926561262542,606,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,positive regulation of cellular process (GO:0048522),0.6032679329638657,0.0614648693085111,512,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,negative regulation of transcription by RNA polymerase II (GO:0000122),0.6727779987136622,0.0795408421479184,504,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,negative regulation of cellular process (GO:0048523),0.5547466750466304,0.0466805529458378,456,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,protein phosphorylation (GO:0006468),0.6034612649311982,0.0484255575637596,449,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,positive regulation of intracellular signal transduction (GO:1902533),0.5920247378977274,0.0468292452239198,446,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.6296740679085537,0.0569615915495606,441,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,positive regulation of nucleic acid-templated transcription (GO:1903508),0.6217113620324629,0.0591685844078727,436,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,cytokine-mediated signaling pathway (GO:0019221),0.7442206173029381,0.1168284829275554,432,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,protein ubiquitination (GO:0016567),0.657291758129189,0.0549440472420647,420,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,positive regulation of gene expression (GO:0010628),0.5616425283343922,0.0375821244533869,397,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,negative regulation of apoptotic process (GO:0043066),0.6288861719671027,0.0482359596580122,393,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,positive regulation of cell population proliferation (GO:0008284),0.6293708871219926,0.0507480419639895,391,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,regulation of intracellular signal transduction (GO:1902531),0.6404089095878016,0.0464629149263079,382,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,nervous system development (GO:0007399),0.6442708066317447,0.0582341844498506,381,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,negative regulation of nucleic acid-templated transcription (GO:1903507),0.6365395820519116,0.0518893236293341,378,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,neutrophil mediated immunity (GO:0002446),0.796596424771192,0.1530606884366564,362,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.6240453806348416,0.0417543273443527,361,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,neutrophil activation involved in immune response (GO:0002283),0.7906060162615135,0.1446574523885064,359,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,phosphorylation (GO:0016310),0.5928966382196721,0.0376544430255073,358,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,neutrophil degranulation (GO:0043312),0.7983399477717074,0.1460430503795853,356,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,cellular response to cytokine stimulus (GO:0071345),0.68437171682282,0.0679168926128817,345,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,regulation of cell migration (GO:0030334),0.6695920086706322,0.0561674784937744,345,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,organelle organization (GO:0006996),0.594525951262765,0.0340169429505199,343,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,organelle assembly (GO:0070925),0.6144536077789895,0.0416329220977892,336,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.6437579090683117,0.0467587603182882,324,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,negative regulation of programmed cell death (GO:0043069),0.6034457664955597,0.036060947482057,319,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,cellular protein metabolic process (GO:0044267),0.7123146121177775,0.0862351327638174,318,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,positive regulation of protein phosphorylation (GO:0001934),0.6012612399660389,0.0362702390718127,316,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,protein modification by small protein conjugation (GO:0032446),0.6114891552739278,0.0369574649031091,315,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,negative regulation of cell population proliferation (GO:0008285),0.5810974123411422,0.0309010727043898,311,osdr_full,False,real,GO-BP
Txn_Jatin_OSDR_dynamic,positive regulation of macromolecule metabolic process (GO:0010604),0.5844429337008116,0.0321960939371574,311,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,regulation of transcription by RNA polymerase II (GO:0006357),0.7628672003582098,0.3282614574798869,1493,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,"regulation of transcription, DNA-templated (GO:0006355)",0.7565480596383631,0.3219058153260047,1470,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,"positive regulation of transcription, DNA-templated (GO:0045893)",0.7082168739235958,0.1799509852823297,989,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,cellular protein modification process (GO:0006464),0.6032719597900905,0.0995779106861665,881,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,regulation of gene expression (GO:0010468),0.6399554461817532,0.103673160284155,794,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,positive regulation of transcription by RNA polymerase II (GO:0045944),0.7011412007416499,0.1429030481353738,771,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,"negative regulation of transcription, DNA-templated (GO:0045892)",0.7056526969667163,0.1361400928461733,717,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,regulation of cell population proliferation (GO:0042127),0.6211348372492389,0.0730930121671379,625,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,regulation of apoptotic process (GO:0042981),0.5977480327923672,0.0648654996350266,606,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,positive regulation of cellular process (GO:0048522),0.6272200097686476,0.0676331305672064,512,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,negative regulation of transcription by RNA polymerase II (GO:0000122),0.7094967755635093,0.0926470054956112,504,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,negative regulation of cellular process (GO:0048523),0.5369613845862731,0.0397594684520669,456,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,protein phosphorylation (GO:0006468),0.6333988605703528,0.0622156178228652,449,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,positive regulation of intracellular signal transduction (GO:1902533),0.6232149946319522,0.0606003093979739,446,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.664448649794662,0.0692035659190421,441,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,positive regulation of nucleic acid-templated transcription (GO:1903508),0.6603052223006352,0.0773310781577744,436,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,cytokine-mediated signaling pathway (GO:0019221),0.7230706079041207,0.1130573808715338,432,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,protein ubiquitination (GO:0016567),0.6753217651535107,0.0636372662577665,420,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,positive regulation of gene expression (GO:0010628),0.618880038821725,0.0478502086138105,397,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,negative regulation of apoptotic process (GO:0043066),0.5913820190370509,0.0484391587193509,393,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,positive regulation of cell population proliferation (GO:0008284),0.6535164034784178,0.0546188768231185,391,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,regulation of intracellular signal transduction (GO:1902531),0.5913808890496745,0.0426942887205746,382,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,nervous system development (GO:0007399),0.688476775523703,0.0660806216647271,381,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,negative regulation of nucleic acid-templated transcription (GO:1903507),0.6846219674370999,0.0666686955586944,378,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,neutrophil mediated immunity (GO:0002446),0.7873492326299003,0.1440760038861329,362,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.6425861877194748,0.0460439199459861,361,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,neutrophil activation involved in immune response (GO:0002283),0.7940123455606741,0.1353650855279285,359,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,phosphorylation (GO:0016310),0.6466230549662917,0.049612674342839,358,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,neutrophil degranulation (GO:0043312),0.7911939920283133,0.1347874075008814,356,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,cellular response to cytokine stimulus (GO:0071345),0.6971591280213534,0.0697475092646841,345,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,regulation of cell migration (GO:0030334),0.6632371614971675,0.0568535622284247,345,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,organelle organization (GO:0006996),0.5822110450491094,0.0352524584226633,343,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,organelle assembly (GO:0070925),0.6924470647037442,0.0559371975364565,336,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.6501691975685263,0.0450758344602487,324,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,negative regulation of programmed cell death (GO:0043069),0.5785712527450677,0.0326525972720434,319,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,cellular protein metabolic process (GO:0044267),0.7277827000396019,0.0916190391317318,318,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,positive regulation of protein phosphorylation (GO:0001934),0.6294795847483792,0.0382347112734543,316,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,protein modification by small protein conjugation (GO:0032446),0.6371811575530805,0.0403534291461889,315,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,negative regulation of cell population proliferation (GO:0008285),0.5871860358291227,0.0318812151960726,311,osdr_full,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,positive regulation of macromolecule metabolic process (GO:0010604),0.6376378502526412,0.0389921865785325,311,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,regulation of transcription by RNA polymerase II (GO:0006357),0.7596462186230767,0.3185326546651649,1493,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,"regulation of transcription, DNA-templated (GO:0006355)",0.7569575247782551,0.3204305094569548,1470,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,"positive regulation of transcription, DNA-templated (GO:0045893)",0.704154391160482,0.1779941711831227,989,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,cellular protein modification process (GO:0006464),0.5996975848830413,0.0973509453438247,881,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,regulation of gene expression (GO:0010468),0.6398426220702094,0.1011623373412269,794,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of transcription by RNA polymerase II (GO:0045944),0.7005556229751713,0.1378270949421654,771,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,"negative regulation of transcription, DNA-templated (GO:0045892)",0.7008798596154645,0.1311090146247665,717,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,regulation of cell population proliferation (GO:0042127),0.607626071344938,0.0707432295603904,625,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,regulation of apoptotic process (GO:0042981),0.5963220484168449,0.0645047097399181,606,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of cellular process (GO:0048522),0.6130840333391365,0.0616564975482769,512,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of transcription by RNA polymerase II (GO:0000122),0.7070301184707309,0.0930263670516625,504,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of cellular process (GO:0048523),0.5338270078122889,0.0393032037338565,456,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,protein phosphorylation (GO:0006468),0.6299787881079641,0.0590013378661221,449,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of intracellular signal transduction (GO:1902533),0.6075718817855749,0.0569465667995564,446,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.6599171668154244,0.0655132128505435,441,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of nucleic acid-templated transcription (GO:1903508),0.6634992942836979,0.07607781269525,436,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,cytokine-mediated signaling pathway (GO:0019221),0.7251520543536462,0.1130479736148025,432,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,protein ubiquitination (GO:0016567),0.666961175988527,0.0590964701922237,420,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of gene expression (GO:0010628),0.6107739559851736,0.0468830079684522,397,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of apoptotic process (GO:0043066),0.589075886980996,0.0476324180792328,393,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of cell population proliferation (GO:0008284),0.6406517278866486,0.0518817839044031,391,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,regulation of intracellular signal transduction (GO:1902531),0.5892234191120733,0.0419961188024749,382,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,nervous system development (GO:0007399),0.6741550737793165,0.0656090609260431,381,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of nucleic acid-templated transcription (GO:1903507),0.6760938782687902,0.0615482343317443,378,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,neutrophil mediated immunity (GO:0002446),0.785754506645977,0.1433210220988441,362,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.6323170712329783,0.0438012369020249,361,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,neutrophil activation involved in immune response (GO:0002283),0.7924535475860465,0.1402682685670138,359,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,phosphorylation (GO:0016310),0.6506310226308671,0.0476052315077317,358,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,neutrophil degranulation (GO:0043312),0.7872715012198055,0.1337079358074293,356,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,cellular response to cytokine stimulus (GO:0071345),0.7020067996709765,0.0673509069123517,345,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,regulation of cell migration (GO:0030334),0.6597671372853793,0.057020293400996,345,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,organelle organization (GO:0006996),0.5852427320231428,0.0359314245277296,343,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,organelle assembly (GO:0070925),0.6838835877862596,0.0580580838263796,336,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.6669025263823922,0.0460770079398548,324,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of programmed cell death (GO:0043069),0.5810140612949812,0.0319350694457326,319,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,cellular protein metabolic process (GO:0044267),0.7230309594287364,0.0876391404805558,318,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of protein phosphorylation (GO:0001934),0.6260398174590923,0.0363776164520854,316,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,protein modification by small protein conjugation (GO:0032446),0.6385099374200814,0.0399732117495817,315,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of cell population proliferation (GO:0008285),0.5786468228448935,0.0325084373111109,311,osdr_full,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of macromolecule metabolic process (GO:0010604),0.6377694074414331,0.038191500663551,311,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,regulation of transcription by RNA polymerase II (GO:0006357),0.8885111444575235,0.7093897021804699,1491,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,"regulation of transcription, DNA-templated (GO:0006355)",0.8952006844096421,0.7038047783055945,1468,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,"positive regulation of transcription, DNA-templated (GO:0045893)",0.8319258326119251,0.3915911221193595,989,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,cellular protein modification process (GO:0006464),0.8693904699917978,0.4233938279176613,881,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,regulation of gene expression (GO:0010468),0.7580032103912254,0.16869087779945166,794,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,positive regulation of transcription by RNA polymerase II (GO:0045944),0.8395806363361583,0.3348186517369337,771,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,"negative regulation of transcription, DNA-templated (GO:0045892)",0.8296560825409799,0.2875708146055942,717,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,regulation of cell population proliferation (GO:0042127),0.685912323104946,0.11711916980026432,624,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,regulation of apoptotic process (GO:0042981),0.6777665605662531,0.12386412181833827,606,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,positive regulation of cellular process (GO:0048522),0.661507355430661,0.09683280780958986,512,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,negative regulation of transcription by RNA polymerase II (GO:0000122),0.8334642274027425,0.23552586044631846,504,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,negative regulation of cellular process (GO:0048523),0.6106769261249575,0.053982923266629596,455,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,protein phosphorylation (GO:0006468),0.9329255188229009,0.6880435931958238,449,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,positive regulation of intracellular signal transduction (GO:1902533),0.730454362150091,0.10571784647825,446,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.7984540079404345,0.1426183643368802,441,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,positive regulation of nucleic acid-templated transcription (GO:1903508),0.823574127847474,0.17669085156632575,436,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,cytokine-mediated signaling pathway (GO:0019221),0.8385509108820685,0.3451212124358352,431,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,protein ubiquitination (GO:0016567),0.9359962165287201,0.531395530959758,420,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,positive regulation of gene expression (GO:0010628),0.693831294731967,0.09349012445001809,397,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,negative regulation of apoptotic process (GO:0043066),0.6713283457839508,0.06297777659545176,392,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,positive regulation of cell population proliferation (GO:0008284),0.7311905358098424,0.12347357066109876,391,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,regulation of intracellular signal transduction (GO:1902531),0.8050410119489821,0.2653683835412034,382,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,nervous system development (GO:0007399),0.7207584744851043,0.08753135282600709,381,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,negative regulation of nucleic acid-templated transcription (GO:1903507),0.8278478057889822,0.17914479368101494,378,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,neutrophil mediated immunity (GO:0002446),0.7461503056594332,0.1120253875057027,362,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.839105063766156,0.3005034268795544,361,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,neutrophil activation involved in immune response (GO:0002283),0.7243534994700598,0.09082709738746024,359,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,phosphorylation (GO:0016310),0.9360374501624366,0.5772205963567424,358,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,neutrophil degranulation (GO:0043312),0.7270188291169147,0.08746124083479451,356,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,cellular response to cytokine stimulus (GO:0071345),0.8192235763850827,0.26571743518642144,345,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,regulation of cell migration (GO:0030334),0.7563769165171353,0.1627334654676038,344,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,organelle organization (GO:0006996),0.7360857937028822,0.08102462617118202,343,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,organelle assembly (GO:0070925),0.7985202211897128,0.11632971777441611,336,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.7912946954073321,0.10495264387338607,324,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,negative regulation of programmed cell death (GO:0043069),0.6670552395794616,0.06015280873190296,319,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,cellular protein metabolic process (GO:0044267),0.767733873458122,0.16973212151635358,318,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,positive regulation of protein phosphorylation (GO:0001934),0.7565182443294651,0.19079159672116197,316,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,protein modification by small protein conjugation (GO:0032446),0.9181787713688012,0.3525341487915645,315,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,negative regulation of cell population proliferation (GO:0008285),0.6539784290784675,0.04777740442874114,310,osdr_full,False,real,GO-BP
ESM2_PCA512_prior,positive regulation of macromolecule metabolic process (GO:0010604),0.7017411074491093,0.07650403501505375,311,osdr_full,False,real,GO-BP
ESM3,regulation of transcription by RNA polymerase II (GO:0006357),0.8889648701890653,0.7170320040089393,1491,osdr_full,False,real,GO-BP
ESM3,"regulation of transcription, DNA-templated (GO:0006355)",0.8938195003918915,0.7209529945090802,1468,osdr_full,False,real,GO-BP
ESM3,"positive regulation of transcription, DNA-templated (GO:0045893)",0.8244676983174909,0.40413775035297245,989,osdr_full,False,real,GO-BP
ESM3,cellular protein modification process (GO:0006464),0.8700547589683987,0.483087909893991,881,osdr_full,False,real,GO-BP
ESM3,regulation of gene expression (GO:0010468),0.7584230422791187,0.20855004718130285,794,osdr_full,False,real,GO-BP
ESM3,positive regulation of transcription by RNA polymerase II (GO:0045944),0.8452514361878048,0.3543542432906933,771,osdr_full,False,real,GO-BP
ESM3,"negative regulation of transcription, DNA-templated (GO:0045892)",0.8342026492612653,0.29409832487353715,717,osdr_full,False,real,GO-BP
ESM3,regulation of cell population proliferation (GO:0042127),0.7013518585239897,0.11945214914356639,624,osdr_full,False,real,GO-BP
