index,model,panel,gene_symbol,mean,std
8324,Txn_Jatin,2_cancer,NOVA2,0.0012608509404574,0.0018879534666218652
1215,Txn_Jatin,2_cancer,BARX1,0.0012407074186927666,0.002148968286503504
14298,Txn_Jatin,2_cancer,XRCC2,0.0012275258311905668,0.0014276694045533883
1241,Txn_Jatin,2_cancer,BCAN,0.0012267717465702,0.002124830994349597
2758,Txn_Jatin,2_cancer,CRIP1,0.0011971281462125106,0.0020729495266843517
11174,Txn_Jatin,2_cancer,SELP,0.0011576464016352667,0.0015814087555765476
5272,Txn_Jatin,2_cancer,GYPC,0.0011542603678307976,0.0019136233964543975
11743,Txn_Jatin,2_cancer,SLC5A12,0.0011497188148525,0.001991371401742405
5575,Txn_Jatin,2_cancer,HPS3,0.0011483225591034016,0.001988953015844602
10618,Txn_Jatin,2_cancer,RMI2,0.0011399144037939333,0.001537038716412859
5972,Txn_Jatin,2_cancer,IQGAP3,0.0011398475541723,0.0019742738767095417
5031,Txn_Jatin,2_cancer,GPD1,0.0011343654657163334,0.0015874613133828087
13777,Txn_Jatin,2_cancer,UBE2E2,0.001129855271681159,0.0018070661241782332
6578,Txn_Jatin,2_cancer,LBX2,0.0011281428928435666,0.0019540008086027893
2595,Txn_Jatin,2_cancer,COLEC12,0.0011279303081196,0.0017235452019994761
2959,Txn_Jatin,2_cancer,CYP17A1,0.0011246811531280276,0.0019315652689145366
4390,Txn_Jatin,2_cancer,FHL5,0.0011241551943821666,0.0016488248471375631
13114,Txn_Jatin,2_cancer,TMEM207,0.0011206363483234666,0.0014569661567906175
333,Txn_Jatin,2_cancer,ADPRH,0.0011033053685457334,0.0015396821573301438
13091,Txn_Jatin,2_cancer,TMEM177,0.0010997413068572334,0.0014512251130938145
745,Txn_Jatin,2_cancer,AQP1,0.0010979120847643333,0.0019016395130556933
1954,Txn_Jatin,2_cancer,CDC25C,0.0010962513818177668,0.0015137662763147009
7650,Txn_Jatin,2_cancer,MRPS21,0.0010900805824774666,0.0018880749531952482
7144,Txn_Jatin,2_cancer,MARVELD3,0.0010893614171247666,0.0015245899702174411
11124,Txn_Jatin,2_cancer,SDR9C7,0.0010864344084684666,0.001881759594558423
2094,Txn_Jatin,2_cancer,CENPA,0.0010844231192576332,0.0016858083128486032
11249,Txn_Jatin,2_cancer,SERPING1,0.001083894221247416,0.0018137672310881297
12101,Txn_Jatin,2_cancer,SPC24,0.0010807245019113668,0.0018718697462950552
5592,Txn_Jatin,2_cancer,HROB,0.0010796453010203332,0.001574959544791932
1940,Txn_Jatin,2_cancer,CD93,0.0010770847921353667,0.0018655655840382182
1415,Txn_Jatin,2_cancer,BRIP1,0.001066935333460379,0.0014717990781574885
5915,Txn_Jatin,2_cancer,INPP5K,0.0010650147899459,0.001348398694111436
597,Txn_Jatin,2_cancer,ANKRD22,0.0010625743500304668,0.0018404327610722446
1708,Txn_Jatin,2_cancer,CCBE1,0.0010579428591959044,0.0017904918365177884
3165,Txn_Jatin,2_cancer,DEPDC1B,0.0010537527027721105,0.0017881782723082325
5783,Txn_Jatin,2_cancer,IHH,0.0010519486197363818,0.0014578843913927643
8207,Txn_Jatin,2_cancer,NIPSNAP1,0.0010490958574657001,0.0014831505113838555
