model,term,auroc,auprc,n_pos,variant,is_fallback,control,track,task,op
BulkFormer_37M,nervous system development (GO:0007399),0.686279855428064,0.0572392575589235,415,full,False,real,single-gene-GO,,
BulkFormer_37M,regulation of intracellular signal transduction (GO:1902531),0.6162235805407805,0.0374337043170617,405,full,False,real,single-gene-GO,,
BulkFormer_37M,neutrophil mediated immunity (GO:0002446),0.8078173122446387,0.1271894680989805,403,full,False,real,single-gene-GO,,
BulkFormer_37M,neutrophil activation involved in immune response (GO:0002283),0.8068026974243274,0.1250489151004223,399,full,False,real,single-gene-GO,,
BulkFormer_37M,neutrophil degranulation (GO:0043312),0.8094963712323126,0.1283552890556104,396,full,False,real,single-gene-GO,,
BulkFormer_37M,cellular response to cytokine stimulus (GO:0071345),0.709135714273736,0.0752155192828108,394,full,False,real,single-gene-GO,,
BulkFormer_37M,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.6624747630291209,0.0447363739982824,382,full,False,real,single-gene-GO,,
BulkFormer_37M,organelle assembly (GO:0070925),0.6383916333585865,0.0383823554984648,379,full,False,real,single-gene-GO,,
BulkFormer_37M,phosphorylation (GO:0016310),0.6726130950825953,0.0539048952548616,379,full,False,real,single-gene-GO,,
BulkFormer_37M,organelle organization (GO:0006996),0.6335464343847609,0.0385502131400145,375,full,False,real,single-gene-GO,,
BulkFormer_37M,regulation of cell migration (GO:0030334),0.7031783866181367,0.0524717459524508,374,full,False,real,single-gene-GO,,
BulkFormer_37M,cellular protein metabolic process (GO:0044267),0.7239555402448502,0.0783096539769349,368,full,False,real,single-gene-GO,,
BulkFormer_37M,protein modification by small protein conjugation (GO:0032446),0.6632576624875511,0.0393008746874838,354,full,False,real,single-gene-GO,,
BulkFormer_37M,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.5924341819559501,0.0321662679375232,352,full,False,real,single-gene-GO,,
BulkFormer_37M,positive regulation of macromolecule metabolic process (GO:0010604),0.6258603521782914,0.0360494668903229,350,full,False,real,single-gene-GO,,
BulkFormer_37M,negative regulation of programmed cell death (GO:0043069),0.6614387326257424,0.045476161065288,346,full,False,real,single-gene-GO,,
BulkFormer_37M,negative regulation of cell population proliferation (GO:0008285),0.6022375987703882,0.0392610950970662,343,full,False,real,single-gene-GO,,
BulkFormer_37M,positive regulation of protein phosphorylation (GO:0001934),0.6505591886117725,0.0397200415630235,344,full,False,real,single-gene-GO,,
BulkFormer_50M,regulation of transcription by RNA polymerase II (GO:0006357),0.6321549947062586,0.1783568695812839,1661,full,False,real,single-gene-GO,,
BulkFormer_50M,"regulation of transcription, DNA-templated (GO:0006355)",0.6433648828479319,0.1804998057195004,1641,full,False,real,single-gene-GO,,
BulkFormer_50M,"positive regulation of transcription, DNA-templated (GO:0045893)",0.6255592277864587,0.1164449677103993,1078,full,False,real,single-gene-GO,,
BulkFormer_50M,cellular protein modification process (GO:0006464),0.6214644846471119,0.0895419283447638,954,full,False,real,single-gene-GO,,
BulkFormer_50M,regulation of gene expression (GO:0010468),0.6007593208967867,0.0847956347345674,886,full,False,real,single-gene-GO,,
BulkFormer_50M,positive regulation of transcription by RNA polymerase II (GO:0045944),0.6349633800766757,0.0942802784332724,838,full,False,real,single-gene-GO,,
BulkFormer_50M,"negative regulation of transcription, DNA-templated (GO:0045892)",0.6359262323142555,0.0901756259984321,795,full,False,real,single-gene-GO,,
BulkFormer_50M,regulation of cell population proliferation (GO:0042127),0.6185407431064438,0.0673998146803369,690,full,False,real,single-gene-GO,,
BulkFormer_50M,regulation of apoptotic process (GO:0042981),0.6448668879935273,0.0766384077345486,660,full,False,real,single-gene-GO,,
BulkFormer_50M,positive regulation of cellular process (GO:0048522),0.6310258769600212,0.0608620854878547,567,full,False,real,single-gene-GO,,
BulkFormer_50M,negative regulation of transcription by RNA polymerase II (GO:0000122),0.6457349848432214,0.0706619424619368,556,full,False,real,single-gene-GO,,
BulkFormer_50M,negative regulation of cellular process (GO:0048523),0.6004096698835083,0.0497070230227734,509,full,False,real,single-gene-GO,,
BulkFormer_50M,cytokine-mediated signaling pathway (GO:0019221),0.7476859050786936,0.1014799198397468,502,full,False,real,single-gene-GO,,
BulkFormer_50M,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.639648552753834,0.0569159670302782,496,full,False,real,single-gene-GO,,
BulkFormer_50M,positive regulation of intracellular signal transduction (GO:1902533),0.6467644166704218,0.0544808361861536,496,full,False,real,single-gene-GO,,
BulkFormer_50M,positive regulation of nucleic acid-templated transcription (GO:1903508),0.6287905667965702,0.0534796729175064,474,full,False,real,single-gene-GO,,
BulkFormer_50M,protein phosphorylation (GO:0006468),0.6750170750831848,0.062139534929148,473,full,False,real,single-gene-GO,,
BulkFormer_50M,protein ubiquitination (GO:0016567),0.6948500089707724,0.066849642596257,467,full,False,real,single-gene-GO,,
BulkFormer_50M,positive regulation of gene expression (GO:0010628),0.6222552250585918,0.0451129551220311,440,full,False,real,single-gene-GO,,
BulkFormer_50M,negative regulation of apoptotic process (GO:0043066),0.6589897374999423,0.0555217286650189,430,full,False,real,single-gene-GO,,
BulkFormer_50M,positive regulation of cell population proliferation (GO:0008284),0.6514344488398918,0.0488472774265797,431,full,False,real,single-gene-GO,,
BulkFormer_50M,negative regulation of nucleic acid-templated transcription (GO:1903507),0.6380612185263517,0.0498653489405424,419,full,False,real,single-gene-GO,,
BulkFormer_50M,nervous system development (GO:0007399),0.6845036358215713,0.0558604070076549,415,full,False,real,single-gene-GO,,
BulkFormer_50M,regulation of intracellular signal transduction (GO:1902531),0.6456470134950254,0.0438589276895415,405,full,False,real,single-gene-GO,,
BulkFormer_50M,neutrophil mediated immunity (GO:0002446),0.8155949904999821,0.1360802642292045,403,full,False,real,single-gene-GO,,
BulkFormer_50M,neutrophil activation involved in immune response (GO:0002283),0.8141840059501032,0.1359970515472644,399,full,False,real,single-gene-GO,,
BulkFormer_50M,neutrophil degranulation (GO:0043312),0.8146501691733967,0.1340279271178765,396,full,False,real,single-gene-GO,,
BulkFormer_50M,cellular response to cytokine stimulus (GO:0071345),0.7248796365703591,0.0772753749048688,394,full,False,real,single-gene-GO,,
BulkFormer_50M,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.6693039970937518,0.0480845459537171,382,full,False,real,single-gene-GO,,
BulkFormer_50M,organelle assembly (GO:0070925),0.6588299938173238,0.0413154241834438,379,full,False,real,single-gene-GO,,
BulkFormer_50M,phosphorylation (GO:0016310),0.6821317171294965,0.0561640723768927,379,full,False,real,single-gene-GO,,
BulkFormer_50M,organelle organization (GO:0006996),0.6461334741102459,0.0398417875353092,375,full,False,real,single-gene-GO,,
BulkFormer_50M,regulation of cell migration (GO:0030334),0.7079578755709716,0.0531776719413142,374,full,False,real,single-gene-GO,,
BulkFormer_50M,cellular protein metabolic process (GO:0044267),0.7363970915076727,0.1056351366103304,368,full,False,real,single-gene-GO,,
BulkFormer_50M,protein modification by small protein conjugation (GO:0032446),0.6809942385912006,0.0445933372780683,354,full,False,real,single-gene-GO,,
BulkFormer_50M,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.6073261648906539,0.0334687895653278,352,full,False,real,single-gene-GO,,
BulkFormer_50M,positive regulation of macromolecule metabolic process (GO:0010604),0.6118997110669816,0.0340504089860453,350,full,False,real,single-gene-GO,,
BulkFormer_50M,negative regulation of programmed cell death (GO:0043069),0.6619949525233386,0.0471445431643047,346,full,False,real,single-gene-GO,,
BulkFormer_50M,negative regulation of cell population proliferation (GO:0008285),0.6012903552796635,0.0307275272669115,343,full,False,real,single-gene-GO,,
BulkFormer_50M,positive regulation of protein phosphorylation (GO:0001934),0.6403965434065135,0.0396956373052993,344,full,False,real,single-gene-GO,,
BulkFormer_93M,regulation of transcription by RNA polymerase II (GO:0006357),0.6418172232663453,0.177985437937354,1661,full,False,real,single-gene-GO,,
BulkFormer_93M,"regulation of transcription, DNA-templated (GO:0006355)",0.6402894611580552,0.1752599524670091,1641,full,False,real,single-gene-GO,,
BulkFormer_93M,"positive regulation of transcription, DNA-templated (GO:0045893)",0.6296785156775074,0.1068048132106648,1078,full,False,real,single-gene-GO,,
BulkFormer_93M,cellular protein modification process (GO:0006464),0.6159472978269703,0.0871491381873804,954,full,False,real,single-gene-GO,,
BulkFormer_93M,regulation of gene expression (GO:0010468),0.6125643590593831,0.0795692517810548,886,full,False,real,single-gene-GO,,
BulkFormer_93M,positive regulation of transcription by RNA polymerase II (GO:0045944),0.6363973754327208,0.0872862129920578,838,full,False,real,single-gene-GO,,
BulkFormer_93M,"negative regulation of transcription, DNA-templated (GO:0045892)",0.6510510495128283,0.09082284767584,795,full,False,real,single-gene-GO,,
BulkFormer_93M,regulation of cell population proliferation (GO:0042127),0.627170958627432,0.0693838234275934,690,full,False,real,single-gene-GO,,
BulkFormer_93M,regulation of apoptotic process (GO:0042981),0.6566931504839232,0.0804114749906178,660,full,False,real,single-gene-GO,,
BulkFormer_93M,positive regulation of cellular process (GO:0048522),0.6496951006040701,0.0618805191681625,567,full,False,real,single-gene-GO,,
BulkFormer_93M,negative regulation of transcription by RNA polymerase II (GO:0000122),0.6653412593507643,0.0670958962024954,556,full,False,real,single-gene-GO,,
BulkFormer_93M,negative regulation of cellular process (GO:0048523),0.6076459939465128,0.0483544977447217,509,full,False,real,single-gene-GO,,
BulkFormer_93M,cytokine-mediated signaling pathway (GO:0019221),0.7397918805910317,0.0899843587181425,502,full,False,real,single-gene-GO,,
BulkFormer_93M,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.6399800814552071,0.0531269558860271,496,full,False,real,single-gene-GO,,
BulkFormer_93M,positive regulation of intracellular signal transduction (GO:1902533),0.6182110378672298,0.0466821054349202,496,full,False,real,single-gene-GO,,
BulkFormer_93M,positive regulation of nucleic acid-templated transcription (GO:1903508),0.6479331060373567,0.0515817708271121,474,full,False,real,single-gene-GO,,
BulkFormer_93M,protein phosphorylation (GO:0006468),0.6548439034089505,0.0534899363790189,473,full,False,real,single-gene-GO,,
BulkFormer_93M,protein ubiquitination (GO:0016567),0.6904726701368816,0.0633239631802693,467,full,False,real,single-gene-GO,,
BulkFormer_93M,positive regulation of gene expression (GO:0010628),0.6187879189536025,0.043221949162287,440,full,False,real,single-gene-GO,,
BulkFormer_93M,negative regulation of apoptotic process (GO:0043066),0.6652374945514643,0.0537979316241989,430,full,False,real,single-gene-GO,,
BulkFormer_93M,positive regulation of cell population proliferation (GO:0008284),0.65244132764162,0.0460415059171698,431,full,False,real,single-gene-GO,,
BulkFormer_93M,negative regulation of nucleic acid-templated transcription (GO:1903507),0.6472760614680884,0.0448116266886318,419,full,False,real,single-gene-GO,,
BulkFormer_93M,nervous system development (GO:0007399),0.6841578302092848,0.0537824051450599,415,full,False,real,single-gene-GO,,
BulkFormer_93M,regulation of intracellular signal transduction (GO:1902531),0.6334141467571777,0.0430476411868146,405,full,False,real,single-gene-GO,,
BulkFormer_93M,neutrophil mediated immunity (GO:0002446),0.8170845460579436,0.12847423356565,403,full,False,real,single-gene-GO,,
BulkFormer_93M,neutrophil activation involved in immune response (GO:0002283),0.812531328320802,0.127919511865368,399,full,False,real,single-gene-GO,,
BulkFormer_93M,neutrophil degranulation (GO:0043312),0.8131645203772343,0.1263957112002921,396,full,False,real,single-gene-GO,,
BulkFormer_93M,cellular response to cytokine stimulus (GO:0071345),0.7232129112102751,0.0652882153671531,394,full,False,real,single-gene-GO,,
BulkFormer_93M,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.6357222776994873,0.0434567048788628,382,full,False,real,single-gene-GO,,
BulkFormer_93M,organelle assembly (GO:0070925),0.6408922211482362,0.0417061335471564,379,full,False,real,single-gene-GO,,
BulkFormer_93M,phosphorylation (GO:0016310),0.66359248325888,0.0472531605508558,379,full,False,real,single-gene-GO,,
BulkFormer_93M,organelle organization (GO:0006996),0.644434824688751,0.0412359104968515,375,full,False,real,single-gene-GO,,
BulkFormer_93M,regulation of cell migration (GO:0030334),0.6849960391462905,0.0501813354689154,374,full,False,real,single-gene-GO,,
BulkFormer_93M,cellular protein metabolic process (GO:0044267),0.7281162264161765,0.0897609912875326,368,full,False,real,single-gene-GO,,
BulkFormer_93M,protein modification by small protein conjugation (GO:0032446),0.6753259058628618,0.044245974279984,354,full,False,real,single-gene-GO,,
BulkFormer_93M,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.6123313087387015,0.0356701966614495,352,full,False,real,single-gene-GO,,
BulkFormer_93M,positive regulation of macromolecule metabolic process (GO:0010604),0.6066968462066954,0.033002926674832,350,full,False,real,single-gene-GO,,
BulkFormer_93M,negative regulation of programmed cell death (GO:0043069),0.6736078036775996,0.0459575322767829,346,full,False,real,single-gene-GO,,
BulkFormer_93M,negative regulation of cell population proliferation (GO:0008285),0.6106625751276975,0.0312811387890908,343,full,False,real,single-gene-GO,,
BulkFormer_93M,positive regulation of protein phosphorylation (GO:0001934),0.6279678538337251,0.0355914638318354,344,full,False,real,single-gene-GO,,
BulkFormer_127M,regulation of transcription by RNA polymerase II (GO:0006357),0.6407957447591787,0.1776924056707054,1661,full,False,real,single-gene-GO,,
BulkFormer_127M,"regulation of transcription, DNA-templated (GO:0006355)",0.6406699754561258,0.1731706284573323,1641,full,False,real,single-gene-GO,,
BulkFormer_127M,"positive regulation of transcription, DNA-templated (GO:0045893)",0.642646367245258,0.1194101635514242,1078,full,False,real,single-gene-GO,,
BulkFormer_127M,cellular protein modification process (GO:0006464),0.6151081480522562,0.0866692619385601,954,full,False,real,single-gene-GO,,
BulkFormer_127M,regulation of gene expression (GO:0010468),0.6274044609331896,0.0905615846867184,886,full,False,real,single-gene-GO,,
BulkFormer_127M,positive regulation of transcription by RNA polymerase II (GO:0045944),0.6431599136321182,0.0941469973926878,838,full,False,real,single-gene-GO,,
BulkFormer_127M,"negative regulation of transcription, DNA-templated (GO:0045892)",0.642689863772919,0.0919687499732478,795,full,False,real,single-gene-GO,,
BulkFormer_127M,regulation of cell population proliferation (GO:0042127),0.6169165467808585,0.0656130137352219,690,full,False,real,single-gene-GO,,
BulkFormer_127M,regulation of apoptotic process (GO:0042981),0.6459599695930317,0.0781058860571681,660,full,False,real,single-gene-GO,,
BulkFormer_127M,positive regulation of cellular process (GO:0048522),0.6473800647707879,0.0616144728275037,567,full,False,real,single-gene-GO,,
BulkFormer_127M,negative regulation of transcription by RNA polymerase II (GO:0000122),0.647655828452846,0.0713824698998974,556,full,False,real,single-gene-GO,,
BulkFormer_127M,negative regulation of cellular process (GO:0048523),0.5896133249969262,0.0457656254591901,509,full,False,real,single-gene-GO,,
BulkFormer_127M,cytokine-mediated signaling pathway (GO:0019221),0.7145193101288861,0.0804542469102292,502,full,False,real,single-gene-GO,,
BulkFormer_127M,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.6428104138636935,0.0553565291241934,496,full,False,real,single-gene-GO,,
BulkFormer_127M,positive regulation of intracellular signal transduction (GO:1902533),0.6296609823978645,0.0474898454912564,496,full,False,real,single-gene-GO,,
BulkFormer_127M,positive regulation of nucleic acid-templated transcription (GO:1903508),0.6481396623071242,0.0527533457791676,474,full,False,real,single-gene-GO,,
BulkFormer_127M,protein phosphorylation (GO:0006468),0.6655364019429648,0.0534558564011335,473,full,False,real,single-gene-GO,,
BulkFormer_127M,protein ubiquitination (GO:0016567),0.6751595190983619,0.0630355942839,467,full,False,real,single-gene-GO,,
BulkFormer_127M,positive regulation of gene expression (GO:0010628),0.6042190578326174,0.0405410259567406,440,full,False,real,single-gene-GO,,
BulkFormer_127M,negative regulation of apoptotic process (GO:0043066),0.6434698432207893,0.0538565550509626,430,full,False,real,single-gene-GO,,
BulkFormer_127M,positive regulation of cell population proliferation (GO:0008284),0.6662358131053451,0.0482693198170908,431,full,False,real,single-gene-GO,,
BulkFormer_127M,negative regulation of nucleic acid-templated transcription (GO:1903507),0.6518583687800994,0.0481708809911422,419,full,False,real,single-gene-GO,,
BulkFormer_127M,nervous system development (GO:0007399),0.6853958908281,0.0514567250320226,415,full,False,real,single-gene-GO,,
BulkFormer_127M,regulation of intracellular signal transduction (GO:1902531),0.629967739934239,0.0395076659601462,405,full,False,real,single-gene-GO,,
BulkFormer_127M,neutrophil mediated immunity (GO:0002446),0.8083663807966761,0.1155511590144585,403,full,False,real,single-gene-GO,,
BulkFormer_127M,neutrophil activation involved in immune response (GO:0002283),0.8032236904223548,0.1124466876027706,399,full,False,real,single-gene-GO,,
BulkFormer_127M,neutrophil degranulation (GO:0043312),0.8052369996135278,0.1142523151919509,396,full,False,real,single-gene-GO,,
BulkFormer_127M,cellular response to cytokine stimulus (GO:0071345),0.7185811620961265,0.0657668651217919,394,full,False,real,single-gene-GO,,
BulkFormer_127M,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.6416868614281611,0.0398397168404694,382,full,False,real,single-gene-GO,,
BulkFormer_127M,organelle assembly (GO:0070925),0.649033325496138,0.0461404259442227,379,full,False,real,single-gene-GO,,
BulkFormer_127M,phosphorylation (GO:0016310),0.6618581119325652,0.0463532479445387,379,full,False,real,single-gene-GO,,
BulkFormer_127M,organelle organization (GO:0006996),0.6508912058422419,0.0404840809259819,375,full,False,real,single-gene-GO,,
BulkFormer_127M,regulation of cell migration (GO:0030334),0.7048355054807982,0.0505437814834013,374,full,False,real,single-gene-GO,,
BulkFormer_127M,cellular protein metabolic process (GO:0044267),0.7339627132545462,0.0950977017905911,368,full,False,real,single-gene-GO,,
BulkFormer_127M,protein modification by small protein conjugation (GO:0032446),0.6587787488714527,0.0466890739317008,354,full,False,real,single-gene-GO,,
BulkFormer_127M,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.6350507196894823,0.0402499481551532,352,full,False,real,single-gene-GO,,
BulkFormer_127M,positive regulation of macromolecule metabolic process (GO:0010604),0.6251063028808599,0.0338226586757771,350,full,False,real,single-gene-GO,,
BulkFormer_127M,negative regulation of programmed cell death (GO:0043069),0.6530788731997568,0.0472726434673304,346,full,False,real,single-gene-GO,,
BulkFormer_127M,negative regulation of cell population proliferation (GO:0008285),0.6059625464454563,0.0307995098741087,343,full,False,real,single-gene-GO,,
BulkFormer_127M,positive regulation of protein phosphorylation (GO:0001934),0.6425685920162951,0.034579519741207,344,full,False,real,single-gene-GO,,
BulkFormer_147M,regulation of transcription by RNA polymerase II (GO:0006357),0.6750376214230778,0.2038989640070976,1661,full,False,real,single-gene-GO,,
BulkFormer_147M,"regulation of transcription, DNA-templated (GO:0006355)",0.6729585355254327,0.2034299713732804,1641,full,False,real,single-gene-GO,,
BulkFormer_147M,"positive regulation of transcription, DNA-templated (GO:0045893)",0.6726346945066362,0.1311958671396267,1078,full,False,real,single-gene-GO,,
BulkFormer_147M,cellular protein modification process (GO:0006464),0.6305895192580846,0.0940623714172562,954,full,False,real,single-gene-GO,,
BulkFormer_147M,regulation of gene expression (GO:0010468),0.619841004469196,0.0878896602016472,886,full,False,real,single-gene-GO,,
BulkFormer_147M,positive regulation of transcription by RNA polymerase II (GO:0045944),0.6792854034153686,0.107334876728155,838,full,False,real,single-gene-GO,,
BulkFormer_147M,"negative regulation of transcription, DNA-templated (GO:0045892)",0.6827435452848116,0.1092721880127006,795,full,False,real,single-gene-GO,,
BulkFormer_147M,regulation of cell population proliferation (GO:0042127),0.6416851500794518,0.0751740684272483,690,full,False,real,single-gene-GO,,
BulkFormer_147M,regulation of apoptotic process (GO:0042981),0.654123792229919,0.0803073822209424,660,full,False,real,single-gene-GO,,
BulkFormer_147M,positive regulation of cellular process (GO:0048522),0.6435757180978408,0.060523988884338,567,full,False,real,single-gene-GO,,
BulkFormer_147M,negative regulation of transcription by RNA polymerase II (GO:0000122),0.6891139662904019,0.079221821813577,556,full,False,real,single-gene-GO,,
BulkFormer_147M,negative regulation of cellular process (GO:0048523),0.6213643759859153,0.0523595396289048,509,full,False,real,single-gene-GO,,
BulkFormer_147M,cytokine-mediated signaling pathway (GO:0019221),0.7537471727517295,0.1057455375816641,502,full,False,real,single-gene-GO,,
BulkFormer_147M,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.674501312166996,0.0646274787060432,496,full,False,real,single-gene-GO,,
BulkFormer_147M,positive regulation of intracellular signal transduction (GO:1902533),0.6424965881512286,0.0550142587304795,496,full,False,real,single-gene-GO,,
BulkFormer_147M,positive regulation of nucleic acid-templated transcription (GO:1903508),0.6690356176438852,0.0580105869629366,474,full,False,real,single-gene-GO,,
BulkFormer_147M,protein phosphorylation (GO:0006468),0.6899165595729433,0.0626142019703843,473,full,False,real,single-gene-GO,,
BulkFormer_147M,protein ubiquitination (GO:0016567),0.6747013130879161,0.0631160305988846,467,full,False,real,single-gene-GO,,
BulkFormer_147M,positive regulation of gene expression (GO:0010628),0.6328136390748227,0.0461653506803714,440,full,False,real,single-gene-GO,,
BulkFormer_147M,negative regulation of apoptotic process (GO:0043066),0.6878513439208203,0.0605548339097165,430,full,False,real,single-gene-GO,,
BulkFormer_147M,positive regulation of cell population proliferation (GO:0008284),0.6673471909280096,0.0530277107582462,431,full,False,real,single-gene-GO,,
BulkFormer_147M,negative regulation of nucleic acid-templated transcription (GO:1903507),0.6846802051463492,0.0571800202253525,419,full,False,real,single-gene-GO,,
BulkFormer_147M,nervous system development (GO:0007399),0.6952452924042338,0.0558351050613515,415,full,False,real,single-gene-GO,,
BulkFormer_147M,regulation of intracellular signal transduction (GO:1902531),0.6308530958888007,0.0402635791771522,405,full,False,real,single-gene-GO,,
BulkFormer_147M,neutrophil mediated immunity (GO:0002446),0.8175329711810372,0.1326134981003222,403,full,False,real,single-gene-GO,,
BulkFormer_147M,neutrophil activation involved in immune response (GO:0002283),0.8203091999662075,0.1342251808509555,399,full,False,real,single-gene-GO,,
BulkFormer_147M,neutrophil degranulation (GO:0043312),0.8207621379993016,0.1310774495383758,396,full,False,real,single-gene-GO,,
BulkFormer_147M,cellular response to cytokine stimulus (GO:0071345),0.7412992039495638,0.0753287285031091,394,full,False,real,single-gene-GO,,
BulkFormer_147M,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.655537685308756,0.0425026622222513,382,full,False,real,single-gene-GO,,
BulkFormer_147M,organelle assembly (GO:0070925),0.6581829898029381,0.0447657276959292,379,full,False,real,single-gene-GO,,
BulkFormer_147M,phosphorylation (GO:0016310),0.694576486672414,0.0554988965645126,379,full,False,real,single-gene-GO,,
BulkFormer_147M,organelle organization (GO:0006996),0.6418385464783775,0.0404502564296845,375,full,False,real,single-gene-GO,,
BulkFormer_147M,regulation of cell migration (GO:0030334),0.7212749891054469,0.0558153195034464,374,full,False,real,single-gene-GO,,
BulkFormer_147M,cellular protein metabolic process (GO:0044267),0.7211439606197825,0.0919766800386547,368,full,False,real,single-gene-GO,,
BulkFormer_147M,protein modification by small protein conjugation (GO:0032446),0.6819760980649485,0.0479582399061633,354,full,False,real,single-gene-GO,,
BulkFormer_147M,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.6373866032333616,0.0383092744526493,352,full,False,real,single-gene-GO,,
BulkFormer_147M,positive regulation of macromolecule metabolic process (GO:0010604),0.651428383198592,0.0356775110891687,350,full,False,real,single-gene-GO,,
BulkFormer_147M,negative regulation of programmed cell death (GO:0043069),0.7011726683973823,0.05141915318703,346,full,False,real,single-gene-GO,,
BulkFormer_147M,negative regulation of cell population proliferation (GO:0008285),0.6279385378354085,0.0340590340437992,343,full,False,real,single-gene-GO,,
BulkFormer_147M,positive regulation of protein phosphorylation (GO:0001934),0.661816281367016,0.0391987906859937,344,full,False,real,single-gene-GO,,
Txn_Jatin,Malignant neoplasm of breast,0.6664852329448056,0.4364888295109496,4234,full,False,real,single-gene-disease,,
Txn_Jatin,Breast Carcinoma,0.6693663735209991,0.4341084180337569,4136,full,False,real,single-gene-disease,,
Txn_Jatin,Carcinogenesis,0.6598102562867014,0.3595869221096765,3417,full,False,real,single-gene-disease,,
Txn_Jatin,Neoplasm Metastasis,0.7079288131816311,0.4041713104582792,3283,full,False,real,single-gene-disease,,
Txn_Jatin,Liver carcinoma,0.6692388273343027,0.3212786751278313,2922,full,False,real,single-gene-disease,,
Txn_Jatin,Colorectal Cancer,0.653158856829077,0.2849127316159521,2782,full,False,real,single-gene-disease,,
Txn_Jatin,Malignant neoplasm of prostate,0.6681269172698137,0.3116752136834292,2709,full,False,real,single-gene-disease,,
Txn_Jatin,Prostate carcinoma,0.660967720102142,0.2934681983764511,2612,full,False,real,single-gene-disease,,
Txn_Jatin,Colorectal Carcinoma,0.6588529653797127,0.2737248403557937,2465,full,False,real,single-gene-disease,,
Txn_Jatin,Intellectual Disability,0.6907028725549443,0.27168681421872,2284,full,False,real,single-gene-disease,,
Txn_Jatin,Carcinoma of lung,0.6414535261468413,0.2206900593151753,2064,full,False,real,single-gene-disease,,
Txn_Jatin,Malignant neoplasm of lung,0.6579866592434327,0.2386730938610405,2063,full,False,real,single-gene-disease,,
Txn_Jatin,melanoma,0.6513157074581559,0.2324208359637082,2034,full,False,real,single-gene-disease,,
Txn_Jatin,Mammary Neoplasms,0.6869142543108371,0.2585440130670985,2016,full,False,real,single-gene-disease,,
Txn_Jatin,Malignant neoplasm of stomach,0.6746867592764482,0.2533731780186151,2006,full,False,real,single-gene-disease,,
Txn_Jatin,Stomach Carcinoma,0.6672162241451982,0.248056553073019,1970,full,False,real,single-gene-disease,,
Txn_Jatin,Primary malignant neoplasm of lung,0.6442822591335535,0.2064409014402103,1913,full,False,real,single-gene-disease,,
Txn_Jatin,Glioma,0.6623148447370535,0.2251536814593722,1872,full,False,real,single-gene-disease,,
Txn_Jatin,Non-Small Cell Lung Carcinoma,0.6652012374718304,0.2215780862780244,1845,full,False,real,single-gene-disease,,
Txn_Jatin,Ovarian Carcinoma,0.6729519277186168,0.2354631059891362,1826,full,False,real,single-gene-disease,,
Txn_Jatin,Tumor Progression,0.6887825558212459,0.239614587409655,1796,full,False,real,single-gene-disease,,
Txn_Jatin,Colon Carcinoma,0.6521945674065214,0.2001300700373257,1757,full,False,real,single-gene-disease,,
Txn_Jatin,Malignant neoplasm of ovary,0.6681425709457666,0.2202541532685539,1699,full,False,real,single-gene-disease,,
Txn_Jatin,Malignant tumor of colon,0.657828203222527,0.198167478443094,1689,full,False,real,single-gene-disease,,
Txn_Jatin,Alzheimer's Disease,0.6361064497586301,0.178410100727161,1681,full,False,real,single-gene-disease,,
Txn_Jatin,Obesity,0.622829754071006,0.1839663754709242,1677,full,False,real,single-gene-disease,,
Txn_Jatin,Glioblastoma,0.6575390047138043,0.2049292262078367,1655,full,False,real,single-gene-disease,,
Txn_Jatin,Schizophrenia,0.6305589589232781,0.1711145028438075,1637,full,False,real,single-gene-disease,,
Txn_Jatin,Pancreatic carcinoma,0.6642274311820336,0.1903485395234172,1589,full,False,real,single-gene-disease,,
Txn_Jatin,leukemia,0.6675231963750136,0.1920993607999322,1582,full,False,real,single-gene-disease,,
Txn_Jatin,Malignant neoplasm of pancreas,0.6679507373533253,0.193768386699741,1569,full,False,real,single-gene-disease,,
Txn_Jatin,Squamous cell carcinoma,0.6735513020005901,0.2079722621443439,1549,full,False,real,single-gene-disease,,
Txn_Jatin,Neuroblastoma,0.6259571575968403,0.1586622034143117,1474,full,False,real,single-gene-disease,,
Txn_Jatin,Adenocarcinoma,0.6812350993239544,0.2055344041356448,1443,full,False,real,single-gene-disease,,
Txn_Jatin,Rheumatoid Arthritis,0.6761023209247746,0.2083936114562922,1442,full,False,real,single-gene-disease,,
Txn_Jatin,Central neuroblastoma,0.6276364638228141,0.1610630936153541,1438,full,False,real,single-gene-disease,,
Txn_Jatin,"Leukemia, Myelocytic, Acute",0.659942188142805,0.1698483006512234,1414,full,False,real,single-gene-disease,,
