token_id,gene_symbol
8452,MRPS27
8453,MRPS28
8454,MRPS30
8455,MRPS31
8456,MRPS33
8457,MRPS34
8458,MRPS35
8459,MRPS5
8460,MRPS6
8461,MRPS7
8462,MRPS9
8463,MRRF
8464,MRS2
8465,MRTFA
8466,MRTFB
8467,MRTO4
8468,MS4A1
8469,MS4A10
8470,MS4A12
8471,MS4A13
8472,MS4A14
8473,MS4A15
8474,MS4A18
8475,MS4A2
8476,MS4A3
8477,MS4A5
8478,MS4A7
8479,MSANTD1
8480,MSANTD2
8481,MSANTD3
8482,MSANTD4
8483,MSC
8484,MSGN1
8485,MSH2
8486,MSH3
8487,MSH4
8488,MSH5
8489,MSH6
8490,MSI1
8491,MSI2
8492,MSL1
8493,MSL2
8494,MSL3
8495,MSLN
8496,MSLNL
8497,MSMB
8498,MSMO1
8499,MSMP
8500,MSN
8501,MSR1
8502,MSRA
8503,MSRB1
8504,MSRB2
8505,MSRB3
8506,MSS51
8507,MST1R
8508,MSTN
8509,MSTO1
8510,MSX1
8511,MSX2
8512,MT3
8513,MT4
8514,MTA1
8515,MTA2
8516,MTA3
8517,MTAP
8518,MTARC1
8519,MTARC2
8520,MTBP
8521,MTCH1
8522,MTCH2
8523,MTCL1
8524,MTCP1
8525,MTDH
8526,MTERF2
8527,MTERF3
8528,MTERF4
8529,MTF1
8530,MTF2
8531,MTFMT
8532,MTFP1
8533,MTFR1
8534,MTFR1L
8535,MTFR2
8536,MTG1
8537,MTG2
8538,MTHFD1
8539,MTHFD1L
8540,MTHFD2
8541,MTHFD2L
8542,MTHFR
8543,MTHFSD
8544,MTIF2
8545,MTIF3
8546,MTLN
8547,MTM1
8548,MTMR1
8549,MTMR10
8550,MTMR11
8551,MTMR12
8552,MTMR14
8553,MTMR2
8554,MTMR3
8555,MTMR4
8556,MTMR6
8557,MTMR7
8558,MTMR9
8559,MTNR1A
8560,MTNR1B
8561,MTO1
8562,MTOR
8563,MTPAP
8564,MTPN
8565,MTR
8566,MTRES1
8567,MTREX
8568,MTRF1
8569,MTRF1L
8570,MTRFR
8571,MTRR
8572,MTSS1
8573,MTSS2
8574,MTTP
8575,MTURN
8576,MTUS1
8577,MTUS2
8578,MTX1
8579,MTX2
8580,MTX3
8581,MUC1
8582,MUC12
8583,MUC13
8584,MUC15
8585,MUC16
8586,MUC17
8587,MUC19
8588,MUC2
8589,MUC20
8590,MUC21
8591,MUC4
8592,MUC5AC
8593,MUC5B
8594,MUC6
8595,MUCL3
8596,MUL1
8597,MUS81
8598,MUSK
8599,MUSTN1
8600,MUTYH
8601,MVB12A
8602,MVB12B
8603,MVD
8604,MVK
8605,MVP
8606,MXD1
8607,MXD3
8608,MXD4
8609,MXI1
8610,MXRA7
8611,MXRA8
8612,MYADM
8613,MYADML2
8614,MYB
8615,MYBBP1A
8616,MYBL1
8617,MYBL2
8618,MYBPC1
8619,MYBPC2
8620,MYBPC3
8621,MYBPH
8622,MYBPHL
8623,MYC
8624,MYCBP
8625,MYCBP2
8626,MYCBPAP
8627,MYCT1
8628,MYD88
8629,MYDGF
8630,MYEF2
8631,MYF5
8632,MYF6
8633,MYG1
8634,MYH1
8635,MYH10
8636,MYH11
8637,MYH13
8638,MYH14
8639,MYH15
8640,MYH2
8641,MYH3
8642,MYH4
8643,MYH6
8644,MYH7
8645,MYH7B
8646,MYH8
8647,MYH9
8648,MYL1
8649,MYL10
8650,MYL12A
8651,MYL2
8652,MYL3
8653,MYL4
8654,MYL6
8655,MYL6B
8656,MYL7
8657,MYL9
8658,MYLIP
8659,MYLK
8660,MYLK2
8661,MYLK3
8662,MYLK4
8663,MYMK
8664,MYMX
8665,MYNN
8666,MYO10
8667,MYO15A
8668,MYO15B
8669,MYO16
8670,MYO18A
8671,MYO18B
8672,MYO19
8673,MYO1A
8674,MYO1B
8675,MYO1C
8676,MYO1D
8677,MYO1E
8678,MYO1F
8679,MYO1G
8680,MYO1H
8681,MYO3A
8682,MYO3B
8683,MYO5A
8684,MYO5B
8685,MYO5C
8686,MYO6
8687,MYO7A
8688,MYO7B
8689,MYO9A
8690,MYO9B
8691,MYOC
8692,MYOCD
8693,MYOCOS
8694,MYOD1
8695,MYOF
8696,MYOG
8697,MYOM1
8698,MYOM2
8699,MYOM3
8700,MYORG
8701,MYOT
8702,MYOZ1
8703,MYOZ2
8704,MYOZ3
8705,MYPN
8706,MYPOP
8707,MYRF
8708,MYRFL
8709,MYRIP
8710,MYSM1
8711,MYT1
8712,MYT1L
8713,MZB1
8714,MZF1
8715,MZT1
8716,N4BP1
8717,N4BP2
8718,N4BP2L1
8719,N4BP2L2
8720,N4BP3
8721,NAA10
8722,NAA11
8723,NAA15
8724,NAA16
8725,NAA20
8726,NAA25
8727,NAA30
8728,NAA35
8729,NAA38
8730,NAA40
8731,NAA50
8732,NAA60
8733,NAA80
8734,NAAA
8735,NAALAD2
8736,NAALADL1
8737,NAALADL2
8738,NAB1
8739,NAB2
8740,NABP1
8741,NABP2
8742,NACA
8743,NACAD
8744,NACC1
8745,NACC2
8746,NADK
8747,NADK2
8748,NADSYN1
8749,NAE1
8750,NAF1
8751,NAGA
8752,NAGK
8753,NAGLU
8754,NAGPA
8755,NAGS
8756,NAIF1
8757,NALCN
8758,NALF1
8759,NALF2
8760,NAMPT
8761,NANOS1
8762,NANOS2
8763,NANOS3
8764,NANP
8765,NANS
8766,NAP1L1
8767,NAP1L2
8768,NAP1L3
8769,NAP1L4
8770,NAP1L5
8771,NAPA
8772,NAPB
8773,NAPEPLD
8774,NAPG
8775,NAPRT
8776,NAPSA
8777,NARF
8778,NARS1
8779,NARS2
8780,NASP
8781,NAT10
8782,NAT14
8783,NAT8L
8784,NAT9
8785,NATD1
8786,NAV1
8787,NAV2
8788,NAV3
8789,NAXD
8790,NAXE
8791,NBAS
8792,NBDY
8793,NBEA
8794,NBEAL1
8795,NBEAL2
8796,NBN
8797,NBR1
8798,NCALD
8799,NCAM1
8800,NCAM2
8801,NCAN
8802,NCAPD2
8803,NCAPD3
8804,NCAPG
8805,NCAPG2
8806,NCAPH
8807,NCAPH2
8808,NCBP1
8809,NCBP2AS2
8810,NCBP3
8811,NCCRP1
8812,NCDN
8813,NCEH1
8814,NCF2
8815,NCF4
8816,NCK1
8817,NCK2
8818,NCKAP1
8819,NCKAP1L
8820,NCKAP5
8821,NCKAP5L
8822,NCKIPSD
8823,NCLN
8824,NCMAP
8825,NCOA1
8826,NCOA2
8827,NCOA3
8828,NCOA4
8829,NCOA5
8830,NCOA6
8831,NCOA7
8832,NCOR1
8833,NCOR2
8834,NCR1
8835,NCS1
8836,NCSTN
8837,NDC1
8838,NDC80
8839,NDE1
8840,NDEL1
8841,NDFIP1
8842,NDFIP2
8843,NDN
8844,NDNF
8845,NDOR1
8846,NDP
8847,NDRG1
8848,NDRG2
8849,NDRG3
8850,NDRG4
8851,NDST1
8852,NDST2
8853,NDST3
8854,NDST4
8855,NDUFA1
8856,NDUFA10
8857,NDUFA11
8858,NDUFA12
8859,NDUFA13
8860,NDUFA2
8861,NDUFA3
8862,NDUFA5
8863,NDUFA6
8864,NDUFA7
8865,NDUFA8
8866,NDUFA9
8867,NDUFAB1
8868,NDUFAF1
8869,NDUFAF2
8870,NDUFAF3
8871,NDUFAF4
8872,NDUFAF5
8873,NDUFAF6
8874,NDUFAF7
8875,NDUFAF8
8876,NDUFB1
8877,NDUFB10
8878,NDUFB2
8879,NDUFB3
8880,NDUFB5
8881,NDUFB6
8882,NDUFB7
8883,NDUFB8
8884,NDUFB9
8885,NDUFC1
8886,NDUFS1
8887,NDUFS2
8888,NDUFS3
8889,NDUFS4
8890,NDUFS5
8891,NDUFS6
8892,NDUFS7
8893,NDUFS8
8894,NDUFV1
8895,NDUFV2
8896,NDUFV3
8897,NEAT1
8898,NEB
8899,NEBL
8900,NECAB1
8901,NECAB2
8902,NECAB3
8903,NECAP1
8904,NECAP2
8905,NECTIN1
8906,NECTIN2
8907,NECTIN3
8908,NECTIN4
8909,NEDD1
8910,NEDD4
8911,NEDD4L
8912,NEDD8
8913,NEDD9
8914,NEFH
8915,NEFL
8916,NEFM
8917,NEGR1
8918,NEIL1
8919,NEIL2
8920,NEIL3
8921,NEK1
8922,NEK10
8923,NEK11
8924,NEK2
8925,NEK3
8926,NEK4
8927,NEK5
8928,NEK6
8929,NEK7
8930,NEK8
8931,NEK9
8932,NELFA
8933,NELFB
8934,NELFCD
8935,NELFE
8936,NELL1
8937,NELL2
8938,NEMF
8939,NEMP1
8940,NEMP2
8941,NENF
8942,NEO1
8943,NES
8944,NET1
8945,NETO1
8946,NETO2
8947,NEU1
8948,NEU2
8949,NEU3
8950,NEU4
8951,NEURL1B
8952,NEURL2
8953,NEURL3
8954,NEURL4
8955,NEUROD1
8956,NEUROD2
8957,NEUROD4
8958,NEUROD6
8959,NEUROG1
8960,NEUROG2
8961,NEUROG3
8962,NEXMIF
8963,NEXN
8964,NF1
8965,NF2
8966,NFAM1
8967,NFASC
8968,NFAT5
8969,NFATC1
8970,NFATC2
8971,NFATC2IP
8972,NFATC3
8973,NFATC4
8974,NFE2
8975,NFE2L1
8976,NFE2L2
8977,NFE2L3
8978,NFIA
8979,NFIB
8980,NFIC
8981,NFIL3
8982,NFILZ
8983,NFIX
8984,NFKB1
8985,NFKB2
8986,NFKBIA
8987,NFKBIB
8988,NFKBID
8989,NFKBIE
8990,NFKBIL1
8991,NFKBIZ
8992,NFRKB
8993,NFS1
8994,NFU1
8995,NFX1
8996,NFXL1
8997,NFYA
8998,NFYB
8999,NFYC
9000,NGB
9001,NGDN
9002,NGEF
9003,NGF
9004,NGFR
9005,NGLY1
9006,NGRN
9007,NHEJ1
9008,NHLH1
9009,NHLH2
9010,NHLRC1
9011,NHLRC2
9012,NHLRC3
9013,NHLRC4
9014,NHP2
9015,NHS
9016,NHSL1
9017,NHSL2
9018,NIBAN1
9019,NIBAN2
9020,NIBAN3
9021,NICN1
9022,NID1
9023,NID2
9024,NIF3L1
9025,NIFK
9026,NIM1K
9027,NIN
9028,NINJ1
9029,NINJ2
9030,NINL
9031,NIP7
9032,NIPA1
9033,NIPA2
9034,NIPAL1
9035,NIPAL2
9036,NIPAL3
9037,NIPAL4
9038,NIPBL
9039,NIPSNAP1
9040,NIPSNAP2
9041,NISCH
9042,NIT1
9043,NIT2
9044,NKAIN1
9045,NKAIN2
9046,NKAIN3
9047,NKAIN4
9048,NKAP
9049,NKAPD1
9050,NKAPL
9051,NKD1
9052,NKD2
9053,NKG7
9054,NKIRAS1
9055,NKIRAS2
9056,NKPD1
9057,NKRF
9058,NKTR
9059,NKX1-1
9060,NKX1-2
9061,NKX2-1
9062,NKX2-2
9063,NKX2-3
9064,NKX2-4
9065,NKX2-5
9066,NKX2-6
9067,NKX3-1
9068,NKX3-2
9069,NKX6-1
9070,NKX6-2
9071,NKX6-3
9072,NLE1
9073,NLGN1
9074,NLGN2
9075,NLGN3
9076,NLK
9077,NLN
9078,NLRC3
9079,NLRC4
9080,NLRC5
9081,NLRP10
9082,NLRP12
9083,NLRP14
9084,NLRP3
9085,NLRP5
9086,NLRP6
9087,NLRX1
9088,NMB
9089,NMBR
9090,NMD3
9091,NME1
9092,NME3
9093,NME4
9094,NME5
9095,NME6
9096,NME7
9097,NME8
9098,NME9
9099,NMI
9100,NMNAT1
9101,NMNAT2
9102,NMNAT3
9103,NMRAL1
9104,NMRK1
9105,NMRK2
9106,NMS
9107,NMT1
9108,NMT2
9109,NMU
9110,NMUR1
9111,NMUR2
9112,NNAT
9113,NNMT
9114,NNT
9115,NOA1
9116,NOB1
9117,NOBOX
9118,NOC2L
9119,NOC3L
9120,NOC4L
9121,NOCT
9122,NOD1
9123,NOD2
9124,NODAL
9125,NOG
9126,NOL10
9127,NOL11
9128,NOL12
9129,NOL3
9130,NOL4
9131,NOL4L
9132,NOL6
9133,NOL7
9134,NOL8
9135,NOL9
9136,NOLC1
9137,NOM1
9138,NONO
9139,NOP10
9140,NOP14
9141,NOP16
9142,NOP2
9143,NOP53
9144,NOP56
9145,NOP58
9146,NOP9
9147,NOPCHAP1
9148,NORAD
9149,NOS1
9150,NOS1AP
9151,NOS2
9152,NOS3
9153,NOSIP
9154,NOSTRIN
9155,NOTCH1
9156,NOTCH2
9157,NOTCH3
9158,NOTCH4
9159,NOTO
9160,NOTUM
9161,NOVA1
9162,NOVA2
9163,NOX1
9164,NOX3
9165,NOX4
9166,NOXA1
9167,NOXO1
9168,NOXRED1
9169,NPAS1
9170,NPAS2
9171,NPAS3
9172,NPAS4
9173,NPAT
9174,NPB
9175,NPBWR1
9176,NPC1
9177,NPC1L1
9178,NPC2
9179,NPDC1
9180,NPEPL1
9181,NPEPPS
9182,NPFF
9183,NPFFR1
9184,NPFFR2
9185,NPHP1
9186,NPHP3
9187,NPHP4
9188,NPHS1
9189,NPHS2
9190,NPL
9191,NPLOC4
9192,NPM1
9193,NPM2
9194,NPM3
9195,NPNT
9196,NPPA
9197,NPPB
9198,NPPC
9199,NPR1
9200,NPR2
9201,NPR3
9202,NPRL2
9203,NPRL3
9204,NPS
9205,NPSR1
9206,NPTN
9207,NPTX1
9208,NPTX2
9209,NPTXR
9210,NPVF
9211,NPW
9212,NPY
9213,NPY1R
9214,NPY2R
9215,NPY5R
9216,NQO1
9217,NQO2
9218,NR0B1
9219,NR0B2
9220,NR1D1
9221,NR1D2
9222,NR1H2
9223,NR1H3
9224,NR1H4
9225,NR1I2
9226,NR1I3
9227,NR2C1
9228,NR2C2
9229,NR2C2AP
9230,NR2E1
9231,NR2E3
9232,NR2F1
9233,NR2F2
9234,NR2F6
9235,NR3C1
9236,NR3C2
9237,NR4A1
9238,NR4A2
9239,NR4A3
9240,NR5A1
9241,NR5A2
9242,NR6A1
9243,NRAP
9244,NRARP
9245,NRAS
9246,NRBF2
9247,NRBP1
9248,NRBP2
9249,NRCAM
9250,NRDC
9251,NRDE2
9252,NREP
9253,NRF1
9254,NRG1
9255,NRG2
9256,NRG3
9257,NRG4
9258,NRGN
9259,NRIP1
9260,NRIP2
9261,NRIP3
9262,NRK
9263,NRL
9264,NRM
9265,NRN1
9266,NRN1L
9267,NRON
9268,NRP1
9269,NRP2
9270,NRROS
9271,NRSN1
9272,NRSN2
9273,NRTN
9274,NRXN1
9275,NRXN2
9276,NRXN3
9277,NSA2
9278,NSD1
9279,NSD2
9280,NSD3
9281,NSDHL
9282,NSF
9283,NSFL1C
9284,NSG1
9285,NSG2
9286,NSL1
9287,NSMAF
9288,NSMCE1
9289,NSMCE2
9290,NSMCE3
9291,NSMCE4A
9292,NSMF
9293,NSRP1
9294,NSUN2
9295,NSUN3
9296,NSUN4
9297,NSUN6
9298,NSUN7
9299,NT5C
9300,NT5C1A
9301,NT5C2
9302,NT5C3B
9303,NT5DC1
9304,NT5DC2
9305,NT5DC3
9306,NT5E
9307,NT5M
9308,NTAN1
9309,NTAQ1
9310,NTF3
9311,NTHL1
9312,NTM
9313,NTMT1
9314,NTMT2
9315,NTN1
9316,NTN3
9317,NTN4
9318,NTN5
9319,NTNG1
9320,NTNG2
9321,NTPCR
9322,NTRK1
9323,NTRK2
9324,NTRK3
9325,NTS
9326,NTSR1
9327,NTSR2
9328,NUAK1
9329,NUAK2
9330,NUB1
9331,NUBP1
9332,NUBP2
9333,NUBPL
9334,NUCB1
9335,NUCB2
9336,NUCKS1
9337,NUDC
9338,NUDCD1
9339,NUDCD2
9340,NUDCD3
9341,NUDT1
9342,NUDT12
9343,NUDT13
9344,NUDT14
9345,NUDT15
9346,NUDT16
9347,NUDT16L1
9348,NUDT17
9349,NUDT18
9350,NUDT19
9351,NUDT2
9352,NUDT21
9353,NUDT22
9354,NUDT3
9355,NUDT4
9356,NUDT5
9357,NUDT6
9358,NUDT7
9359,NUDT8
9360,NUDT9
9361,NUF2
9362,NUFIP1
9363,NUFIP2
9364,NUGGC
9365,NUMA1
9366,NUMB
9367,NUMBL
9368,NUP107
9369,NUP133
9370,NUP153
9371,NUP155
9372,NUP160
9373,NUP188
9374,NUP205
9375,NUP210
9376,NUP210L
9377,NUP214
9378,NUP35
9379,NUP37
9380,NUP42
9381,NUP43
9382,NUP54
9383,NUP58
9384,NUP62
9385,NUP62CL
9386,NUP85
9387,NUP88
9388,NUP93
9389,NUP98
9390,NUPR1
9391,NUPR2
9392,NUS1
9393,NUSAP1
9394,NUTF2
9395,NUTM1
9396,NVL
9397,NWD1
9398,NWD2
9399,NXF1
9400,NXF3
9401,NXN
9402,NXNL1
9403,NXNL2
9404,NXPE2
9405,NXPE3
9406,NXPE4
9407,NXPH1
9408,NXPH2
9409,NXPH3
9410,NXPH4
9411,NXT1
9412,NXT2
9413,NYAP1
9414,NYAP2
9415,NYNRIN
9416,NYX
9417,OAF
9418,OARD1
9419,OAS2
9420,OAS3
9421,OAT
9422,OAZ1
9423,OAZ2
9424,OAZ3
9425,OBI1
9426,OBSCN
9427,OBSL1
9428,OC90
9429,OCA2
9430,OCEL1
9431,OCIAD1
9432,OCIAD2
9433,OCLN
9434,OCRL
9435,OCSTAMP
9436,ODAD1
9437,ODAD2
9438,ODAD3
9439,ODAD4
9440,ODAM
9441,ODAPH
9442,ODC1
9443,ODF1
9444,ODF2
9445,ODF2L
9446,ODF4
9447,ODR4
9448,OFCC1
9449,OFD1
9450,OGA
9451,OGDH
9452,OGDHL
9453,OGFOD1
9454,OGFOD2
9455,OGFOD3
9456,OGFR
9457,OGFRL1
9458,OGG1
9459,OGN
9460,OGT
9461,OIP5
9462,OIT3
9463,OLA1
9464,OLAH
9465,OLFM1
9466,OLFM2
9467,OLFM3
9468,OLFM4
9469,OLFML1
9470,OLFML2A
9471,OLFML2B
9472,OLFML3
9473,OLIG1
9474,OLIG2
9475,OLIG3
9476,OLR1
9477,OMA1
9478,OMD
9479,OMG
9480,OMP
9481,ONECUT1
9482,ONECUT2
9483,ONECUT3
9484,OOEP
9485,OOSP1
9486,OOSP2
9487,OPA1
9488,OPA3
9489,OPALIN
9490,OPCML
9491,OPHN1
9492,OPLAH
9493,OPN1SW
9494,OPN3
9495,OPN4
9496,OPN5
9497,OPRD1
9498,OPRK1
9499,OPRL1
9500,OPRM1
9501,OPTC
9502,OPTN
9503,OR10A4
9504,OR10A5
9505,OR10AC1
9506,OR10AD1
9507,OR10C1
9508,OR10D3
9509,OR10G3
9510,OR10G6
9511,OR10J3
9512,OR10J5
9513,OR10K2
9514,OR10P1
9515,OR10S1
9516,OR10V1
9517,OR10W1
9518,OR10X1
9519,OR10Z1
9520,OR11H4
9521,OR11H6
9522,OR11H7
9523,OR13A1
9524,OR13C3
9525,OR13D1
9526,OR13G1
9527,OR13J1
9528,OR14J1
9529,OR1B1
9530,OR1J1
9531,OR1L8
9532,OR1M1
9533,OR1N1
9534,OR1N2
9535,OR1Q1
9536,OR2A12
9537,OR2A25
9538,OR2A5
9539,OR2AG1
9540,OR2AG2
9541,OR2AT4
9542,OR2B11
9543,OR2B2
9544,OR2B6
9545,OR2C1
9546,OR2D2
9547,OR2F2
9548,OR2H1
9549,OR2H2
9550,OR2K2
9551,OR2L13
9552,OR2T1
9553,OR2T6
9554,OR2V1
9555,OR2V2
9556,OR2W1
9557,OR4A15
9558,OR4C11
9559,OR4C12
9560,OR4C3
9561,OR4D1
9562,OR4D11
9563,OR4D5
9564,OR4D6
9565,OR4E2
9566,OR4F15
9567,OR4F6
9568,OR4K1
9569,OR4K2
9570,OR4K5
9571,OR4N5
9572,OR4P4
9573,OR4Q3
9574,OR4S2
9575,OR51A7
9576,OR51B4
9577,OR51B6
9578,OR51D1
9579,OR51E1
9580,OR51E2
9581,OR51F2
9582,OR51G1
9583,OR51G2
9584,OR51I1
9585,OR51I2
9586,OR51M1
9587,OR51S1
9588,OR52B2
9589,OR52D1
9590,OR52E2
9591,OR52E4
9592,OR52E5
9593,OR52H1
9594,OR52J3
9595,OR52M1
9596,OR52N5
9597,OR52P1
9598,OR52R1
9599,OR52W1
9600,OR56A3
9601,OR56A4
9602,OR56A5
9603,OR56B1
9604,OR5A1
9605,OR5AL1
9606,OR5AP2
9607,OR5AR1
9608,OR5AS1
9609,OR5AU1
9610,OR5B12
9611,OR5B21
9612,OR5C1
9613,OR5D14
9614,OR5D16
9615,OR5I1
9616,OR5M11
9617,OR5M3
9618,OR5M8
9619,OR6A2
9620,OR6B1
9621,OR6B2
9622,OR6C1
9623,OR6C2
9624,OR6C65
9625,OR6C68
9626,OR6C74
9627,OR6C75
9628,OR6C76
9629,OR6F1
9630,OR6K2
9631,OR6K6
9632,OR6N1
9633,OR6N2
9634,OR6P1
9635,OR6S1
9636,OR6X1
9637,OR6Y1
9638,OR8A1
9639,OR8B12
9640,OR8B4
9641,OR8B8
9642,OR8D1
9643,OR8D4
9644,OR8I2
9645,OR8K1
9646,OR8U3
9647,OR9A2
9648,OR9A4
9649,OR9I1
9650,OR9Q1
9651,OR9Q2
9652,ORAI1
9653,ORAI2
9654,ORAI3
9655,ORC1
9656,ORC2
9657,ORC3
9658,ORC4
9659,ORC5
9660,ORC6
9661,ORMDL1
9662,ORMDL2
9663,ORMDL3
9664,OS9
9665,OSBP
9666,OSBP2
9667,OSBPL10
9668,OSBPL11
9669,OSBPL1A
9670,OSBPL2
9671,OSBPL3
9672,OSBPL5
9673,OSBPL6
9674,OSBPL7
9675,OSBPL8
9676,OSBPL9
9677,OSCAR
9678,OSCP1
9679,OSER1
9680,OSGEP
9681,OSGEPL1
9682,OSGIN1
9683,OSGIN2
9684,OSM
9685,OSMR
9686,OSR1
9687,OSR2
9688,OST4
9689,OSTC
9690,OSTF1
9691,OSTM1
9692,OSTN
9693,OTC
9694,OTOA
9695,OTOF
9696,OTOG
9697,OTOGL
9698,OTOL1
9699,OTOP1
9700,OTOP2
9701,OTOP3
9702,OTOR
9703,OTOS
9704,OTP
9705,OTUB1
9706,OTUB2
9707,OTUD1
9708,OTUD3
9709,OTUD4
9710,OTUD5
9711,OTUD6A
9712,OTUD6B
9713,OTUD7A
9714,OTUD7B
9715,OTULIN
9716,OTULINL
9717,OTX1
9718,OTX2
9719,OVCA2
9720,OVCH2
9721,OVGP1
9722,OVOL1
9723,OVOL2
9724,OVOL3
9725,OXA1L
9726,OXCT1
9727,OXGR1
9728,OXLD1
9729,OXNAD1
9730,OXR1
9731,OXSM
9732,OXSR1
9733,OXT
9734,OXTR
9735,P2RX1
9736,P2RX2
9737,P2RX3
9738,P2RX4
9739,P2RX5
9740,P2RX6
9741,P2RX7
9742,P2RY1
9743,P2RY10
9744,P2RY12
9745,P2RY13
9746,P2RY14
9747,P2RY2
9748,P2RY4
9749,P2RY6
9750,P3H1
9751,P3H2
9752,P3H3
9753,P3H4
9754,P3R3URF
9755,P4HA1
9756,P4HA2
9757,P4HA3
9758,P4HB
9759,P4HTM
9760,PA2G4
9761,PABIR1
9762,PABIR2
9763,PABIR3
9764,PABPC1L
9765,PABPC4
9766,PABPC4L
9767,PABPC5
9768,PABPN1
9769,PABPN1L
9770,PACC1
9771,PACRG
9772,PACRGL
9773,PACS1
9774,PACS2
9775,PACSIN1
9776,PACSIN2
9777,PACSIN3
9778,PADI1
9779,PADI2
9780,PADI3
9781,PADI4
9782,PADI6
9783,PAF1
9784,PAFAH1B1
9785,PAFAH1B2
9786,PAFAH1B3
9787,PAFAH2
9788,PAG1
9789,PAH
9790,PAICS
9791,PAIP1
9792,PAIP2
9793,PAIP2B
9794,PAK1
9795,PAK1IP1
9796,PAK2
9797,PAK3
9798,PAK4
9799,PAK5
9800,PALB2
9801,PALD1
9802,PALLD
9803,PALM
9804,PALM3
9805,PALMD
9806,PALS1
9807,PALS2
9808,PAM
9809,PAM16
9810,PAMR1
9811,PAN2
9812,PAN3
9813,PANK1
9814,PANK2
9815,PANK3
9816,PANK4
9817,PANTR1
9818,PANX1
9819,PANX2
9820,PANX3
9821,PAOX
9822,PAPLN
9823,PAPOLA
9824,PAPOLB
9825,PAPOLG
9826,PAPPA
9827,PAPPA2
9828,PAPSS1
9829,PAPSS2
9830,PAQR3
9831,PAQR4
9832,PAQR5
9833,PAQR6
9834,PAQR7
9835,PAQR8
9836,PAQR9
9837,PARAL1
9838,PARD3
9839,PARD3B
9840,PARD6A
9841,PARD6B
9842,PARD6G
9843,PARG
9844,PARK7
9845,PARL
9846,PARM1
9847,PARN
9848,PARP1
9849,PARP10
9850,PARP11
9851,PARP12
9852,PARP14
9853,PARP16
9854,PARP2
9855,PARP3
9856,PARP4
9857,PARP6
9858,PARP8
9859,PARP9
9860,PARPBP
9861,PARS2
9862,PARVA
9863,PARVB
9864,PARVG
9865,PASD1
9866,PASK
9867,PATE1
9868,PATE2
9869,PATE3
9870,PATE4
9871,PATJ
9872,PATL1
9873,PATL2
9874,PATZ1
9875,PAUPAR
9876,PAWR
9877,PAX1
9878,PAX2
9879,PAX3
9880,PAX4
9881,PAX5
9882,PAX6
9883,PAX7
9884,PAX8
9885,PAX9
9886,PAXBP1
9887,PAXIP1
9888,PAXX
9889,PBDC1
9890,PBK
9891,PBRM1
9892,PBX1
9893,PBX2
9894,PBX3
9895,PBX4
9896,PBXIP1
9897,PCARE
9898,PCBD1
9899,PCBD2
9900,PCBP1
9901,PCBP2
9902,PCBP3
9903,PCBP4
9904,PCCA
9905,PCCB
9906,PCDH1
9907,PCDH10
9908,PCDH12
9909,PCDH15
9910,PCDH17
9911,PCDH18
9912,PCDH19
9913,PCDH20
9914,PCDH7
9915,PCDH8
9916,PCDH9
9917,PCDHA1
9918,PCDHA10
9919,PCDHA11
9920,PCDHA13
9921,PCDHA2
9922,PCDHA3
9923,PCDHA4
9924,PCDHA5
9925,PCDHA9
9926,PCDHAC1
9927,PCDHAC2
9928,PCDHB1
9929,PCDHB2
9930,PCDHB3
9931,PCDHB4
9932,PCDHB5
9933,PCDHB6
9934,PCDHB7
9935,PCDHGA1
9936,PCDHGA10
9937,PCDHGA11
9938,PCDHGA12
9939,PCDHGA2
9940,PCDHGA3
9941,PCDHGA4
9942,PCDHGA5
9943,PCDHGA6
9944,PCDHGA7
9945,PCDHGA8
9946,PCDHGA9
9947,PCDHGB1
9948,PCDHGB2
9949,PCDHGB4
9950,PCDHGB5
9951,PCDHGB6
9952,PCDHGB7
9953,PCDHGC3
9954,PCDHGC4
9955,PCDHGC5
9956,PCED1A
9957,PCED1B
9958,PCF11
9959,PCGF1
9960,PCGF2
9961,PCGF3
9962,PCGF5
9963,PCGF6
9964,PCID2
9965,PCIF1
9966,PCK1
9967,PCK2
9968,PCLAF
9969,PCLO
9970,PCM1
9971,PCMT1
9972,PCMTD1
9973,PCMTD2
9974,PCNA
9975,PCNP
9976,PCNT
9977,PCNX1
9978,PCNX2
9979,PCNX3
9980,PCNX4
9981,PCOLCE
9982,PCOLCE2
9983,PCP2
9984,PCP4
9985,PCP4L1
9986,PCSK1
9987,PCSK1N
9988,PCSK2
9989,PCSK4
9990,PCSK5
9991,PCSK6
9992,PCSK7
9993,PCSK9
9994,PCTP
9995,PCYOX1
9996,PCYOX1L
9997,PCYT1A
9998,PCYT1B
9999,PCYT2
10000,PDAP1
10001,PDC
10002,PDCD1
10003,PDCD10
10004,PDCD11
10005,PDCD1LG2
10006,PDCD2
10007,PDCD2L
10008,PDCD4
10009,PDCD5
10010,PDCD6
10011,PDCD6IP
10012,PDCD7
10013,PDCL
10014,PDCL2
10015,PDCL3
10016,PDE10A
10017,PDE11A
10018,PDE12
10019,PDE1A
10020,PDE1B
10021,PDE1C
10022,PDE2A
10023,PDE3A
10024,PDE3B
10025,PDE4A
10026,PDE4B
10027,PDE4C
10028,PDE4D
10029,PDE4DIP
10030,PDE5A
10031,PDE6A
10032,PDE6B
10033,PDE6C
10034,PDE6D
10035,PDE6G
10036,PDE6H
10037,PDE7A
