index,model,panel,gene_symbol,mean,std
28959,BRIDGE,5_cancer,ZBTB33,3.497079097489057e-07,6.057118674938161e-07
15849,BRIDGE,5_cancer,BCL2L13,3.4714362288450895e-07,6.012703923594996e-07
17890,BRIDGE,5_cancer,DMRT3,3.437968195153279e-07,5.954735588811353e-07
26681,BRIDGE,5_cancer,SPATC1,3.4335685769641297e-07,4.1191173627835206e-07
19664,BRIDGE,5_cancer,GPR183,3.397455289008773e-07,5.884565177006798e-07
22755,BRIDGE,5_cancer,NGEF,3.343548917261508e-07,2.6940027627563396e-07
23977,BRIDGE,5_cancer,PLEKHA6,3.3404391582020684e-07,3.25977570688912e-07
16654,BRIDGE,5_cancer,CEACAM18,3.2780416551583314e-07,4.477379677915206e-07
21381,BRIDGE,5_cancer,LRP11,3.2520342636623805e-07,3.156787192668524e-07
26237,BRIDGE,5_cancer,SLC35B2,3.2279147036272167e-07,3.1371819499396923e-07
24478,BRIDGE,5_cancer,PRSS22,3.081513165270933e-07,2.838260846399457e-07
15265,BRIDGE,5_cancer,AP2S1,3.0783936487904503e-07,3.913890066098002e-07
18446,BRIDGE,5_cancer,ENTPD6,3.0404198883885926e-07,5.266161723031938e-07
14772,BRIDGE,5_cancer,ACTL10,2.9784550004283564e-07,3.7079702835494707e-07
26993,BRIDGE,5_cancer,STXBP2,2.898408728565716e-07,4.5003233495391745e-07
16040,BRIDGE,5_cancer,BTG4,2.852983475858254e-07,4.185551535900562e-07
21920,BRIDGE,5_cancer,METTL9,2.832540523618632e-07,3.5391256612402634e-07
27896,BRIDGE,5_cancer,TOB1,2.8268495457901003e-07,2.5728967414556614e-07
23750,BRIDGE,5_cancer,PHF2,2.812880499077113e-07,3.4949603978980156e-07
19201,BRIDGE,5_cancer,GAA,2.7846163449766967e-07,4.823096989086383e-07
20214,BRIDGE,5_cancer,HSH2D,2.783692963998331e-07,4.82149764631711e-07
16249,BRIDGE,5_cancer,CASTOR1,2.7722149290213377e-07,3.326717565398691e-07
24299,BRIDGE,5_cancer,PPP4R1,2.7643951677646467e-07,4.788072882766259e-07
23577,BRIDGE,5_cancer,PDE4B,2.760105854060986e-07,3.3860364211896345e-07
28030,BRIDGE,5_cancer,TRIM21,2.7547900111413743e-07,4.771436263480094e-07
14868,BRIDGE,5_cancer,ADCYAP1,2.7368977747333334e-07,4.7404460009603335e-07
26135,BRIDGE,5_cancer,SLC24A5,2.709970385129005e-07,4.693806394048931e-07
27390,BRIDGE,5_cancer,TFAP2A,2.704216637633999e-07,3.2792714858486294e-07
21715,BRIDGE,5_cancer,MARCHF8,2.678341427682643e-07,3.2254648833678983e-07
24396,BRIDGE,5_cancer,PRLR,2.678147071799885e-07,4.6386867984992155e-07
24817,BRIDGE,5_cancer,RAD51C,2.559146795773473e-07,4.4325722743067476e-07
25662,BRIDGE,5_cancer,SCO1,2.5585693687004616e-07,4.4315721412786265e-07
28353,BRIDGE,5_cancer,UBB,2.558329234264776e-07,4.4311562162153675e-07
19990,BRIDGE,5_cancer,HES2,2.558222010001422e-07,4.4309704983634395e-07
22877,BRIDGE,5_cancer,NOL12,2.5574148881058293e-07,2.9585579221529744e-07
24871,BRIDGE,5_cancer,RAPGEFL1,2.5256599393702127e-07,4.3745713376305384e-07
27867,BRIDGE,5_cancer,TNIK,2.5103111198501535e-07,4.347986402385591e-07
14881,BRIDGE,5_cancer,ADGRE1,2.5083993726945587e-07,4.3446751591808756e-07
28931,BRIDGE,5_cancer,YTHDF3,2.505911582352887e-07,4.340366179910521e-07
28708,BRIDGE,5_cancer,VWA3A,2.5026131186979935e-07,4.334653073272375e-07
17095,BRIDGE,5_cancer,CNOT7,2.498789123839806e-07,4.328029719891063e-07
19776,BRIDGE,5_cancer,GRPEL1,2.4986300238249993e-07,4.327754150581933e-07
16315,BRIDGE,5_cancer,CCDC146,2.4909275312094444e-07,4.3144130420268685e-07
27705,BRIDGE,5_cancer,TMEM214,2.488294269342491e-07,4.3098520986705306e-07
28939,BRIDGE,5_cancer,ZAR1L,2.4819390635549685e-07,4.2988445593671266e-07
17853,BRIDGE,5_cancer,DLEC1,2.465622586395076e-07,3.4924997369509423e-07
15768,BRIDGE,5_cancer,B9D2,2.450169650019703e-07,3.655171216092007e-07
21782,BRIDGE,5_cancer,MCCC1,2.4389119560959457e-07,4.2243194231453733e-07
21172,BRIDGE,5_cancer,LCN12,2.4354609479249827e-07,4.21834210165593e-07
19811,BRIDGE,5_cancer,GTF2A1,2.429672857424104e-07,4.2083168348296004e-07
29030,BRIDGE,5_cancer,ZDHHC21,2.4259362645141983e-07,4.2018448660521607e-07
25990,BRIDGE,5_cancer,SHTN1,2.330830809761005e-07,4.0371173863529685e-07
14738,BRIDGE,5_cancer,ACOX3,2.2867072635657094e-07,3.9606931625326045e-07
