espresso_auroc,espresso_auprc,raw_auroc,raw_auprc,delta_auroc,delta_auprc
0.7774850299401198,0.40187301202217257,0.7810778443113773,0.3696164892858093,-0.003592814371257469,0.03225652273636326
0.701556886227545,0.35632783779592003,0.7049101796407187,0.31684438960805394,-0.003353293413173697,0.03948344818786609
0.7336526946107785,0.3039512642839773,0.7384431137724551,0.3305055804769826,-0.004790419161676551,-0.0265543161930053
0.6574850299401197,0.212822896745341,0.7051497005988024,0.25384855664147704,-0.04766467065868274,-0.041025659896136046
0.664431137724551,0.3275105884771768,0.6716167664670659,0.30072299867555413,-0.007185628742514938,0.026787589801622658
0.7149700598802395,0.3308421765885558,0.7106586826347305,0.32686502119148153,0.004311377245509007,0.003977155397074272
0.7782035928143713,0.39114112303094034,0.7851497005988024,0.39423067623722297,-0.006946107784431055,-0.0030895532062826248
0.6380838323353294,0.20839170705724527,0.6440718562874251,0.21347129746547053,-0.0059880239520957446,-0.005079590408225254
0.687185628742515,0.2149651180287375,0.7041916167664671,0.22742740122661562,-0.017005988023952145,-0.012462283197878121
0.7132934131736528,0.33908376660114486,0.7310179640718564,0.31214334003056854,-0.017724550898203573,0.026940426570576326
